repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
genome-nexus,genome-nexus-annotation-pipeline,ao508,81,ao508,15623749,MDQ6VXNlcjE1NjIzNzQ5,https://avatars.githubusercontent.com/u/15623749?v=4,,https://api.github.com/users/ao508,https://github.com/ao508,https://api.github.com/users/ao508/followers,https://api.github.com/users/ao508/following{/other_user},https://api.github.com/users/ao508/gists{/gist_id},https://api.github.com/users/ao508/starred{/owner}{/repo},https://api.github.com/users/ao508/subscriptions,https://api.github.com/users/ao508/orgs,https://api.github.com/users/ao508/repos,https://api.github.com/users/ao508/events{/privacy},https://api.github.com/users/ao508/received_events,User,public,False,81
genome-nexus,genome-nexus-annotation-pipeline,inodb,66,inodb,1334004,MDQ6VXNlcjEzMzQwMDQ=,https://avatars.githubusercontent.com/u/1334004?v=4,,https://api.github.com/users/inodb,https://github.com/inodb,https://api.github.com/users/inodb/followers,https://api.github.com/users/inodb/following{/other_user},https://api.github.com/users/inodb/gists{/gist_id},https://api.github.com/users/inodb/starred{/owner}{/repo},https://api.github.com/users/inodb/subscriptions,https://api.github.com/users/inodb/orgs,https://api.github.com/users/inodb/repos,https://api.github.com/users/inodb/events{/privacy},https://api.github.com/users/inodb/received_events,User,public,False,66
genome-nexus,genome-nexus-annotation-pipeline,sheridancbio,42,sheridancbio,7747489,MDQ6VXNlcjc3NDc0ODk=,https://avatars.githubusercontent.com/u/7747489?v=4,,https://api.github.com/users/sheridancbio,https://github.com/sheridancbio,https://api.github.com/users/sheridancbio/followers,https://api.github.com/users/sheridancbio/following{/other_user},https://api.github.com/users/sheridancbio/gists{/gist_id},https://api.github.com/users/sheridancbio/starred{/owner}{/repo},https://api.github.com/users/sheridancbio/subscriptions,https://api.github.com/users/sheridancbio/orgs,https://api.github.com/users/sheridancbio/repos,https://api.github.com/users/sheridancbio/events{/privacy},https://api.github.com/users/sheridancbio/received_events,User,public,False,42
genome-nexus,genome-nexus-annotation-pipeline,zheins,42,zheins,10240498,MDQ6VXNlcjEwMjQwNDk4,https://avatars.githubusercontent.com/u/10240498?v=4,,https://api.github.com/users/zheins,https://github.com/zheins,https://api.github.com/users/zheins/followers,https://api.github.com/users/zheins/following{/other_user},https://api.github.com/users/zheins/gists{/gist_id},https://api.github.com/users/zheins/starred{/owner}{/repo},https://api.github.com/users/zheins/subscriptions,https://api.github.com/users/zheins/orgs,https://api.github.com/users/zheins/repos,https://api.github.com/users/zheins/events{/privacy},https://api.github.com/users/zheins/received_events,User,public,False,42
genome-nexus,genome-nexus-annotation-pipeline,leexgh,23,leexgh,16869603,MDQ6VXNlcjE2ODY5NjAz,https://avatars.githubusercontent.com/u/16869603?v=4,,https://api.github.com/users/leexgh,https://github.com/leexgh,https://api.github.com/users/leexgh/followers,https://api.github.com/users/leexgh/following{/other_user},https://api.github.com/users/leexgh/gists{/gist_id},https://api.github.com/users/leexgh/starred{/owner}{/repo},https://api.github.com/users/leexgh/subscriptions,https://api.github.com/users/leexgh/orgs,https://api.github.com/users/leexgh/repos,https://api.github.com/users/leexgh/events{/privacy},https://api.github.com/users/leexgh/received_events,User,public,False,23
genome-nexus,genome-nexus-annotation-pipeline,ozguzMete,22,ozguzMete,7831425,MDQ6VXNlcjc4MzE0MjU=,https://avatars.githubusercontent.com/u/7831425?v=4,,https://api.github.com/users/ozguzMete,https://github.com/ozguzMete,https://api.github.com/users/ozguzMete/followers,https://api.github.com/users/ozguzMete/following{/other_user},https://api.github.com/users/ozguzMete/gists{/gist_id},https://api.github.com/users/ozguzMete/starred{/owner}{/repo},https://api.github.com/users/ozguzMete/subscriptions,https://api.github.com/users/ozguzMete/orgs,https://api.github.com/users/ozguzMete/repos,https://api.github.com/users/ozguzMete/events{/privacy},https://api.github.com/users/ozguzMete/received_events,User,public,False,22
genome-nexus,genome-nexus-annotation-pipeline,averyniceday,18,averyniceday,18199796,MDQ6VXNlcjE4MTk5Nzk2,https://avatars.githubusercontent.com/u/18199796?v=4,,https://api.github.com/users/averyniceday,https://github.com/averyniceday,https://api.github.com/users/averyniceday/followers,https://api.github.com/users/averyniceday/following{/other_user},https://api.github.com/users/averyniceday/gists{/gist_id},https://api.github.com/users/averyniceday/starred{/owner}{/repo},https://api.github.com/users/averyniceday/subscriptions,https://api.github.com/users/averyniceday/orgs,https://api.github.com/users/averyniceday/repos,https://api.github.com/users/averyniceday/events{/privacy},https://api.github.com/users/averyniceday/received_events,User,public,False,18
genome-nexus,genome-nexus-annotation-pipeline,n1zea144,10,n1zea144,366003,MDQ6VXNlcjM2NjAwMw==,https://avatars.githubusercontent.com/u/366003?v=4,,https://api.github.com/users/n1zea144,https://github.com/n1zea144,https://api.github.com/users/n1zea144/followers,https://api.github.com/users/n1zea144/following{/other_user},https://api.github.com/users/n1zea144/gists{/gist_id},https://api.github.com/users/n1zea144/starred{/owner}{/repo},https://api.github.com/users/n1zea144/subscriptions,https://api.github.com/users/n1zea144/orgs,https://api.github.com/users/n1zea144/repos,https://api.github.com/users/n1zea144/events{/privacy},https://api.github.com/users/n1zea144/received_events,User,public,False,10
genome-nexus,genome-nexus-annotation-pipeline,mandawilson,5,mandawilson,1458628,MDQ6VXNlcjE0NTg2Mjg=,https://avatars.githubusercontent.com/u/1458628?v=4,,https://api.github.com/users/mandawilson,https://github.com/mandawilson,https://api.github.com/users/mandawilson/followers,https://api.github.com/users/mandawilson/following{/other_user},https://api.github.com/users/mandawilson/gists{/gist_id},https://api.github.com/users/mandawilson/starred{/owner}{/repo},https://api.github.com/users/mandawilson/subscriptions,https://api.github.com/users/mandawilson/orgs,https://api.github.com/users/mandawilson/repos,https://api.github.com/users/mandawilson/events{/privacy},https://api.github.com/users/mandawilson/received_events,User,public,False,5
genome-nexus,genome-nexus-annotation-pipeline,hweej,4,hweej,1216418,MDQ6VXNlcjEyMTY0MTg=,https://avatars.githubusercontent.com/u/1216418?v=4,,https://api.github.com/users/hweej,https://github.com/hweej,https://api.github.com/users/hweej/followers,https://api.github.com/users/hweej/following{/other_user},https://api.github.com/users/hweej/gists{/gist_id},https://api.github.com/users/hweej/starred{/owner}{/repo},https://api.github.com/users/hweej/subscriptions,https://api.github.com/users/hweej/orgs,https://api.github.com/users/hweej/repos,https://api.github.com/users/hweej/events{/privacy},https://api.github.com/users/hweej/received_events,User,public,False,4
genome-nexus,genome-nexus-annotation-pipeline,dependabot[bot],3,dependabot[bot],49699333,MDM6Qm90NDk2OTkzMzM=,https://avatars.githubusercontent.com/in/29110?v=4,,https://api.github.com/users/dependabot%5Bbot%5D,https://github.com/apps/dependabot,https://api.github.com/users/dependabot%5Bbot%5D/followers,https://api.github.com/users/dependabot%5Bbot%5D/following{/other_user},https://api.github.com/users/dependabot%5Bbot%5D/gists{/gist_id},https://api.github.com/users/dependabot%5Bbot%5D/starred{/owner}{/repo},https://api.github.com/users/dependabot%5Bbot%5D/subscriptions,https://api.github.com/users/dependabot%5Bbot%5D/orgs,https://api.github.com/users/dependabot%5Bbot%5D/repos,https://api.github.com/users/dependabot%5Bbot%5D/events{/privacy},https://api.github.com/users/dependabot%5Bbot%5D/received_events,Bot,public,False,3
genome-nexus,genome-nexus-annotation-pipeline,callachennault,2,callachennault,51501715,MDQ6VXNlcjUxNTAxNzE1,https://avatars.githubusercontent.com/u/51501715?v=4,,https://api.github.com/users/callachennault,https://github.com/callachennault,https://api.github.com/users/callachennault/followers,https://api.github.com/users/callachennault/following{/other_user},https://api.github.com/users/callachennault/gists{/gist_id},https://api.github.com/users/callachennault/starred{/owner}{/repo},https://api.github.com/users/callachennault/subscriptions,https://api.github.com/users/callachennault/orgs,https://api.github.com/users/callachennault/repos,https://api.github.com/users/callachennault/events{/privacy},https://api.github.com/users/callachennault/received_events,User,public,False,2
genome-nexus,genome-nexus-annotation-pipeline,dippindots,2,dippindots,15748980,MDQ6VXNlcjE1NzQ4OTgw,https://avatars.githubusercontent.com/u/15748980?v=4,,https://api.github.com/users/dippindots,https://github.com/dippindots,https://api.github.com/users/dippindots/followers,https://api.github.com/users/dippindots/following{/other_user},https://api.github.com/users/dippindots/gists{/gist_id},https://api.github.com/users/dippindots/starred{/owner}{/repo},https://api.github.com/users/dippindots/subscriptions,https://api.github.com/users/dippindots/orgs,https://api.github.com/users/dippindots/repos,https://api.github.com/users/dippindots/events{/privacy},https://api.github.com/users/dippindots/received_events,User,public,False,2
genome-nexus,genome-nexus-annotation-pipeline,jamesqo,1,jamesqo,9159214,MDQ6VXNlcjkxNTkyMTQ=,https://avatars.githubusercontent.com/u/9159214?v=4,,https://api.github.com/users/jamesqo,https://github.com/jamesqo,https://api.github.com/users/jamesqo/followers,https://api.github.com/users/jamesqo/following{/other_user},https://api.github.com/users/jamesqo/gists{/gist_id},https://api.github.com/users/jamesqo/starred{/owner}{/repo},https://api.github.com/users/jamesqo/subscriptions,https://api.github.com/users/jamesqo/orgs,https://api.github.com/users/jamesqo/repos,https://api.github.com/users/jamesqo/events{/privacy},https://api.github.com/users/jamesqo/received_events,User,public,False,1
genome-nexus,genome-nexus-annotation-pipeline,jjgao,1,jjgao,840895,MDQ6VXNlcjg0MDg5NQ==,https://avatars.githubusercontent.com/u/840895?v=4,,https://api.github.com/users/jjgao,https://github.com/jjgao,https://api.github.com/users/jjgao/followers,https://api.github.com/users/jjgao/following{/other_user},https://api.github.com/users/jjgao/gists{/gist_id},https://api.github.com/users/jjgao/starred{/owner}{/repo},https://api.github.com/users/jjgao/subscriptions,https://api.github.com/users/jjgao/orgs,https://api.github.com/users/jjgao/repos,https://api.github.com/users/jjgao/events{/privacy},https://api.github.com/users/jjgao/received_events,User,public,False,1
