repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions
TheSEED,genome_annotation,olsonanl,294,olsonanl,2152226,MDQ6VXNlcjIxNTIyMjY=,https://avatars.githubusercontent.com/u/2152226?v=4,,https://api.github.com/users/olsonanl,https://github.com/olsonanl,https://api.github.com/users/olsonanl/followers,https://api.github.com/users/olsonanl/following{/other_user},https://api.github.com/users/olsonanl/gists{/gist_id},https://api.github.com/users/olsonanl/starred{/owner}{/repo},https://api.github.com/users/olsonanl/subscriptions,https://api.github.com/users/olsonanl/orgs,https://api.github.com/users/olsonanl/repos,https://api.github.com/users/olsonanl/events{/privacy},https://api.github.com/users/olsonanl/received_events,User,public,False,294
TheSEED,genome_annotation,rdolson,19,rdolson,526709,MDQ6VXNlcjUyNjcwOQ==,https://avatars.githubusercontent.com/u/526709?v=4,,https://api.github.com/users/rdolson,https://github.com/rdolson,https://api.github.com/users/rdolson/followers,https://api.github.com/users/rdolson/following{/other_user},https://api.github.com/users/rdolson/gists{/gist_id},https://api.github.com/users/rdolson/starred{/owner}{/repo},https://api.github.com/users/rdolson/subscriptions,https://api.github.com/users/rdolson/orgs,https://api.github.com/users/rdolson/repos,https://api.github.com/users/rdolson/events{/privacy},https://api.github.com/users/rdolson/received_events,User,public,False,19
TheSEED,genome_annotation,landml,17,landml,1486178,MDQ6VXNlcjE0ODYxNzg=,https://avatars.githubusercontent.com/u/1486178?v=4,,https://api.github.com/users/landml,https://github.com/landml,https://api.github.com/users/landml/followers,https://api.github.com/users/landml/following{/other_user},https://api.github.com/users/landml/gists{/gist_id},https://api.github.com/users/landml/starred{/owner}{/repo},https://api.github.com/users/landml/subscriptions,https://api.github.com/users/landml/orgs,https://api.github.com/users/landml/repos,https://api.github.com/users/landml/events{/privacy},https://api.github.com/users/landml/received_events,User,public,False,17
TheSEED,genome_annotation,kkellerlbl,5,kkellerlbl,4228684,MDQ6VXNlcjQyMjg2ODQ=,https://avatars.githubusercontent.com/u/4228684?v=4,,https://api.github.com/users/kkellerlbl,https://github.com/kkellerlbl,https://api.github.com/users/kkellerlbl/followers,https://api.github.com/users/kkellerlbl/following{/other_user},https://api.github.com/users/kkellerlbl/gists{/gist_id},https://api.github.com/users/kkellerlbl/starred{/owner}{/repo},https://api.github.com/users/kkellerlbl/subscriptions,https://api.github.com/users/kkellerlbl/orgs,https://api.github.com/users/kkellerlbl/repos,https://api.github.com/users/kkellerlbl/events{/privacy},https://api.github.com/users/kkellerlbl/received_events,User,public,False,5
TheSEED,genome_annotation,danielolson5,2,danielolson5,1315709,MDQ6VXNlcjEzMTU3MDk=,https://avatars.githubusercontent.com/u/1315709?v=4,,https://api.github.com/users/danielolson5,https://github.com/danielolson5,https://api.github.com/users/danielolson5/followers,https://api.github.com/users/danielolson5/following{/other_user},https://api.github.com/users/danielolson5/gists{/gist_id},https://api.github.com/users/danielolson5/starred{/owner}{/repo},https://api.github.com/users/danielolson5/subscriptions,https://api.github.com/users/danielolson5/orgs,https://api.github.com/users/danielolson5/repos,https://api.github.com/users/danielolson5/events{/privacy},https://api.github.com/users/danielolson5/received_events,User,public,False,2
TheSEED,genome_annotation,nconrad,2,nconrad,1194246,MDQ6VXNlcjExOTQyNDY=,https://avatars.githubusercontent.com/u/1194246?v=4,,https://api.github.com/users/nconrad,https://github.com/nconrad,https://api.github.com/users/nconrad/followers,https://api.github.com/users/nconrad/following{/other_user},https://api.github.com/users/nconrad/gists{/gist_id},https://api.github.com/users/nconrad/starred{/owner}{/repo},https://api.github.com/users/nconrad/subscriptions,https://api.github.com/users/nconrad/orgs,https://api.github.com/users/nconrad/repos,https://api.github.com/users/nconrad/events{/privacy},https://api.github.com/users/nconrad/received_events,User,public,False,2
TheSEED,genome_annotation,gingi,2,gingi,50216,MDQ6VXNlcjUwMjE2,https://avatars.githubusercontent.com/u/50216?v=4,,https://api.github.com/users/gingi,https://github.com/gingi,https://api.github.com/users/gingi/followers,https://api.github.com/users/gingi/following{/other_user},https://api.github.com/users/gingi/gists{/gist_id},https://api.github.com/users/gingi/starred{/owner}{/repo},https://api.github.com/users/gingi/subscriptions,https://api.github.com/users/gingi/orgs,https://api.github.com/users/gingi/repos,https://api.github.com/users/gingi/events{/privacy},https://api.github.com/users/gingi/received_events,User,public,False,2
TheSEED,genome_annotation,brettinanl,2,brettinanl,11564011,MDQ6VXNlcjExNTY0MDEx,https://avatars.githubusercontent.com/u/11564011?v=4,,https://api.github.com/users/brettinanl,https://github.com/brettinanl,https://api.github.com/users/brettinanl/followers,https://api.github.com/users/brettinanl/following{/other_user},https://api.github.com/users/brettinanl/gists{/gist_id},https://api.github.com/users/brettinanl/starred{/owner}{/repo},https://api.github.com/users/brettinanl/subscriptions,https://api.github.com/users/brettinanl/orgs,https://api.github.com/users/brettinanl/repos,https://api.github.com/users/brettinanl/events{/privacy},https://api.github.com/users/brettinanl/received_events,User,public,False,2
TheSEED,genome_annotation,jaredbischof,1,jaredbischof,1944696,MDQ6VXNlcjE5NDQ2OTY=,https://avatars.githubusercontent.com/u/1944696?v=4,,https://api.github.com/users/jaredbischof,https://github.com/jaredbischof,https://api.github.com/users/jaredbischof/followers,https://api.github.com/users/jaredbischof/following{/other_user},https://api.github.com/users/jaredbischof/gists{/gist_id},https://api.github.com/users/jaredbischof/starred{/owner}{/repo},https://api.github.com/users/jaredbischof/subscriptions,https://api.github.com/users/jaredbischof/orgs,https://api.github.com/users/jaredbischof/repos,https://api.github.com/users/jaredbischof/events{/privacy},https://api.github.com/users/jaredbischof/received_events,User,public,False,1
TheSEED,genome_annotation,brettin,1,brettin,991769,MDQ6VXNlcjk5MTc2OQ==,https://avatars.githubusercontent.com/u/991769?v=4,,https://api.github.com/users/brettin,https://github.com/brettin,https://api.github.com/users/brettin/followers,https://api.github.com/users/brettin/following{/other_user},https://api.github.com/users/brettin/gists{/gist_id},https://api.github.com/users/brettin/starred{/owner}{/repo},https://api.github.com/users/brettin/subscriptions,https://api.github.com/users/brettin/orgs,https://api.github.com/users/brettin/repos,https://api.github.com/users/brettin/events{/privacy},https://api.github.com/users/brettin/received_events,User,public,False,1
