fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
R_kgDOLgFomQ,Clinical-Genomics,sachinkavindaa/Clinical-Genomics,sachinkavindaa,https://github.com/sachinkavindaa/Clinical-Genomics,2024-03-14T03:48:23Z,2024-03-14T03:48:23Z
R_kgDOLgHWqw,Clinical-Genomics,jahernayeem/Clinical-Genomics,jahernayeem,https://github.com/jahernayeem/Clinical-Genomics,2024-03-14T05:27:07Z,2024-03-14T05:27:07Z
R_kgDOLgNhDw,Clinical-Genomics,tekolujoe/Clinical-Genomics,tekolujoe,https://github.com/tekolujoe/Clinical-Genomics,2024-03-14T09:46:46Z,2024-03-14T09:50:20Z
R_kgDOLh9ZtA,Clinical-Genomics,brennovmh/Clinical-Genomics,brennovmh,https://github.com/brennovmh/Clinical-Genomics,2024-03-18T12:40:02Z,2024-03-18T12:40:02Z
R_kgDOLjNs_w,Clinical-Genomics,AMAKIRI-AUGUSTINE/Clinical-Genomics,AMAKIRI-AUGUSTINE,https://github.com/AMAKIRI-AUGUSTINE/Clinical-Genomics,2024-03-20T19:57:42Z,2024-03-20T19:57:42Z
R_kgDOM5TuPw,Clinical-Genomics,johnyijaq/Clinical-Genomics,johnyijaq,https://github.com/johnyijaq/Clinical-Genomics,2024-09-30T13:19:19Z,2024-09-30T13:19:19Z
R_kgDOM5T4nA,Clinical-Genomics,profsonamk/Clinical-Genomics,profsonamk,https://github.com/profsonamk/Clinical-Genomics,2024-09-30T13:24:32Z,2024-09-30T13:24:32Z
R_kgDOM5Xhsw,Clinical-Genomics,Johnsilenin-14/Clinical-Genomics,Johnsilenin-14,https://github.com/Johnsilenin-14/Clinical-Genomics,2024-09-30T15:08:58Z,2024-09-30T15:08:58Z
R_kgDOM5X0NA,Clinical-Genomics,somyarao/Clinical-Genomics,somyarao,https://github.com/somyarao/Clinical-Genomics,2024-09-30T15:17:50Z,2024-09-30T15:17:50Z
R_kgDOM5ljRw,Clinical-Genomics,MercyOFrancis/Clinical-Genomics,MercyOFrancis,https://github.com/MercyOFrancis/Clinical-Genomics,2024-10-01T00:43:48Z,2024-10-01T00:43:48Z
R_kgDONJWpNA,Clinical-Genomics,das2000sidd/Clinical-Genomics,das2000sidd,https://github.com/das2000sidd/Clinical-Genomics,2024-11-02T08:13:01Z,2024-11-02T08:13:01Z
