fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkyOTIxOTQ0MQ==,lofreq,MullinsLab/lofreq,MullinsLab,https://github.com/MullinsLab/lofreq,2015-01-14T00:41:13Z,2015-01-14T00:41:15Z
MDEwOlJlcG9zaXRvcnkzNjczOTg3MA==,lofreq,seandavi/lofreq,seandavi,https://github.com/seandavi/lofreq,2015-06-02T14:44:25Z,2015-06-02T14:44:25Z
MDEwOlJlcG9zaXRvcnk0ODM4MjgyMg==,lofreq,jcallaway/lofreq,jcallaway,https://github.com/jcallaway/lofreq,2015-12-21T16:41:04Z,2015-12-21T16:41:05Z
MDEwOlJlcG9zaXRvcnk0OTg1NjcyMA==,lofreq,gpcr/lofreq,gpcr,https://github.com/gpcr/lofreq,2016-01-18T06:30:04Z,2017-01-09T19:15:00Z
MDEwOlJlcG9zaXRvcnk1OTI1MjU1NA==,lofreq,kyleabeauchamp/lofreq,kyleabeauchamp,https://github.com/kyleabeauchamp/lofreq,2016-05-20T00:30:50Z,2016-05-20T00:30:52Z
MDEwOlJlcG9zaXRvcnk3NDc2ODk0OQ==,lofreq,ozagordi/lofreq,ozagordi,https://github.com/ozagordi/lofreq,2016-11-25T15:22:34Z,2016-11-25T15:22:35Z
MDEwOlJlcG9zaXRvcnk3NTQyMDM3Ng==,lofreq,cfriedline/lofreq,cfriedline,https://github.com/cfriedline/lofreq,2016-12-02T18:22:20Z,2016-12-02T18:22:21Z
MDEwOlJlcG9zaXRvcnk3OTE2MjA3NQ==,lofreq,tanu06/lofreq,tanu06,https://github.com/tanu06/lofreq,2017-01-16T21:40:55Z,2017-01-16T21:40:58Z
MDEwOlJlcG9zaXRvcnkxMDI3MTE0NDk=,lofreq,zipho/lofreq,zipho,https://github.com/zipho/lofreq,2017-09-07T08:25:47Z,2017-09-07T08:25:50Z
MDEwOlJlcG9zaXRvcnkxMTQ2NTg0NTM=,lofreq,xxz19900/lofreq,xxz19900,https://github.com/xxz19900/lofreq,2017-12-18T15:43:44Z,2017-12-18T15:43:46Z
MDEwOlJlcG9zaXRvcnkxMzQzNzMyNDg=,lofreq,inambioinfo/lofreq,inambioinfo,https://github.com/inambioinfo/lofreq,2018-05-22T06:53:41Z,2018-05-22T06:53:43Z
MDEwOlJlcG9zaXRvcnkxNTg3OTIyNjI=,lofreq,rocksliu/lofreq,rocksliu,https://github.com/rocksliu/lofreq,2018-11-23T06:50:26Z,2018-11-23T06:50:28Z
