id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOBMYwiM4LEOzX,2.10.4,2.10.4,2024-11-15T15:34:44Z,2024-11-15T15:38:13Z,github-actions[bot],
RE_kwDOBMYwiM4LCdti,2.10.3,2.10.3,2024-11-13T14:19:15Z,2024-11-13T14:22:11Z,github-actions[bot],
RE_kwDOBMYwiM4K_bZS,2.10.0,2.10.0,2024-11-08T16:13:12Z,2024-11-08T16:16:00Z,github-actions[bot],
RE_kwDOBMYwiM4K-TMh,2.9.17,2.9.17,2024-11-07T09:41:05Z,2024-11-07T09:43:53Z,github-actions[bot],
RE_kwDOBMYwiM4K7pjS,2.9.16,2.9.16,2024-11-04T16:09:11Z,2024-11-04T16:11:54Z,github-actions[bot],
RE_kwDOBMYwiM4K7nSn,2.9.15,2.9.15,2024-11-04T15:28:45Z,2024-11-04T15:31:43Z,github-actions[bot],
RE_kwDOBMYwiM4K5yWK,2.9.14,2.9.14,2024-10-31T13:34:45Z,2024-10-31T13:37:33Z,github-actions[bot],
RE_kwDOBMYwiM4K4_At,2.9.13,2.9.13,2024-10-30T14:37:01Z,2024-10-30T14:40:10Z,github-actions[bot],
RE_kwDOBMYwiM4Kn6XM,2.9.12,2.9.12,2024-10-03T15:04:48Z,2024-10-03T15:07:53Z,github-actions[bot],
RE_kwDOBMYwiM4Kn6XO,2.9.11,2.9.11,2024-10-02T08:33:12Z,2024-10-03T15:07:54Z,github-actions[bot],
RE_kwDOBMYwiM4KmWzS,2.9.10,2.9.10,2024-10-01T14:55:35Z,2024-10-01T14:59:11Z,github-actions[bot],
RE_kwDOBMYwiM4KlnTv,2.9.9,2.9.9,2024-09-30T15:43:30Z,2024-09-30T15:46:30Z,github-actions[bot],
RE_kwDOBMYwiM4KleKV,2.9.8,2.9.8,2024-09-30T13:11:40Z,2024-09-30T13:14:55Z,github-actions[bot],
RE_kwDOBMYwiM4Kkbd2,2.9.7,2.9.7,2024-09-27T15:59:14Z,2024-09-27T16:02:09Z,github-actions[bot],
RE_kwDOBMYwiM4KkWKf,2.9.6,2.9.6,2024-09-27T14:06:35Z,2024-09-27T14:10:54Z,github-actions[bot],
RE_kwDOBMYwiM4KjpxT,2.9.5,2.9.5,2024-09-26T15:48:13Z,2024-09-26T15:51:10Z,github-actions[bot],
RE_kwDOBMYwiM4KioEo,2.9.4,2.9.4,2024-09-25T13:03:32Z,2024-09-25T13:19:40Z,github-actions[bot],
RE_kwDOBMYwiM4Kd_Uk,2.9.3,2.9.3,2024-09-18T10:50:14Z,2024-09-18T10:53:16Z,github-actions[bot],
RE_kwDOBMYwiM4KdKxL,2.9.2,2.9.2,2024-09-17T10:06:57Z,2024-09-17T10:10:00Z,github-actions[bot],
RE_kwDOBMYwiM4KXJfs,2.9.1,2.9.1,2024-09-06T13:16:21Z,2024-09-06T13:19:16Z,github-actions[bot],
RE_kwDOBMYwiM4KXJDz,2.9.0,2.9.0,2024-09-06T13:05:41Z,2024-09-06T13:09:10Z,github-actions[bot],
RE_kwDOBMYwiM4KNNgJ,2.8.24,2.8.24,2024-08-21T09:47:44Z,2024-08-21T09:52:31Z,github-actions[bot],
RE_kwDOBMYwiM4J9iEH,2.8.23,2.8.23,2024-07-25T12:45:08Z,2024-07-25T12:48:30Z,github-actions[bot],
RE_kwDOBMYwiM4J8v1G,2.8.22,2.8.22,2024-07-24T14:16:08Z,2024-07-24T14:19:27Z,github-actions[bot],
RE_kwDOBMYwiM4J7wdt,2.8.21,2.8.21,2024-07-23T08:53:33Z,2024-07-23T08:57:02Z,github-actions[bot],
RE_kwDOBMYwiM4J6I3G,2.8.20,2.8.20,2024-07-19T13:03:10Z,2024-07-19T13:06:32Z,github-actions[bot],
RE_kwDOBMYwiM4JtynJ,2.8.19,2.8.19,2024-06-28T13:26:24Z,2024-06-28T13:32:15Z,github-actions[bot],
RE_kwDOBMYwiM4Jdk4-,2.8.18,2.8.18,2024-06-04T08:08:28Z,2024-06-04T08:11:46Z,github-actions[bot],
RE_kwDOBMYwiM4JbSH-,2.8.17,2.8.17,2024-05-30T10:23:21Z,2024-05-30T10:26:36Z,github-actions[bot],
RE_kwDOBMYwiM4JbRzC,2.8.16,2.8.16,2024-05-30T10:03:55Z,2024-05-30T10:17:43Z,github-actions[bot],
RE_kwDOBMYwiM4JbQ35,2.8.15,2.8.15,2024-05-30T09:51:07Z,2024-05-30T09:54:17Z,github-actions[bot],
RE_kwDOBMYwiM4Jazu-,2.8.14,2.8.14,2024-05-29T15:41:45Z,2024-05-29T15:45:02Z,github-actions[bot],
RE_kwDOBMYwiM4JWiJf,2.8.13,2.8.13,2024-05-22T14:40:08Z,2024-05-22T14:43:27Z,github-actions[bot],
RE_kwDOBMYwiM4JWcdh,2.8.12,2.8.12,2024-05-22T12:59:05Z,2024-05-22T13:02:13Z,github-actions[bot],
RE_kwDOBMYwiM4JWazD,2.8.11,2.8.11,2024-05-22T12:23:53Z,2024-05-22T12:27:15Z,github-actions[bot],
RE_kwDOBMYwiM4JVt88,2.8.10,2.8.10,2024-05-21T13:00:56Z,2024-05-21T13:04:31Z,github-actions[bot],
RE_kwDOBMYwiM4JUFUc,2.8.9,2.8.9,2024-05-17T12:23:12Z,2024-05-17T12:26:18Z,github-actions[bot],
RE_kwDOBMYwiM4JUB99,2.8.8,2.8.8,2024-05-17T10:16:04Z,2024-05-17T10:52:29Z,github-actions[bot],
RE_kwDOBMYwiM4IvVCe,2.8.7,2.8.7,2024-03-14T16:19:28Z,2024-03-14T16:22:42Z,github-actions[bot],
RE_kwDOBMYwiM4Iqw3o,2.8.6,2.8.6,2024-03-08T08:24:15Z,2024-03-08T08:27:34Z,github-actions[bot],
RE_kwDOBMYwiM4Ip7kE,2.8.5,2.8.5,2024-03-07T08:59:51Z,2024-03-07T09:03:05Z,github-actions[bot],
RE_kwDOBMYwiM4IoqSa,2.8.4,2.8.4,2024-03-05T14:18:45Z,2024-03-05T14:24:32Z,github-actions[bot],
RE_kwDOBMYwiM4IoqSF,2.8.3,2.8.3,2024-03-04T15:29:51Z,2024-03-05T14:24:25Z,github-actions[bot],
RE_kwDOBMYwiM4IknrP,2.8.2,2.8.2,2024-02-27T14:19:01Z,2024-02-27T14:22:34Z,github-actions[bot],
