id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTQyODc1OTYx,v2021.02.2,v2021.02.2,2021-05-13T00:10:16Z,2021-05-13T00:10:44Z,GPUtester,gpuCI
MDc6UmVsZWFzZTQyODU3OTMz,v2021.02.1,v2021.02.1,2021-05-12T16:55:24Z,2021-05-12T17:15:12Z,GPUtester,gpuCI
MDc6UmVsZWFzZTM4NjY0NjM4,v2021.02.0,v2021.02.0,2021-02-24T05:30:12Z,2021-03-17T10:47:00Z,ohadmo,Ohad Mosafi
MDc6UmVsZWFzZTMxNjcyMzY4,v0.5.3,v0.5.3,2020-09-22T14:00:13Z,2020-09-22T19:43:46Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTMwNzQyMDMy,v0.5.2,v0.5.2,2020-09-04T17:00:15Z,2020-09-04T17:07:15Z,ahehn-nv,
MDc6UmVsZWFzZTI5ODcwNzY2,v0.5.1,,2020-08-19T14:30:14Z,2020-08-19T15:29:55Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTI5Mzc0MDQy,v0.5.0,GenomeWorks v0.5.0,2020-08-05T17:20:11Z,2020-08-05T17:28:58Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTI0OTA5ODgy,v0.4.4,ClaraGenomicsAnalysis Release 0.4.4,2020-03-26T14:18:33Z,2020-03-26T21:17:15Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTI0MjI4MDAy,v0.5.0-rc1,ClaraGenomicsAnalysis 0.5.0 - Release Candidate 1,2020-03-04T21:42:51Z,2020-03-04T21:46:04Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTIxOTA0MTcx,v0.4.3,ClaraGenomicsAnalysis Release 0.4.3,2019-12-02T10:07:53Z,2019-12-02T17:12:49Z,ohadmo,Ohad Mosafi
MDc6UmVsZWFzZTIxODE3MzY4,v0.4.0,ClaraGenomicsAnalysis Release 0.4.0,2019-11-28T00:54:08Z,2019-11-28T01:12:47Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTIwNTg3ODY0,v0.3.0,ClaraGenomicsAnalysis Release 0.3.0,2019-10-09T17:27:19Z,2019-10-09T19:16:25Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTE5Mjk5MjY3,v0.2.0,ClaraGenomicsAnalysis Release 0.2.0,2019-08-14T21:41:35Z,2019-08-14T21:42:08Z,tijyojwad,Joyjit Daw
MDc6UmVsZWFzZTE4NDcyMzU2,v0.1.0,ClaraGenomicsAnalysis Release 0.1.0,2019-07-02T00:06:58Z,2019-07-08T13:59:46Z,tijyojwad,Joyjit Daw
