id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOHgnKgM5TrjMX,Manta process --callRegions specification,CLOSED,2022-10-11T02:52:05Z,2023-01-12T04:05:32Z,2023-01-12T04:05:32Z,Add optional use of --callRegions bed file in modules/manta.nf,georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/2
I_kwDOHgnKgM5Trlj-,Build individual SV subworkflows as modules,CLOSED,2022-10-11T03:09:09Z,2022-10-19T03:23:43Z,2022-10-19T03:23:43Z,"- [x] smoove
- [x] manta
- [x] tiddit cov
- [x] tiddit sv ",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/3
I_kwDOHgnKgM5US5ds,SURVIVOR merging of vcfs with nextflow,CLOSED,2022-10-19T03:56:25Z,2022-10-21T00:53:09Z,2022-10-21T00:53:09Z,"Write nextflow module and process for merging vcfs from all callers/sample and outputting merged vcf. 

- [x] modules/survivor.nf written 
- [x] survivor process ",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/9
I_kwDOHgnKgM5UfeQO,VEP annotation troubleshooting,CLOSED,2022-10-21T00:57:57Z,2023-01-11T02:56:17Z,2023-01-11T02:56:08Z,"# Variant annotation with Variant effect predictor 

Variant annotation should be a flexible option that allows for different organisms, databases, online and offline use of pipeline. VEP can use [multiple annotation sources](https://asia.ensembl.org/info/docs/tools/vep/script/vep_cache.html). This includes:

- VEP cache: all transcript models, regulatory features, variant data for a species 
- GFF/GTF: transcript models (tabix indexed)  
- Database: MySQL database 

**Complications/issues**

- Cache dir should correspond to VEP tool version. 
- Using the database or cache options require external network access as users need to either download the data (cache) or access the Ensembl server 
-  Downloading cache is time consuming and requires lots of disk (HG38 release 108 21GB) 
-  Could run process to download but cost $$$ and how to be flexible for different organisms

**Info**
- VEP variant [classification](https://www.ensembl.org/info/genome/variation/prediction/classification.html)
- Currently recognise CNVs, INVs, TRAs. See [here](https://www.ensembl.info/2020/03/27/cool-stuff-the-ensembl-vep-can-do-annotating-structural-variants/)

## Test run modes

- [x] test cache 
- [x] test database
- [x] test gtf/gff

**Flags to test in the VEP run command with cache/database**
- [x] `--overlaps` for proportion and length of transcript overlapped by SV 
- [x] `--check_svs` existing SVs overlapping input, required db access (incompatible with `--offline`)  
- [x] `--af_gnomadg` [see here](http://asia.ensembl.org/info/docs/tools/vep/script/vep_example.html#gnomad)
",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/10
I_kwDOHgnKgM5XkAnn,Test with use case dataset (PIPE-2988),CLOSED,2022-11-30T05:11:08Z,2022-11-30T05:13:56Z,2022-11-30T05:13:56Z,"Test run pipeline with 10 WGS human samples 
",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/13
I_kwDOHgnKgM5a4TdA,Optional AnnotSV integration (human/mouse only),CLOSED,2023-01-08T22:31:33Z,2023-01-12T04:05:32Z,2023-01-12T04:05:32Z,"[AnnotSV](https://github.com/lgmgeo/AnnotSV) is a great tool for human structural variation annotation, ranking and analysis. It integrates public datasets, SV ranking and phenotypic data to aid variant prioritisation unlike other SV annotation tools. 

Including it in the GermlineStructuralV workflow requires: 

- [x] Containerisation of annotSV and its dependencies @ https://github.com/georgiesamaha/MyDockerfiles/blob/main/AnnotSV/Dockerfile
- [x] Test with manually downloaded data
- [x] Published Docker container (DockerHub?)   
- [x] Reference database download step (should this be included in the SIH hg38 reference data?) 
- [x] Optional run step 
- [x] Benchmarking and optimisation 

Input, output and run requirements: 
- default run: vcf in, tsv out, annotation mode: full, genomeBuild: hg38, mm10 
- vcf2circos? 

Publications and resources: 

- https://academic.oup.com/nar/article/49/W1/W21/6281473
- https://lbgi.fr/AnnotSV/ ",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/14
I_kwDOHgnKgM5dMOxe,Merging stringency evaluation,CLOSED,2023-01-31T02:00:49Z,2023-05-09T05:38:09Z,2023-05-09T05:38:09Z,"Currently using SURVIVOR merge to combine caller VCFs for each sample using minimal filtering:
- 1kb distance between pairwise breakpoints 
- Include calls only supported by one caller (higher sensitivity at expense of specificity) 
- Callers do not have to agree on the event type 
- Callers do not have to agree on the strand 

Investigate how adjusting these parameters may help with reducing number of false positives. ",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/16
I_kwDOHgnKgM5dM_V2,Add infrastructure-specific configs ,CLOSED,2023-01-31T05:36:36Z,2023-04-20T00:43:41Z,2023-04-20T00:43:40Z,"Testing and addition of configs from https://github.com/AustralianBioCommons/Nextflow_DSL2_template 

- [x] Nimbus 
- [x] Setonix
- [x] Gadi
- [ ] Local ",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/17
I_kwDOHgnKgM5dZnol,Explore variant prioritisation features,CLOSED,2023-02-01T23:10:31Z,2023-04-20T00:37:00Z,2023-04-20T00:37:00Z,"Must be dataset/experiment specific. Should include a summary report? 

Could include:
- candidate gene extraction (Custom script)
- mode of inheritance based filtering (Slivar?) 
- common variant extraction (Custom script)
- HPO term filtering of AnnotSV 

",georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/18
I_kwDOHgnKgM5dh36V,CITATION file,CLOSED,2023-02-03T03:43:04Z,2023-02-05T21:42:57Z,2023-02-05T21:42:57Z,Add `CITATION.cff` with DOI and coauthors. ,georgiesamaha,https://github.com/Sydney-Informatics-Hub/Germline-StructuralV-nf/issues/19
