id,title,state,created_at,updated_at,closed_at,body,user,url
I_kwDOGyZpEM5DAKgf,Correct data sampling script,CLOSED,2022-02-04T11:49:41Z,2022-07-26T14:42:18Z,2022-07-26T14:42:18Z,the script should be tested and corrected if necessary,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/1
I_kwDOGyZpEM5DAK0F,Virtual environments for portability,CLOSED,2022-02-04T11:51:12Z,2022-07-26T14:37:45Z,2022-07-26T14:37:45Z,ensures that correct dependencies are listed and can be installed in a new computer,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/2
I_kwDOGyZpEM5DAK_K,Nextflow: create an adapated profile for PC (not clusters),CLOSED,2022-02-04T11:52:03Z,2022-07-26T14:39:22Z,2022-07-26T14:39:22Z,,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/3
I_kwDOGyZpEM5DALVH,Input Reads location is not recognized by Nextflow,CLOSED,2022-02-04T11:53:49Z,2022-02-21T14:05:33Z,2022-02-21T14:05:33Z,tested on Malik's PC,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/4
I_kwDOGyZpEM5DAL8B,Modify read input options in nextflow config to allow several sequencing runs for the same sample,CLOSED,2022-02-04T11:56:52Z,2022-07-26T14:42:28Z,2022-07-26T14:42:28Z,,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/5
I_kwDOGyZpEM5DHe2a,Create an option to activate the sampling script in a nextflow pipe,CLOSED,2022-02-07T14:01:38Z,2022-07-26T14:40:31Z,2022-07-26T14:40:31Z,"Desired behavior: in the config file for an analysis, if the option 'sample' (or something equivalent + the fraction - but default value is also good) is provided, the pipe will be run on a new sampling from original read",fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/7
I_kwDOGyZpEM5DxSoc,chr27 reads selected by mapping,OPEN,2022-02-14T09:10:34Z,2022-02-14T09:10:49Z,,,maliktalbi,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/8
I_kwDOGyZpEM5ES2lH,Docker: Create HTSeq docker,OPEN,2022-02-21T13:20:25Z,2022-03-02T10:37:46Z,,,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/9
I_kwDOGyZpEM5ES3EU,Docker: create a Picard docker ?,OPEN,2022-02-21T13:22:03Z,2022-07-26T14:48:38Z,,"Picard and HTseq are still in a conda environment that must be activated when starting the script

We have found no docker images with functional Picard
For HTseq, we should create a docker image containing python and HTseq",fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/10
I_kwDOGyZpEM5ES5SB,Update Nextflow profiles,CLOSED,2022-02-21T13:29:48Z,2022-07-26T14:43:29Z,2022-07-26T14:43:29Z,"-> singularity (old, by Romain)
-> PSMN (Old, by Romain)
-> docker (new, by Malik)",fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/11
I_kwDOGyZpEM5ES89v,Create a conda profile for developer,CLOSED,2022-02-21T13:43:06Z,2022-07-26T14:40:37Z,2022-07-26T14:40:37Z,,fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/12
I_kwDOGyZpEM5ETBYu,To do list: week n°8,CLOSED,2022-02-21T13:59:59Z,2022-07-26T14:39:58Z,2022-07-26T14:39:58Z,"1. Faire un tableau résumé avec
 étape / ss-étape / process / software / en fonction profile (psmn/singlarity/docker): version/lien -> check si ça correspond latest version du soft par les dev du soft en lui-même
2. Continuer à tester le pipe étape/étape jusqu'à bout
3. éclaircir les pb de commandes bwa mem (-o option deprecated...) 
4. Avancer sur les issues du projet
5. commencer à faire un ppt structurer avec (Le Pb identifié / l'objectif associé /  Où dans le pipe (global ? une étape) / La ou les Solution(s)
6. Bien lister les bugs/erreurs et solutions trouvées (exple: chemin des fastq, les compressions, etc....)",fabfabBesnard,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/13
I_kwDOGyZpEM5EzMtO,--outdir parameter,CLOSED,2022-02-28T16:07:04Z,2022-07-26T14:40:22Z,2022-07-26T14:40:22Z,Check if the outdir contains the results files correctly,maliktalbi,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/14
I_kwDOGyZpEM5EzNZp,full path repository for script,CLOSED,2022-02-28T16:09:29Z,2022-07-26T14:37:06Z,2022-07-26T14:37:06Z,Allow the user to give full pathes for scriptdir without having path error.,maliktalbi,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/15
I_kwDOGyZpEM5EzOOS,Conda : path too long,CLOSED,2022-02-28T16:12:29Z,2022-07-26T14:39:45Z,2022-07-26T14:39:45Z,Error if the path used to create the conda_for_docker environment by conda is too long ( more than 80 characters ),maliktalbi,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/16
I_kwDOGyZpEM5E2hHo,fastq process skipped,CLOSED,2022-03-01T10:12:30Z,2022-07-26T14:36:53Z,2022-07-26T14:35:39Z,"process fastq is skipped whith the sample option
this issue was due to a wrong channel implementation in nextflow
solved with correct channel definition in nextflow",maliktalbi,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/17
I_kwDOGyZpEM5E3w1Y,option --sample bug,CLOSED,2022-03-01T15:20:41Z,2022-07-26T14:38:34Z,2022-07-26T14:38:34Z,"Option --sample doesn't work with multiple files

solved using collect to handle multiples files
it was due to bad channel handling",maliktalbi,https://github.com/fabfabBesnard/Parallel-Variant-Calling/issues/18
