id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOFCTyk84LU0te,v1.3.2,v1.3.2,2024-12-10T16:36:14Z,2024-12-10T16:40:57Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84LU0Rn,v1.3.1,v1.3.1,2024-12-10T16:24:49Z,2024-12-10T16:33:34Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84LEcOL,v1.3.0,v1.3.0,2024-11-15T21:09:13Z,2024-11-15T21:19:08Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84J6cAO,v1.2.4,v1.2.4,2024-07-19T23:06:27Z,2024-07-19T23:22:35Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84JoK9H,v1.2.3,v1.2.3,2024-06-20T16:53:35Z,2024-06-20T17:08:49Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84JAyqe,v1.2.2,v1.2.2,2024-04-12T23:26:41Z,2024-04-15T15:21:51Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84Ikwh0,v1.2.1,v1.2.1,2024-02-27T17:07:55Z,2024-02-27T17:40:39Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84IEcT_,v1.0.2,Zenodo release,2023-12-22T19:30:14Z,2023-12-29T20:01:16Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84IB19n,v1.0.1,v1.0.1,2023-12-19T14:16:20Z,2023-12-20T22:34:00Z,dvitale199,Dan Vitale
RE_kwDOFCTyk84H_xL2,v1.0.0,v1.0.0,2023-12-15T14:50:51Z,2023-12-15T22:44:59Z,dvitale199,Dan Vitale
