id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOFTYBNM4ED4GZ,v1.8.0,Release v1.8.0,2022-05-30T08:29:53Z,2022-05-30T08:30:59Z,priesgo,Pablo Riesgo-Ferreiro
RE_kwDOFTYBNM4ED1N0,v1.7.0,Release v1.7.0,2022-05-30T04:22:56Z,2022-05-30T04:25:36Z,priesgo,Pablo Riesgo-Ferreiro
RE_kwDOFTYBNM4EAgvY,v1.6.0,Release v1.6.0,2022-05-19T05:54:17Z,2022-05-19T05:55:19Z,priesgo,Pablo Riesgo-Ferreiro
RE_kwDOFTYBNM4Dl7aI,v1.5.0,Release 1.5.0,2022-02-23T20:35:29Z,2022-02-23T20:41:22Z,priesgo,Pablo Riesgo-Ferreiro
RE_kwDOFTYBNM4DOdwN,v1.4.0,Release v1.4.0,2021-11-26T10:13:12Z,2021-11-26T10:15:28Z,priesgo,Pablo Riesgo-Ferreiro
RE_kwDOFTYBNM4DNUp1,v1.3.0,Release v1.3.0,2021-11-22T09:43:03Z,2021-11-22T09:44:07Z,priesgo,Pablo Riesgo-Ferreiro
RE_kwDOFTYBNM4DAqO5,v1.2.0,Tronflow Mutect2 release v1.2.0,2021-09-29T20:39:14Z,2021-09-29T20:40:19Z,priesgo,Pablo Riesgo-Ferreiro
MDc6UmVsZWFzZTQzNjU4OTE0,v1.1.0,TronFlow mutect2 v1.1.0,2021-05-26T21:15:28Z,2021-05-26T21:58:15Z,priesgo,Pablo Riesgo-Ferreiro
MDc6UmVsZWFzZTQzNjUxNzEz,v1.0.0,TronFlow mutect2 v1.0.0,2021-05-26T19:30:25Z,2021-05-26T19:44:31Z,priesgo,Pablo Riesgo-Ferreiro
MDc6UmVsZWFzZTQyMDU4Nzk2,v0.3.1,TronFlow mutect2 v0.3.1,2021-04-27T08:53:09Z,2021-04-27T09:04:53Z,tronbfxdev,
MDc6UmVsZWFzZTQyMDU4ODMy,v0.3.0,TronFlow mutect2 v0.3.0,2021-04-16T13:53:51Z,2021-04-27T09:05:36Z,tronbfxdev,
MDc6UmVsZWFzZTQyMDU4ODcz,v0.2.0,TronFlow mutect2 v0.2.0,2021-04-08T10:24:49Z,2021-04-27T09:06:23Z,tronbfxdev,
MDc6UmVsZWFzZTQyMDU4OTE0,v0.1.1,TronFlow mutect2 v0.1.1,2020-05-08T10:49:36Z,2021-04-27T09:07:10Z,tronbfxdev,
MDc6UmVsZWFzZTQyMDU4OTU3,v0.1.0,TronFlow mutect2 v0.1.0,2019-12-13T10:37:57Z,2021-04-27T09:07:52Z,tronbfxdev,
