id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOFxjaSc4FFjbq,v0.7.8,v0.7.8,2022-12-07T18:26:38Z,2022-12-07T18:28:31Z,MatteoSchiavinato,Matteo Schiavinato
RE_kwDOFxjaSc4FFTbq,v0.7.7,v0.7.7,2022-12-07T09:08:40Z,2022-12-07T09:10:17Z,MatteoSchiavinato,Matteo Schiavinato
RE_kwDOFxjaSc4DtuNt,v0.7.4,v0.7.4,2022-03-21T11:56:48Z,2022-03-21T11:58:34Z,MatteoSchiavinato,Matteo Schiavinato
RE_kwDOFxjaSc4Dq8-r,v0.7.2,v0.7.2,2022-03-11T11:33:44Z,2022-03-11T11:35:13Z,MatteoSchiavinato,Matteo Schiavinato
RE_kwDOFxjaSc4DQO31,v0.7.1,v0.7.1,2021-12-03T15:24:06Z,2021-12-03T15:26:29Z,MatteoSchiavinato,Matteo Schiavinato
RE_kwDOFxjaSc4DM5sa,v0.6.1,v0.6.1,2021-11-19T11:36:32Z,2021-11-19T11:39:37Z,MatteoSchiavinato,Matteo Schiavinato
MDc6UmVsZWFzZTQ3MjkzMjU3,v0.4.0,v0.4.0,2021-08-04T13:14:50Z,2021-08-04T13:15:37Z,MatteoSchiavinato,Matteo Schiavinato
MDc6UmVsZWFzZTQ2Nzc3MjI2,v0.3.1,v0.3.1,2021-07-26T15:08:01Z,2021-07-26T15:21:06Z,MatteoSchiavinato,Matteo Schiavinato
MDc6UmVsZWFzZTQ2Njg0NDYx,v0.3.0,v0.3.0,2021-07-23T16:14:18Z,2021-07-23T16:15:21Z,MatteoSchiavinato,Matteo Schiavinato
MDc6UmVsZWFzZTQ2NjcyODAw,v0.2.0,v0.2.0,2021-07-23T12:55:28Z,2021-07-23T12:58:25Z,MatteoSchiavinato,Matteo Schiavinato
MDc6UmVsZWFzZTQ2NDgzNjIw,v0.1.0,v0.1.0,2021-07-20T15:29:16Z,2021-07-20T15:35:49Z,MatteoSchiavinato,Matteo Schiavinato
