id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOD91gL84GlJum,4.1.8.0-7.0,4.1.8.0-7.0,2023-06-29T18:39:14Z,2023-06-29T18:52:44Z,lindaxiang,
RE_kwDOD91gL84GlJXc,gatk-mutect2-variant-calling.v4.1.8.0-7.0,gatk-mutect2-variant-calling.v4.1.8.0-7.0,2023-06-29T18:39:14Z,2023-06-29T18:40:13Z,github-actions[bot],
MDc6UmVsZWFzZTQyNjE0OTEx,4.1.8.0-6.0,4.1.8.0-6.0,2021-05-07T15:57:00Z,2021-05-07T16:03:02Z,lindaxiang,
MDc6UmVsZWFzZTQyNjE0NTk1,gatk-mutect2-variant-calling.v4.1.8.0-6.0,gatk-mutect2-variant-calling.v4.1.8.0-6.0,2021-05-07T15:57:00Z,2021-05-07T15:57:52Z,github-actions[bot],
MDc6UmVsZWFzZTQxNjcwNzg0,4.1.8.0-5.0,4.1.8.0-5.0,2021-04-19T20:39:10Z,2021-04-19T20:51:10Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQxNjcwMjg5,gatk-mutect2-variant-calling.v4.1.8.0-5.0,gatk-mutect2-variant-calling.v4.1.8.0-5.0,2021-04-19T20:39:10Z,2021-04-19T20:40:21Z,github-actions[bot],
MDc6UmVsZWFzZTQxNTYzNDcy,4.1.8.0-4.0,4.1.8.0-4.0,2021-04-16T18:50:12Z,2021-04-16T19:13:28Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQxNTYyMzUy,gatk-mutect2-variant-calling.v4.1.8.0-4.0,gatk-mutect2-variant-calling.v4.1.8.0-4.0,2021-04-16T18:50:12Z,2021-04-16T18:51:27Z,github-actions[bot],
MDc6UmVsZWFzZTQxMTMyMDgz,4.1.8.0-3.0,4.1.8.0-3.0,2021-04-08T15:23:13Z,2021-04-08T15:34:15Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQxMTMxNDMw,gatk-mutect2-variant-calling.v4.1.8.0-3.0,gatk-mutect2-variant-calling.v4.1.8.0-3.0,2021-04-08T15:23:13Z,2021-04-08T15:24:40Z,github-actions[bot],
MDc6UmVsZWFzZTQwNTQ2Mjc2,4.1.8.0-2.0,4.1.8.0-2.0,2021-03-26T14:11:11Z,2021-03-26T15:02:35Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQwNTQzMDIw,gatk-mutect2-variant-calling.v4.1.8.0-2.0,gatk-mutect2-variant-calling.v4.1.8.0-2.0,2021-03-26T14:11:11Z,2021-03-26T14:12:22Z,github-actions[bot],
MDc6UmVsZWFzZTMyOTM1ODQ5,4.1.8.0-1.2,4.1.8.0-1.2,2020-10-22T19:09:43Z,2020-10-22T19:11:25Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTMyNjc3MDkz,4.1.8.0-1.1,4.1.8.0-1.1,2020-10-16T14:48:27Z,2020-10-16T14:52:10Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTMxNjI3OTcx,4.1.8.0-1.0,4.1.8.0-1.0,2020-09-21T20:13:16Z,2020-09-21T22:16:37Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTMxNDQwMjU4,4.1.8.0-1.0-rc1,4.1.8.0-1.0-rc1,2020-09-17T01:44:28Z,2020-09-17T03:08:26Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI5NDY0NTI0,4.1.8.0-0.1,4.1.8.0-0.1,2020-08-07T20:29:41Z,2020-08-07T20:33:00Z,junjun-zhang,Junjun Zhang
