id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTE2NjMyMDU5,1.40.0.1613+master,Canvas 1.40.0.1613+master,2019-04-08T21:08:05Z,2019-04-08T21:08:11Z,svc-tc-bioinfo,
MDc6UmVsZWFzZTEzNTE4NTM5,1.39.0.1598+master,Canvas 1.39.0.1598+master,2018-10-18T19:13:52Z,2018-10-18T19:37:18Z,svc-tc-bioinfo,
MDc6UmVsZWFzZTExNDY0Mzky,1.38.0.1554+master,Canvas 1.38.0.1554+master,2018-06-13T16:03:18Z,2018-06-13T16:03:24Z,eroller,Eric Roller
MDc6UmVsZWFzZTEwMzk0OTA0,1.35.1.1316+master,Canvas 1.35.1.1316+master,2018-04-04T17:07:18Z,2018-04-04T17:07:23Z,eroller,Eric Roller
MDc6UmVsZWFzZTEwMjMyNjUz,1.35.0.1280+master,Canvas 1.35.0.1280+master,2018-03-23T15:39:14Z,2018-03-23T15:39:19Z,eroller,Eric Roller
MDc6UmVsZWFzZTk5MDAxNTQ=,1.34.0.1201+master,Canvas 1.34.0.1201+master,2018-03-01T19:31:48Z,2018-03-01T19:31:55Z,eroller,Eric Roller
MDc6UmVsZWFzZTkzNDAxNjA=,1.32.0.918+master,Canvas 1.32.0.918+master,2018-01-22T23:52:52Z,2018-01-22T23:52:57Z,eroller,Eric Roller
MDc6UmVsZWFzZTg3MjczOTY=,1.31.0.843+master,Canvas 1.31.0.843+master,2017-12-01T00:29:35Z,2017-12-01T00:29:40Z,eroller,Eric Roller
MDc6UmVsZWFzZTg0NzQ3MDQ=,1.30.0.725+master,Canvas 1.30.0.725+master,2017-11-10T20:21:29Z,2017-11-10T22:17:22Z,eroller,Eric Roller
MDc6UmVsZWFzZTg0MTg1ODk=,1.28.0.272,Canvas 1.28.0,2017-10-10T17:18:21Z,2017-11-07T16:21:30Z,sivakhno,Sergii
MDc6UmVsZWFzZTczMzM4ODA=,1.29.0,Canvas 1.29.0,2017-05-10T18:46:13Z,2017-08-09T14:33:13Z,sivakhno,Sergii
MDc6UmVsZWFzZTU4OTMyNzI=,v1.25.0,Canvas 1.25.0,2017-03-29T08:42:15Z,2017-03-29T09:31:08Z,sivakhno,Sergii
MDc6UmVsZWFzZTMzNzEyMDI=,v1.11.0,Canvas 1.11.0,2016-06-03T20:30:03Z,2016-06-03T20:32:46Z,eroller,Eric Roller
MDc6UmVsZWFzZTk0OTcxNzU=,1.19.1,Canvas 1.19.1,2016-06-01T21:35:57Z,2018-02-01T22:22:04Z,eroller,Eric Roller
MDc6UmVsZWFzZTMzNTM1OTA=,v1.10.0,Canvas 1.10.0,2016-06-01T21:37:54Z,2016-06-01T21:58:32Z,eroller,Eric Roller
MDc6UmVsZWFzZTI2OTY5MDA=,1.3.9,Canvas 1.3.9,2016-02-26T15:03:35Z,2016-02-26T15:06:53Z,sivakhno,Sergii
MDc6UmVsZWFzZTIzNzA0OTU=,1.3.5,Canvas 1.3.5,2016-01-04T19:43:20Z,2016-01-04T20:02:52Z,eroller,Eric Roller
MDc6UmVsZWFzZTIzMjczODA=,1.0.1.1,EvaluateCNV 1.0.1.1,2015-12-22T13:23:17Z,2015-12-22T13:34:10Z,sivakhno,Sergii
MDc6UmVsZWFzZTIyODcyMjc=,1.3.4,Canvas 1.3.4,2015-12-14T21:56:17Z,2015-12-14T23:43:55Z,eroller,Eric Roller
MDc6UmVsZWFzZTE1OTE3MDA=,1.3.1,Canvas 1.3.1,2015-07-27T16:40:39Z,2015-07-27T16:43:45Z,StephenTanner,Stephen Tanner
