id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOBrLDX84F2rn-,vBeta2.0.1,snpkit Beta 2.0.1,2023-04-05T16:20:30Z,2023-04-05T16:46:44Z,alipirani88,Ali Pirani
RE_kwDOBrLDX84FfPZ_,vBeta2.0,snpkit Beta 2.0,2023-02-10T21:17:29Z,2023-02-10T21:24:18Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTIzMjkzODM1,1.2.7,Integrated Great Lakes SLURM into the pipeline. ,2020-01-29T18:37:35Z,2020-01-31T16:05:17Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTIwODkzODgw,1.2.6,variant_calling_pipeline,2019-10-21T13:39:01Z,2019-10-22T19:21:01Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTIxNDQ2MzEz,1.2.6.1,Backing up the code before a new release with great lakes SLURM integration,2019-10-21T13:39:01Z,2019-11-13T16:18:29Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTE4MzM5NTM1,1.2.5,variant_calling_pipeline,2019-04-18T14:54:24Z,2019-07-01T18:22:22Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTE2NzY4MTc4,1.2.4,variant_calling_pipeline,2019-01-10T20:25:04Z,2019-04-15T14:20:19Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTE0ODU3NTA2,1.2.3,variant_calling_pipeline,2018-12-19T20:55:13Z,2019-01-08T15:11:43Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTEzNDUyNDg1,1.2.2,variant_calling_pipeline 1.2.2,2018-09-21T15:11:50Z,2018-10-16T14:27:29Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTExMzMxMjAy,1.2.1,variant_calling_pipeline 1.2.1,2018-06-05T15:13:16Z,2018-06-05T15:14:15Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTExMzMxMTIx,1.2,variant_calling_pipeline 1.2,2018-06-05T14:49:24Z,2018-06-05T15:11:02Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTEwNTg1Nzkw,1.1.1,variant_calling_pipeline 1.1.1,2018-04-04T19:14:26Z,2018-04-17T14:53:19Z,alipirani88,Ali Pirani
MDc6UmVsZWFzZTk2OTA1NDY=,1.1.0,variant_calling_pipeline 1.1.0,2018-02-05T22:21:33Z,2018-02-15T14:50:04Z,alipirani88,Ali Pirani
