id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTQ3Nzg0NjU2,v1.4.1,v1.4.1,2021-08-11T10:02:46Z,2021-08-13T02:20:10Z,mlin,Mike Lin
MDc6UmVsZWFzZTM4MTk2NjA5,v1.3.1,v1.3.1,2021-02-17T18:46:03Z,2021-02-17T22:48:54Z,mlin,Mike Lin
MDc6UmVsZWFzZTM4MTUxNDUy,v1.3.0,v1.3.0,2021-02-17T04:48:16Z,2021-02-17T08:01:37Z,mlin,Mike Lin
MDc6UmVsZWFzZTI5NjcwNTc2,v1.2.7,v1.2.7,2020-08-13T10:29:35Z,2020-08-13T19:51:12Z,mlin,Mike Lin
MDc6UmVsZWFzZTIzOTAzMjE5,v1.2.6,v1.2.6,2020-02-22T18:51:29Z,2020-02-22T19:46:49Z,mlin,Mike Lin
MDc6UmVsZWFzZTIzNzQ2MDk0,v1.2.5,v1.2.5,2020-02-17T21:05:14Z,2020-02-17T21:07:22Z,mlin,Mike Lin
MDc6UmVsZWFzZTIzMDk1MjQw,v1.2.4,v1.2.4,2020-01-24T05:59:56Z,2020-01-24T07:29:02Z,mlin,Mike Lin
MDc6UmVsZWFzZTIyMDU0MTc2,v1.2.3,v1.2.3,2019-12-07T22:33:52Z,2019-12-08T09:35:45Z,mlin,Mike Lin
MDc6UmVsZWFzZTIxMTQxMzY1,v1.2.2,v1.2.2,2019-10-31T23:26:36Z,2019-11-01T07:13:28Z,mlin,Mike Lin
MDc6UmVsZWFzZTIxMTI2ODY0,v1.2.1,v1.2.1,2019-10-31T16:12:08Z,2019-10-31T16:57:18Z,mlin,Mike Lin
MDc6UmVsZWFzZTIxMTAyODE5,v1.2.0,v1.2.0,2019-10-30T20:48:40Z,2019-10-30T21:48:56Z,mlin,Mike Lin
MDc6UmVsZWFzZTIwNjU2NzUx,v1.1.12,v1.1.12,2019-10-12T05:34:50Z,2019-10-12T06:42:19Z,mlin,Mike Lin
MDc6UmVsZWFzZTIwMjY0ODg1,v1.2.0-pre.0,,2019-09-26T03:37:30Z,2019-09-26T04:41:50Z,mlin,Mike Lin
MDc6UmVsZWFzZTE5MzA0Nzk0,v1.1.11,,2019-08-10T00:48:35Z,2019-08-15T06:09:15Z,mlin,Mike Lin
MDc6UmVsZWFzZTE4NjM0MDY5,v1.1.10,,2019-07-16T03:09:32Z,2019-07-16T04:05:05Z,mlin,Mike Lin
MDc6UmVsZWFzZTE4MDI2NDQ2,v1.1.9,,2019-06-17T01:21:34Z,2019-06-17T02:19:26Z,mlin,Mike Lin
MDc6UmVsZWFzZTE4MDE3NTcz,v1.1.8,,2019-06-15T17:55:27Z,2019-06-15T18:53:29Z,mlin,Mike Lin
MDc6UmVsZWFzZTE3OTc4NzY1,v1.1.7,,2019-06-13T17:07:16Z,2019-06-13T17:36:23Z,mlin,Mike Lin
MDc6UmVsZWFzZTE3NzE4MTA1,v1.1.6,v1.1.6,2019-05-31T22:36:56Z,2019-05-31T23:36:09Z,mlin,Mike Lin
MDc6UmVsZWFzZTE2NjU3NDg2,v1.1.5,v1.1.5,2019-04-09T18:41:49Z,2019-04-09T19:39:22Z,mlin,Mike Lin
MDc6UmVsZWFzZTE2NDI5MTI1,v1.1.4,v1.1.4,2019-02-12T06:49:01Z,2019-03-29T07:48:11Z,mlin,Mike Lin
MDc6UmVsZWFzZTE0NzcyNjk4,v1.1.3,,2019-01-02T17:58:09Z,2019-01-02T19:35:33Z,mlin,Mike Lin
MDc6UmVsZWFzZTE0MDg2MDMw,v1.1.2,Experimental Strelka2 support,2018-11-19T20:01:04Z,2018-11-19T21:51:11Z,mlin,Mike Lin
MDc6UmVsZWFzZTEzOTMzNDQ2,v1.1.1,Fix two DeepVariant corner cases,2018-11-10T06:34:33Z,2018-11-10T07:28:40Z,mlin,Mike Lin
MDc6UmVsZWFzZTEzMDk3ODQy,v1.1.0,"xAtlas calibration, QC squeezing",2018-09-26T08:09:18Z,2018-09-26T07:47:10Z,mlin,Mike Lin
MDc6UmVsZWFzZTEyMzY1MzI3,v1.0.2,Fix performance regression,2018-08-12T08:33:04Z,2018-08-12T12:36:21Z,mlin,Mike Lin
MDc6UmVsZWFzZTEyMTQ2Nzgx,v1.0.1,,2018-07-28T05:04:02Z,2018-07-28T06:35:57Z,mlin,Mike Lin
MDc6UmVsZWFzZTEyMTA1NTYw,v1.0.0,,2018-07-25T20:47:19Z,2018-07-25T21:20:17Z,mlin,Mike Lin
MDc6UmVsZWFzZTEyMTQ2ODM5,test_travis_release,,2018-07-24T22:17:34Z,2018-07-28T06:56:57Z,mlin,Mike Lin
