id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTI0MzMzMDg5,v4.6.0,"Play it again Sam, but double the tempo",2020-03-09T02:53:01Z,2020-03-09T03:24:15Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTIzODYzNzUw,v4.5.0,Keeping up with Sam,2020-02-21T01:33:45Z,2020-02-21T01:48:15Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTEyNjA1NDM3,v4.1.0,Grey genotypes,2018-08-28T07:37:32Z,2018-08-28T07:43:59Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTEyNDExNjE2,v4.0.5,Important bug fixes,2018-08-15T09:03:31Z,2018-08-15T09:29:43Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTEyMzAzNjM4,v4.0.0,Major overhaul and bug fixes,2018-08-08T07:31:02Z,2018-08-08T07:45:36Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTg2NzY3OTg=,v3.2,Bigger than π,2017-09-27T06:38:26Z,2017-11-28T02:11:24Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTMzOTc0Njc=,v3.1,Static binaries,2016-06-08T08:51:28Z,2016-06-08T08:52:30Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTI2ODUxMDU=,v3.0,Contigs vs Contigs,2016-02-25T03:54:18Z,2016-02-25T03:59:10Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTIwOTI5NzI=,v2.9,Attack of the feature table,2015-11-09T06:48:44Z,2015-11-09T06:52:20Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTIwNTIzNzY=,v2.8,Halloween Edition!,2015-11-01T00:35:54Z,2015-11-01T00:40:16Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTIwMzY5NzM=,v2.7,There WILL be consequences!,2015-10-29T03:32:07Z,2015-10-29T03:34:50Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTE0OTY2MjU=,v2.6,Miserable Melbourne Sunday,2015-06-22T04:51:30Z,2015-07-05T09:23:18Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTExNTQwMzc=,v2.5,Much faster core and OSX friendly,2015-04-11T21:28:11Z,2015-04-11T21:31:29Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTExMjU1MTE=,v2.4,Core genomes work properly now,2015-04-04T05:39:47Z,2015-04-04T05:42:44Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTExMTc3NDI=,v2.3,Joining homebrew,2015-04-02T00:16:43Z,2015-04-02T00:21:57Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTk5OTU0MQ==,v2.2,Combine Snippys to get core SNP phylogenies,2015-03-01T08:50:02Z,2015-03-01T08:51:00Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTk4MDcxNg==,v2.1,Never use a point zero release!,2015-02-23T23:08:33Z,2015-02-24T01:07:57Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTk3NTUyNQ==,v2.0,"Snippity snap, there's ya frame-shift.",2015-02-22T07:21:47Z,2015-02-22T07:40:14Z,tseemann,Torsten Seemann
MDc6UmVsZWFzZTkwMzc2NQ==,v1.5,Let's get snipping.,2015-01-31T05:08:41Z,2015-01-31T05:09:57Z,tseemann,Torsten Seemann
