id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOB-41Ys4K3l8g,v2.10.0,Version 2.10.0,2023-03-14T09:18:59Z,2024-10-28T20:48:40Z,jmattick,Jessica Mattick
RE_kwDOB-41Ys4FsXX4,v2.9.0,Version 2.9.0,2023-03-14T09:19:12Z,2023-03-14T09:19:52Z,armintoepfer,Armin Töpfer
RE_kwDOB-41Ys4DTWXZ,v2.8.0,Version 2.8.0,2021-12-15T21:26:16Z,2021-12-15T21:31:07Z,zeeev,Zev Kronenberg
MDc6UmVsZWFzZTQzOTM2MDY2,v2.6.2,Version 2.6.2,2021-04-19T19:22:51Z,2021-06-01T20:44:45Z,pb-cdunn,Christopher Dunn
MDc6UmVsZWFzZTQxNjY0NDQ2,v2.6.0,Version 2.6.0,2021-03-25T19:30:14Z,2021-04-19T18:59:08Z,zeeev,Zev Kronenberg
MDc6UmVsZWFzZTMxNjk2MzQx,v2.4.0,Version 2.4.0,2020-09-23T10:33:51Z,2020-09-23T10:35:39Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTIzNzU3MTEy,v2.3.0,Version 2.3.0,2020-02-18T08:33:36Z,2020-02-18T08:35:46Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTE5NzEzOTIz,v2.2.2,,2019-08-19T08:53:22Z,2019-09-03T10:49:38Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTE3ODI4MjA1,v2.2.1,Version 2.2.1,2019-06-06T14:42:35Z,2019-06-06T14:44:29Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTE1ODE5OTM3,v2.2.0,Version 2.2.0,2019-02-27T22:59:10Z,2019-02-27T23:00:47Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTE0NDQwNDU0,v2.1.1,Version 2.1.1,2018-12-10T13:03:11Z,2018-12-10T13:05:49Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTE0MjM1MjQw,v2.1.0,Version 2.1.0,2018-11-28T15:37:30Z,2018-11-28T15:49:37Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTEzMjY2ODEx,v2.0.2,Version 2.0.2,2018-10-05T12:46:17Z,2018-10-05T12:47:32Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTEyNzY1MzAz,v2.0.1,Version 2.0.1,2018-09-04T21:51:17Z,2018-09-06T14:43:09Z,armintoepfer,Armin Töpfer
MDc6UmVsZWFzZTEyMzA1NTQx,v2.0.0,Version 2.0.0,2018-08-08T09:48:17Z,2018-08-08T09:48:51Z,armintoepfer,Armin Töpfer
