id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDODn2L-84I2CF0,2.1.0-9.7.1,2.1.0-9.7.1,2024-03-26T00:11:55Z,2024-03-26T00:19:08Z,edsu7,
RE_kwDODn2L-84I2B--,sanger-wgs-variant-calling.v2.1.0-9.7.1,sanger-wgs-variant-calling.v2.1.0-9.7.1,2024-03-26T00:11:55Z,2024-03-26T00:12:35Z,github-actions[bot],
RE_kwDODn2L-84GlJh6,2.1.0-9.7.0,2.1.0-9.7.0,2023-06-29T18:37:48Z,2023-06-29T18:46:10Z,lindaxiang,
RE_kwDODn2L-84GlJVH,sanger-wgs-variant-calling.v2.1.0-9.7.0,sanger-wgs-variant-calling.v2.1.0-9.7.0,2023-06-29T18:37:48Z,2023-06-29T18:38:49Z,github-actions[bot],
MDc6UmVsZWFzZTQyNjE0OTc3,2.1.0-9.6.0,2.1.0-9.6.0,2021-05-07T15:56:21Z,2021-05-07T16:04:20Z,lindaxiang,
MDc6UmVsZWFzZTQyNjE0NTYy,sanger-wgs-variant-calling.v2.1.0-9.6.0,sanger-wgs-variant-calling.v2.1.0-9.6.0,2021-05-07T15:56:21Z,2021-05-07T15:57:18Z,github-actions[bot],
MDc6UmVsZWFzZTQxNjcwNzIy,2.1.0-9.5.0,2.1.0-9.5.0,2021-04-19T20:39:03Z,2021-04-19T20:50:03Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQxNjcwMjY5,sanger-wgs-variant-calling.v2.1.0-9.5.0,sanger-wgs-variant-calling.v2.1.0-9.5.0,2021-04-19T20:39:03Z,2021-04-19T20:40:05Z,github-actions[bot],
MDc6UmVsZWFzZTQxNTYzNjk5,2.1.0-9.4.0,2.1.0-9.4.0,2021-04-16T18:47:13Z,2021-04-16T19:17:23Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQxNTYyMTky,sanger-wgs-variant-calling.v2.1.0-9.4.0,sanger-wgs-variant-calling.v2.1.0-9.4.0,2021-04-16T18:47:13Z,2021-04-16T18:48:30Z,github-actions[bot],
MDc6UmVsZWFzZTQxMTMyMDc1,2.1.0-9.3.0,2.1.0-9.3.0,2021-04-08T15:22:46Z,2021-04-08T15:34:10Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQxMTMxMzg4,sanger-wgs-variant-calling.v2.1.0-9.3.0,sanger-wgs-variant-calling.v2.1.0-9.3.0,2021-04-08T15:22:46Z,2021-04-08T15:24:04Z,github-actions[bot],
MDc6UmVsZWFzZTQwMDgyOTA4,2.1.0-9.2.0,2.1.0-9.2.0,2021-03-19T18:18:47Z,2021-03-19T19:07:17Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTQwMDgwODU1,sanger-wgs-variant-calling.v2.1.0-9.2.0,sanger-wgs-variant-calling.v2.1.0-9.2.0,2021-03-19T18:18:47Z,2021-03-19T18:19:54Z,github-actions[bot],
MDc6UmVsZWFzZTMyNjgzMzM0,2.1.0-9-1.3,2.1.0-9-1.3,2020-10-16T17:06:03Z,2020-10-16T17:09:55Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTMxNjI1Njc0,2.1.0-9-1.2,2.1.0-9-1.2,2020-09-21T20:11:32Z,2020-09-21T21:04:47Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI4NjgxODAz,2.1.0-9-1.1,2.1.0-9-1.1,2020-07-17T16:01:12Z,2020-07-17T16:03:43Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI2NDc4NDEz,2.1.0-9-1.0,2.1.0-9-1.0,2020-05-13T17:26:12Z,2020-05-13T17:38:21Z,lindaxiang,
