id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOCs-g2s4JEzQ1,v3.6.0,v3.6.0,2024-04-22T16:43:12Z,2024-04-22T16:44:11Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4I3g_g,v3.5.0,v3.5.0,2024-03-27T22:29:05Z,2024-03-27T22:29:43Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4HBXsN,v3.4.1,v3.4.1 ,2023-08-18T17:52:51Z,2023-08-18T17:54:43Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4G00He,v3.4.0,v3.4.0 Allelic Depth,2023-07-31T15:07:17Z,2023-07-31T15:08:37Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4GsXJV,v3.3.0,v3.3.0,2023-07-14T03:29:20Z,2023-07-14T18:45:23Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4GIjhf,v3.2.0,v3.2.0 Haploid Variant Calling,2023-05-14T15:32:56Z,2023-05-14T15:38:28Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4GHFsB,v3.1.0,v3.1.0,2023-05-10T16:49:14Z,2023-05-10T17:04:16Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4Fs1Zf,v3.0.1,v3.0.1,2023-03-15T01:43:56Z,2023-03-15T01:50:57Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4EHH40,v3.0.0,v3.0.0,2022-06-08T16:29:02Z,2022-06-08T16:31:43Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4DoeLp,v2.1.2,v2.1.2,2022-03-02T16:42:47Z,2022-03-03T21:58:00Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4DkyTl,v2.1.1,v2.1.1,2022-02-19T18:16:52Z,2022-02-19T18:28:47Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4DjPoM,v2.1.0,v2.1.0,2022-02-15T04:13:34Z,2022-02-15T04:28:10Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4DdFzq,v2.0.0,v2.0.0 Major API Update,2022-01-25T20:05:56Z,2022-01-25T20:11:46Z,umahsn,Mian Umair Ahsan
RE_kwDOCs-g2s4C9S4B,v1.0.1,v1.0.1,2021-09-09T04:17:59Z,2021-09-15T18:20:58Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTQ3NjE3NzEw,v1.0.0,v1.0.0,2021-08-09T19:36:00Z,2021-08-10T17:08:50Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTQ3MjUxMTU4,v0.4.1,v0.4.1,2021-08-03T16:38:41Z,2021-08-03T20:05:36Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTQ0MDAwODE5,v0.4.0,v0.4.0,2021-06-02T19:53:07Z,2021-06-02T20:16:24Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTM5NjY3ODkw,v0.3.3,v0.3.3,2021-03-11T16:37:30Z,2021-03-11T16:43:04Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTM2NDczODU5,v0.3.2,v0.3.2,2021-01-15T21:35:48Z,2021-01-15T22:01:15Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTM1MzA2NjIx,v0.3.1,v0.3.1 Fixed issues with excessive processes created by python mutliprocessing,2020-12-15T17:57:19Z,2020-12-15T18:01:56Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTM0OTM3NjQ4,v0.3.0,"v0.3.0: new parallelization framework, and docker support added",2020-12-07T15:33:59Z,2020-12-07T16:33:22Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTMzNTEyNTc3,v0.2.0,v0.2.0,2020-11-04T16:06:55Z,2020-11-05T15:55:13Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTMxNzcxNTA5,v0.1.1,v0.1.1,2020-09-22T17:28:14Z,2020-09-24T16:06:06Z,umahsn,Mian Umair Ahsan
MDc6UmVsZWFzZTI4NjAzNzMw,v0.1.0,v0.1.0,2020-07-15T16:17:12Z,2020-07-15T19:44:22Z,umahsn,Mian Umair Ahsan
