id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOAHrU6c4DTEo0,v1.2.9,,2021-12-15T03:34:44Z,2021-12-15T03:37:20Z,naumenko-sa,Serhiy Naumenko
MDc6UmVsZWFzZTQxNDE2Nzg1,v1.2.8,,2021-04-14T02:28:32Z,2021-04-14T13:29:29Z,naumenko-sa,Serhiy Naumenko
MDc6UmVsZWFzZTM4NDYyMjcw,v1.2.7,v1.2.7,2021-02-23T03:05:12Z,2021-02-23T03:07:33Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTM3MzgzNjE5,v1.2.6,v1.2.6,2021-02-05T00:00:58Z,2021-02-05T00:03:03Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTM2MTgxMzk2,v1.2.5,v1.2.5,2021-01-09T16:55:23Z,2021-01-09T16:57:02Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTMxNjIyMjA3,v1.2.4,v1.2.4,2020-09-21T19:28:35Z,2020-09-21T19:34:24Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTI1Mjg3MDk0,v1.2.3,v1.2.3,2020-04-07T16:34:47Z,2020-04-07T16:35:18Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTI1MjE4Mjg5,v1.2.2,v.1.2.2,2020-04-05T22:52:38Z,2020-04-05T22:53:52Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTI0ODYxODE5,v1.2.1,v1.2.1,2020-03-25T18:00:39Z,2020-03-25T18:01:35Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTIzNDkyOTAy,v1.2.0,v1.2.0,2020-02-07T20:01:10Z,2020-02-07T20:02:31Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTIyMDE1NDY4,v1.1.9,v1.1.9,2019-12-05T01:34:59Z,2019-12-06T01:48:35Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTIxMDM5NjEz,v1.1.8,v1.1.8,2019-10-29T00:59:23Z,2019-10-29T01:00:53Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTIwNjI3NjMx,v1.1.7,v1.1.7,2019-10-11T00:36:06Z,2019-10-11T00:47:38Z,roryk,Rory Kirchner
MDc6UmVsZWFzZTIwNjE2OTk5,v1.1.6,v1.1.6,2019-10-10T16:30:12Z,2019-10-10T16:30:58Z,roryk,Rory Kirchner
