id,tag_name,name,created_at,published_at,author_login,author_name
MDc6UmVsZWFzZTQxNTAxMTM3,prep-sanger-qc.0.1.3.0,prep-sanger-qc.0.1.3.0,2021-04-15T18:21:54Z,2021-04-15T18:38:42Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTM5ODI2MjY3,variant-filter.v0.1.0,variant-filter.v0.1.0,2021-03-15T15:34:44Z,2021-03-15T15:36:59Z,github-actions[bot],
MDc6UmVsZWFzZTI2NDc0OTAy,sanger-wgs-variant-caller.2.1.0-9,sanger-wgs-variant-caller.2.1.0-9,2020-05-13T16:01:45Z,2020-05-13T16:03:49Z,lindaxiang,
MDc6UmVsZWFzZTI2NDMyNjIx,prep-sanger-supplement.0.1.2.0,prep-sanger-supplement.0.1.2.0,2020-05-12T16:40:48Z,2020-05-12T16:44:00Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI2NDM0OTMw,prep-sanger-qc.0.1.2.0,prep-sanger-qc.0.1.2.0,2020-05-12T16:57:09Z,2020-05-12T17:41:41Z,lindaxiang,
MDc6UmVsZWFzZTI2Mzk2NTQ0,generate-bas.0.2.1.0,generate-bas.0.2.1.0,2020-05-01T20:25:49Z,2020-05-11T19:41:07Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI1ODI0ODI1,prep-sanger-supplement.0.1.1.0,prep-sanger-supplement.0.1.1.0,2020-04-23T19:52:30Z,2020-04-23T19:54:00Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI1Nzc4NTI2,sanger-wgs-variant-caller.2.1.0-6,sanger-wgs-variant-caller.2.1.0-6,2020-04-22T18:40:37Z,2020-04-22T18:43:08Z,lindaxiang,
MDc6UmVsZWFzZTI1Njk1NzUx,sanger-wxs-variant-caller.3.1.6-3,sanger-wxs-variant-caller.3.1.6-3,2020-04-20T19:20:33Z,2020-04-20T19:46:17Z,lindaxiang,
MDc6UmVsZWFzZTI1Njk1MzYw,repack-sanger-results.0.2.0.0,repack-sanger-results.0.2.0.0,2020-04-20T19:20:33Z,2020-04-20T19:34:09Z,lindaxiang,
MDc6UmVsZWFzZTI1NjkxMzQy,prep-sanger-supplement.0.1.0.0,prep-sanger-supplement.0.1.0.0,2020-04-20T17:18:38Z,2020-04-20T18:21:47Z,junjun-zhang,Junjun Zhang
MDc6UmVsZWFzZTI1Njk1MDgy,prep-sanger-qc.0.1.0.0,prep-sanger-qc.0.1.0.0,2020-04-20T19:20:33Z,2020-04-20T19:25:16Z,lindaxiang,
MDc6UmVsZWFzZTI1Njk1MTM3,generate-bas.0.2.0.0,generate-bas.0.2.0.0,2020-04-20T19:20:33Z,2020-04-20T19:26:49Z,lindaxiang,
MDc6UmVsZWFzZTI1Njk1MzEz,caveman-vcf-fix.0.1.0.0,caveman-vcf-fix.0.1.0.0,2020-04-20T19:20:33Z,2020-04-20T19:32:49Z,lindaxiang,
MDc6UmVsZWFzZTIwNDQ5MDM5,sanger-wxs-variant-caller.3.1.6-1,sanger-wxs-variant-caller.3.1.6-1,2019-09-30T13:58:16Z,2019-10-03T15:12:55Z,lindaxiang,
MDc6UmVsZWFzZTIwNDQ5MDAx,sanger-wgs-variant-caller.2.1.0-3,sanger-wgs-variant-caller.2.1.0-3,2019-09-30T13:58:30Z,2019-10-03T15:11:34Z,lindaxiang,
MDc6UmVsZWFzZTIwNDQ4ODc0,repack-sanger-results.0.1.1,repack-sanger-results.0.1.1,2019-09-30T14:22:34Z,2019-10-03T15:08:33Z,lindaxiang,
MDc6UmVsZWFzZTE5OTczNjEy,sanger-wgs-variant-caller.2.1.0-2,sanger-wgs-variant-caller.2.1.0-2,2019-09-13T12:58:40Z,2019-09-13T13:35:42Z,lindaxiang,
MDc6UmVsZWFzZTE5OTczNzQx,repack-sanger-results.0.1.0,repack-sanger-results.0.1.0,2019-09-11T03:04:26Z,2019-09-13T13:40:17Z,lindaxiang,
MDc6UmVsZWFzZTE5OTczNjM4,generate-bas.0.1.0,generate-bas.0.1.0,2019-09-11T17:38:49Z,2019-09-13T13:36:45Z,lindaxiang,
MDc6UmVsZWFzZTE5ODE3MjY3,sanger-wgs-variant-caller.2.1.0-1,sanger-wgs-variant-caller.2.1.0-1,2019-09-06T18:04:09Z,2019-09-06T18:07:09Z,junjun-zhang,Junjun Zhang
