id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOFJfcUc4Iqci0,1.0.0,Version 1.0.0,2024-03-07T20:22:17Z,2024-03-07T20:23:39Z,kdm9,Dr. K. D. Murray
RE_kwDOFJfcUc4IPR9N,0.3.2,0.3.2,2024-01-23T19:50:59Z,2024-01-23T19:56:20Z,kdm9,Dr. K. D. Murray
RE_kwDOFJfcUc4IJgIT,0.3.0,Final draft release pre 1.0,2024-01-09T17:21:38Z,2024-01-11T17:50:24Z,kdm9,Dr. K. D. Murray
RE_kwDOFJfcUc4Hkrsx,1.0.0-rc3,1.0.0-rc3,2023-10-15T07:14:36Z,2023-10-28T17:22:41Z,kdm9,Dr. K. D. Murray
RE_kwDOFJfcUc4ErNC5,1.0.0-rc1,Version 1.0 release candidate 1,2022-09-28T11:33:42Z,2022-09-28T11:56:56Z,kdm9,Dr. K. D. Murray
RE_kwDOFJfcUc4HZhsN,0.2.0,Version 0.2.0,2022-05-06T14:56:03Z,2023-10-07T05:47:34Z,kdm9,Dr. K. D. Murray
MDc6UmVsZWFzZTQzNzU2ODMx,0.1.10,Version 0.1.10,2021-05-28T10:18:22Z,2021-05-28T10:26:15Z,kdm9,Dr. K. D. Murray
MDc6UmVsZWFzZTQzNzM4Mzky,0.1.6,Version 0.1.6,2021-05-28T01:45:10Z,2021-05-28T01:55:27Z,kdm9,Dr. K. D. Murray
MDc6UmVsZWFzZTQzNzM4Mzgz,0.1.5,Version 0.1.5,2021-05-28T01:40:08Z,2021-05-28T01:54:56Z,kdm9,Dr. K. D. Murray
MDc6UmVsZWFzZTQxMDM3MDMy,0.1.4,Version 0.1.4,2021-04-07T05:47:38Z,2021-04-07T05:49:20Z,kdm9,Dr. K. D. Murray
