pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0OTg2MDQ0MQ==,Using std::set instead of std::vector,MERGED,2013-11-11T21:30:57Z,2013-11-12T22:43:40Z,2013-11-12T22:43:40Z,2013-11-12T22:43:40Z,STOWouters,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/8
MDExOlB1bGxSZXF1ZXN0MTAyNzY1MzU=,Dev/ruben,MERGED,2013-11-25T21:23:40Z,2013-11-25T21:23:50Z,2013-11-25T21:23:50Z,2013-11-25T21:23:50Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/16
MDExOlB1bGxSZXF1ZXN0MTAzNTQyMDU=,Dev/ruben,CLOSED,2013-11-27T21:34:43Z,2013-11-27T21:35:13Z,2013-11-27T21:35:13Z,,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/18
MDExOlB1bGxSZXF1ZXN0MTA2Njk0NDE=,Dev/ruben,MERGED,2013-12-10T01:16:33Z,2013-12-10T01:16:55Z,2013-12-10T01:16:55Z,2013-12-10T01:16:55Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/22
MDExOlB1bGxSZXF1ZXN0MTA2OTI4MzI=,Dev/ruben,MERGED,2013-12-10T16:52:23Z,2013-12-10T16:52:30Z,2013-12-10T16:52:30Z,2013-12-10T16:52:30Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/26
MDExOlB1bGxSZXF1ZXN0MTA3MDgzOTU=,Dev/ruben,MERGED,2013-12-10T23:40:11Z,2013-12-10T23:40:16Z,2013-12-10T23:40:16Z,2013-12-10T23:40:16Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/27
MDExOlB1bGxSZXF1ZXN0MTA3Mzk4NDc=,Dev/ruben,MERGED,2013-12-11T19:36:43Z,2013-12-11T19:36:47Z,2013-12-11T19:36:47Z,2013-12-11T19:36:47Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/30
MDExOlB1bGxSZXF1ZXN0MTE1NzkxNjI=,Dev/ruben,MERGED,2014-01-16T14:14:54Z,2014-01-16T14:15:00Z,2014-01-16T14:15:00Z,2014-01-16T14:15:00Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/32
MDExOlB1bGxSZXF1ZXN0MTE1ODM5NTI=,PDA dotfile changes,MERGED,2014-01-16T16:07:55Z,2014-01-16T16:08:03Z,2014-01-16T16:08:03Z,2014-01-16T16:08:03Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/33
MDExOlB1bGxSZXF1ZXN0MTE1OTEyMDA=,Dev/stijn,MERGED,2014-01-16T18:56:23Z,2014-07-01T16:39:09Z,2014-01-16T18:57:03Z,2014-01-16T18:57:03Z,STOWouters,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/34
MDExOlB1bGxSZXF1ZXN0MTE2MDAzNTg=,Dev/ruben,MERGED,2014-01-16T22:32:50Z,2014-01-16T22:32:54Z,2014-01-16T22:32:54Z,2014-01-16T22:32:54Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/35
MDExOlB1bGxSZXF1ZXN0MTE2MDM2NTk=,Merge branch 'master' into dev/Ruben,MERGED,2014-01-17T00:10:07Z,2014-01-17T00:10:10Z,2014-01-17T00:10:10Z,2014-01-17T00:10:10Z,rubenvanassche,https://github.com/rubenvanassche/RNA-Stem-Loop-Visualizer/pull/36
