pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0Mjc5MjY3MDk1,adding dirs; small script adjs,MERGED,2019-05-15T21:16:18Z,2019-05-15T21:16:26Z,2019-05-15T21:16:25Z,2019-05-15T21:16:25Z,Apb58,https://github.com/LosicLab/ViralMine/pull/1
MDExOlB1bGxSZXF1ZXN0Mjc5NjY0MTY5,Adding HBVdb; Unmapped examples,MERGED,2019-05-16T20:47:28Z,2019-05-16T20:47:35Z,2019-05-16T20:47:35Z,2019-05-16T20:47:35Z,Apb58,https://github.com/LosicLab/ViralMine/pull/2
MDExOlB1bGxSZXF1ZXN0Mjc5OTU1OTQ5,Working1,MERGED,2019-05-17T16:25:36Z,2019-05-17T16:25:44Z,2019-05-17T16:25:44Z,2019-05-17T16:25:44Z,Apb58,https://github.com/LosicLab/ViralMine/pull/3
MDExOlB1bGxSZXF1ZXN0Mjc5OTc5OTIx,Working1,MERGED,2019-05-17T17:52:31Z,2019-05-17T17:52:39Z,2019-05-17T17:52:39Z,2019-05-17T17:52:39Z,Apb58,https://github.com/LosicLab/ViralMine/pull/4
MDExOlB1bGxSZXF1ZXN0MjgxNzUyOTAw,adding docs,MERGED,2019-05-23T19:29:18Z,2019-05-23T19:29:25Z,2019-05-23T19:29:25Z,2019-05-23T19:29:25Z,Apb58,https://github.com/LosicLab/ViralMine/pull/5
MDExOlB1bGxSZXF1ZXN0MjgxNzY5NjY3,updates to docs,MERGED,2019-05-23T20:22:27Z,2019-05-23T20:22:35Z,2019-05-23T20:22:35Z,2019-05-23T20:22:35Z,Apb58,https://github.com/LosicLab/ViralMine/pull/6
MDExOlB1bGxSZXF1ZXN0MjgxNzgwMTY4,adding documentation,MERGED,2019-05-23T20:53:43Z,2019-05-23T20:53:50Z,2019-05-23T20:53:50Z,2019-05-23T20:53:49Z,Apb58,https://github.com/LosicLab/ViralMine/pull/7
MDExOlB1bGxSZXF1ZXN0MjgyMDUzODY5,"updates to HMTL, main script",MERGED,2019-05-24T15:06:15Z,2019-05-24T15:06:22Z,2019-05-24T15:06:22Z,2019-05-24T15:06:22Z,Apb58,https://github.com/LosicLab/ViralMine/pull/8
MDExOlB1bGxSZXF1ZXN0Mjg0OTkxMTIx,build of html,MERGED,2019-06-04T14:07:05Z,2019-06-04T14:07:15Z,2019-06-04T14:07:15Z,2019-06-04T14:07:14Z,Apb58,https://github.com/LosicLab/ViralMine/pull/9
MDExOlB1bGxSZXF1ZXN0Mjk1ODY3NTIz,"Updated doc language, flags, files",MERGED,2019-07-09T18:20:51Z,2019-07-09T18:21:00Z,2019-07-09T18:21:00Z,2019-07-09T18:21:00Z,Apb58,https://github.com/LosicLab/ViralMine/pull/10
MDExOlB1bGxSZXF1ZXN0MzA2NTc0NzIy,Working hpv add,MERGED,2019-08-12T16:42:44Z,2019-08-12T16:42:53Z,2019-08-12T16:42:53Z,2019-08-12T16:42:53Z,Apb58,https://github.com/LosicLab/ViralMine/pull/11
MDExOlB1bGxSZXF1ZXN0MzI5NDgyODY1,Added viral gene expression calc; updated readme,MERGED,2019-10-17T22:09:40Z,2019-10-17T22:09:48Z,2019-10-17T22:09:47Z,2019-10-17T22:09:47Z,Apb58,https://github.com/LosicLab/ViralMine/pull/12
MDExOlB1bGxSZXF1ZXN0MzYwNjgxMjc3,Working hpv add,MERGED,2020-01-08T22:19:38Z,2020-01-08T22:19:47Z,2020-01-08T22:19:46Z,2020-01-08T22:19:46Z,Apb58,https://github.com/LosicLab/ViralMine/pull/13
MDExOlB1bGxSZXF1ZXN0MzYxMDc3MDEx,Small ReadMe change,MERGED,2020-01-09T17:34:17Z,2020-01-09T17:34:24Z,2020-01-09T17:34:24Z,2020-01-09T17:34:24Z,Apb58,https://github.com/LosicLab/ViralMine/pull/14
MDExOlB1bGxSZXF1ZXN0MzYzNzI1MTU0,Updated read the docs,MERGED,2020-01-16T16:08:50Z,2020-01-16T16:08:56Z,2020-01-16T16:08:56Z,2020-01-16T16:08:56Z,Apb58,https://github.com/LosicLab/ViralMine/pull/15
