pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjQ1MjA0NDI3,Add files via upload,MERGED,2019-01-16T16:11:19Z,2019-01-16T16:11:37Z,2019-01-16T16:11:37Z,2019-01-16T16:11:37Z,akadina,https://github.com/akadina/RNAsequenceConverter/pull/1
MDExOlB1bGxSZXF1ZXN0MjQ1MjI1NzAx,Actually get webhooks working,MERGED,2019-01-16T17:11:19Z,2019-01-16T17:11:27Z,2019-01-16T17:11:27Z,2019-01-16T17:11:27Z,cliffckerr,https://github.com/akadina/RNAsequenceConverter/pull/2
MDExOlB1bGxSZXF1ZXN0MjQ1MjQ2MjQ0,Add version,MERGED,2019-01-16T18:21:34Z,2019-01-16T18:21:41Z,2019-01-16T18:21:41Z,2019-01-16T18:21:41Z,cliffckerr,https://github.com/akadina/RNAsequenceConverter/pull/3
MDExOlB1bGxSZXF1ZXN0MjQ1NDA4Mjgy,V1,MERGED,2019-01-17T08:07:10Z,2019-01-17T08:08:21Z,2019-01-17T08:08:21Z,2019-01-17T08:08:21Z,akadina,https://github.com/akadina/RNAsequenceConverter/pull/4
MDExOlB1bGxSZXF1ZXN0MjQ1NTU0Mjgx,Reconcile versions,MERGED,2019-01-17T16:01:58Z,2019-01-17T16:02:08Z,2019-01-17T16:02:08Z,2019-01-17T16:02:08Z,cliffckerr,https://github.com/akadina/RNAsequenceConverter/pull/5
MDExOlB1bGxSZXF1ZXN0MjQ1NTYwOTI2,Another merge,MERGED,2019-01-17T16:19:53Z,2019-01-17T16:20:00Z,2019-01-17T16:19:59Z,2019-01-17T16:19:59Z,cliffckerr,https://github.com/akadina/RNAsequenceConverter/pull/6
MDExOlB1bGxSZXF1ZXN0MjQ1NzM0NTgw,Add files via upload,MERGED,2019-01-18T05:43:07Z,2019-01-18T05:43:16Z,2019-01-18T05:43:16Z,2019-01-18T05:43:16Z,akadina,https://github.com/akadina/RNAsequenceConverter/pull/7
MDExOlB1bGxSZXF1ZXN0MjQ2MTM5MjM3,Add files via upload,MERGED,2019-01-20T22:29:29Z,2019-01-20T22:29:39Z,2019-01-20T22:29:39Z,2019-01-20T22:29:39Z,akadina,https://github.com/akadina/RNAsequenceConverter/pull/8
MDExOlB1bGxSZXF1ZXN0MjQ2MTQzOTUz,merged CK and AK changes,MERGED,2019-01-20T23:57:10Z,2019-01-21T00:01:26Z,2019-01-21T00:01:26Z,2019-01-21T00:01:25Z,cliffckerr,https://github.com/akadina/RNAsequenceConverter/pull/9
MDExOlB1bGxSZXF1ZXN0MjUzNjIxNjI0,Sciris update,OPEN,2019-02-16T05:28:26Z,2019-02-16T05:34:25Z,,,cliffckerr,https://github.com/akadina/RNAsequenceConverter/pull/10
