pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0ODIwNDk0Njk=,Add option for to include stop codon,MERGED,2016-08-19T21:36:29Z,2016-08-19T22:35:38Z,2016-08-19T22:35:38Z,2016-08-19T22:35:38Z,ChiralAlchemist,https://github.com/TeselaGen/ve-sequence-utils/pull/1
MDExOlB1bGxSZXF1ZXN0MTY5NjMyMjAy,Change enzymeList.json to javascript file,CLOSED,2018-02-16T14:06:48Z,2018-04-11T21:53:40Z,2018-04-11T21:53:40Z,,Scandiravian,https://github.com/TeselaGen/ve-sequence-utils/pull/4
MDExOlB1bGxSZXF1ZXN0MTc5MDQ5OTkz,Added U to filterAminoAcidSequenceString,MERGED,2018-04-03T10:05:09Z,2018-04-03T17:22:52Z,2018-04-03T17:21:51Z,2018-04-03T17:21:51Z,solenevEPAM,https://github.com/TeselaGen/ve-sequence-utils/pull/6
MDExOlB1bGxSZXF1ZXN0MTc5NDEwODEw,Move ve-range-utils to dependencies rather than devDependencies,CLOSED,2018-04-04T14:33:24Z,2018-04-11T21:53:24Z,2018-04-11T21:53:24Z,,jamesamcl,https://github.com/TeselaGen/ve-sequence-utils/pull/7
MDExOlB1bGxSZXF1ZXN0MTgxMTY2MzQ0,Added more feature types,MERGED,2018-04-12T11:05:04Z,2018-04-12T16:35:52Z,2018-04-12T16:34:49Z,2018-04-12T16:34:49Z,solenevEPAM,https://github.com/TeselaGen/ve-sequence-utils/pull/8
MDExOlB1bGxSZXF1ZXN0MTg1ODM4ODI1,Aligningshortseqreads,MERGED,2018-05-03T21:09:46Z,2018-05-03T21:10:09Z,2018-05-03T21:10:09Z,2018-05-03T21:10:09Z,tiffanydai,https://github.com/TeselaGen/ve-sequence-utils/pull/9
MDExOlB1bGxSZXF1ZXN0Mjg2Mzk5OTQx,added ve-range-utils version with flipContainedRange bug fix...added …,MERGED,2019-06-08T12:07:30Z,2019-06-08T18:05:56Z,2019-06-08T18:01:54Z,2019-06-08T18:01:54Z,ericsturman,https://github.com/TeselaGen/ve-sequence-utils/pull/10
MDExOlB1bGxSZXF1ZXN0MzA3NzY5Mjky,Bump eslint-plugin-jsx-a11y from 5.0.1 to 6.2.3,CLOSED,2019-08-15T16:22:47Z,2019-08-16T23:25:25Z,2019-08-16T23:25:24Z,,dependabot-preview,https://github.com/TeselaGen/ve-sequence-utils/pull/11
MDExOlB1bGxSZXF1ZXN0MzA3NzY5ODg5,Bump husky from 0.11.9 to 3.0.3,CLOSED,2019-08-15T16:24:32Z,2019-08-24T02:16:12Z,2019-08-24T02:16:09Z,,dependabot-preview,https://github.com/TeselaGen/ve-sequence-utils/pull/12
MDExOlB1bGxSZXF1ZXN0MzA3NzcwMTA5,Bump escape-string-regexp from 1.0.5 to 2.0.0,CLOSED,2019-08-15T16:25:10Z,2020-04-11T02:20:21Z,2020-04-11T02:20:19Z,,dependabot-preview,https://github.com/TeselaGen/ve-sequence-utils/pull/13
