pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjUxMDE4MjE2,Develop,MERGED,2019-02-07T07:41:56Z,2019-02-07T07:45:18Z,2019-02-07T07:45:18Z,2019-02-07T07:45:18Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/2
MDExOlB1bGxSZXF1ZXN0MjU5MDkxNTE3,Version 1.1.0-beta. Test suite and minor fixes.,MERGED,2019-03-07T12:22:54Z,2019-03-07T12:24:22Z,2019-03-07T12:24:22Z,2019-03-07T12:24:22Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/3
MDExOlB1bGxSZXF1ZXN0MzIzMTg4NzA1,v.1.1.0. Minor fixes and improvements.,MERGED,2019-10-01T10:03:35Z,2019-10-01T10:03:58Z,2019-10-01T10:03:58Z,2019-10-01T10:03:58Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/5
MDExOlB1bGxSZXF1ZXN0MzMwNzU5Mzg3,Update citation and benchmark,MERGED,2019-10-22T00:49:43Z,2019-10-22T00:50:08Z,2019-10-22T00:50:08Z,2019-10-22T00:50:08Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/6
MDExOlB1bGxSZXF1ZXN0NDc2ODk5MzI2,Version 1.2.0,MERGED,2020-09-01T08:04:11Z,2020-09-01T08:04:31Z,2020-09-01T08:04:31Z,2020-09-01T08:04:31Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/8
MDExOlB1bGxSZXF1ZXN0NDg4NDEyMDAx,Add support for multi-file archives,MERGED,2020-09-17T05:24:04Z,2020-09-17T05:24:24Z,2020-09-17T05:24:24Z,2020-09-17T05:24:24Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/9
MDExOlB1bGxSZXF1ZXN0NjQ1NjM1ODQ5,Version 1.3.0,MERGED,2021-05-17T08:04:05Z,2021-05-17T08:04:42Z,2021-05-17T08:04:42Z,2021-05-17T08:04:42Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/11
PR_kwDOCZyVhs4vDPy4,Develop,MERGED,2021-11-26T08:57:47Z,2021-11-26T08:58:18Z,2021-11-26T08:58:18Z,2021-11-26T08:58:18Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/13
PR_kwDOCZyVhs4vKajb,Develop,MERGED,2021-11-30T02:59:13Z,2021-11-30T03:01:15Z,2021-11-30T03:01:15Z,2021-11-30T03:01:15Z,KirillKryukov,https://github.com/KirillKryukov/naf/pull/14
PR_kwDOCZyVhs4wZoKy,Adds ZSTD Free function that resolves a memory leak,MERGED,2021-12-30T15:08:47Z,2022-01-01T01:37:13Z,2022-01-01T01:37:13Z,2022-01-01T01:37:13Z,yhoogstrate,https://github.com/KirillKryukov/naf/pull/15
PR_kwDOCZyVhs4waBKg,Use /dev/shm as temp_dir ,CLOSED,2021-12-30T19:58:18Z,2022-01-04T19:01:27Z,2022-01-04T19:01:27Z,,yhoogstrate,https://github.com/KirillKryukov/naf/pull/16
