pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOKyxLf85hOGUm,Create dependencies,MERGED,2023-12-05T19:29:06Z,2023-12-05T22:32:40Z,2023-12-05T22:32:24Z,2023-12-05T22:32:24Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/1
PR_kwDOKyxLf85hV4Qm,Fixed the gitignore,MERGED,2023-12-06T19:28:57Z,2023-12-06T19:29:08Z,2023-12-06T19:29:04Z,2023-12-06T19:29:04Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/2
PR_kwDOKyxLf85iJaaQ,Backend dependencies,MERGED,2023-12-15T21:40:32Z,2023-12-15T21:41:06Z,2023-12-15T21:41:06Z,2023-12-15T21:41:06Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/3
PR_kwDOKyxLf85iMvly,Backend starter,MERGED,2023-12-18T00:22:07Z,2023-12-18T00:23:45Z,2023-12-18T00:23:31Z,2023-12-18T00:23:31Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/4
PR_kwDOKyxLf85iM3wJ,First implementations for models,MERGED,2023-12-18T01:06:45Z,2023-12-21T02:05:23Z,2023-12-21T02:05:23Z,2023-12-21T02:05:23Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/5
PR_kwDOKyxLf85pdK3u,[Models] Basic helper functions,MERGED,2024-03-13T04:00:12Z,2024-03-29T03:29:43Z,2024-03-29T03:29:43Z,2024-03-29T03:29:43Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/6
PR_kwDOKyxLf85vuD5R,Basic backend functions,MERGED,2024-05-16T21:32:56Z,2024-06-10T22:54:22Z,2024-06-10T22:54:22Z,2024-06-10T22:54:22Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/7
PR_kwDOKyxLf85zjdYO,Backend tests,MERGED,2024-06-25T22:07:57Z,2024-06-25T22:08:04Z,2024-06-25T22:08:04Z,2024-06-25T22:08:04Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/8
PR_kwDOKyxLf85z8R8w,Front end first form,MERGED,2024-06-29T01:12:39Z,2024-06-29T01:12:47Z,2024-06-29T01:12:47Z,2024-06-29T01:12:47Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/9
PR_kwDOKyxLf85z8myb,Complete RNA form and File Upload form,MERGED,2024-06-29T04:30:03Z,2024-06-29T04:30:10Z,2024-06-29T04:30:10Z,2024-06-29T04:30:10Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/10
PR_kwDOKyxLf85z-OAq,Polish the Front and Back ends of the app,MERGED,2024-06-29T20:24:52Z,2024-06-29T20:24:58Z,2024-06-29T20:24:58Z,2024-06-29T20:24:58Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/11
PR_kwDOKyxLf85z-O_Z,Readme!,MERGED,2024-06-29T20:46:04Z,2024-06-29T20:46:10Z,2024-06-29T20:46:10Z,2024-06-29T20:46:10Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/12
PR_kwDOKyxLf85z-PFk,Security update,MERGED,2024-06-29T20:48:18Z,2024-06-29T20:48:24Z,2024-06-29T20:48:24Z,2024-06-29T20:48:24Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/13
PR_kwDOKyxLf85z-ZGX,Loading throbber,MERGED,2024-06-29T22:59:06Z,2024-06-29T22:59:17Z,2024-06-29T22:59:17Z,2024-06-29T22:59:17Z,arjundha,https://github.com/arjundha/dna-sequencer/pull/14
