pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NTU0MzA5ODE3,Window Enrichment Plot.,MERGED,2021-01-13T16:28:53Z,2021-05-20T15:11:59Z,2021-01-13T16:30:07Z,2021-01-13T16:30:07Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/1
MDExOlB1bGxSZXF1ZXN0NTY2Mzk3NTI1,"updates to encoding, model and sliding window plot",MERGED,2021-02-02T23:14:24Z,2021-03-07T22:00:57Z,2021-02-02T23:14:31Z,2021-02-02T23:14:31Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/2
MDExOlB1bGxSZXF1ZXN0NTc5OTIyNzQz,Update inference.py,MERGED,2021-02-25T08:53:44Z,2021-03-07T22:00:53Z,2021-02-25T08:53:50Z,2021-02-25T08:53:50Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/3
MDExOlB1bGxSZXF1ZXN0NTkyMDc1Mjk4,Optimize,MERGED,2021-03-12T22:23:21Z,2021-03-12T22:23:38Z,2021-03-12T22:23:32Z,2021-03-12T22:23:32Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/4
MDExOlB1bGxSZXF1ZXN0NTk4MTQzMTUw,Alal/refactor,MERGED,2021-03-22T16:02:08Z,2021-03-22T16:02:23Z,2021-03-22T16:02:19Z,2021-03-22T16:02:19Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/5
MDExOlB1bGxSZXF1ZXN0NjAwNjI3Mzkz,Update visualize.py,MERGED,2021-03-25T10:42:14Z,2021-03-25T21:38:20Z,2021-03-25T21:38:15Z,2021-03-25T21:38:15Z,mariferrarini,https://github.com/gruber-sciencelab/SMEAGOL/pull/6
MDExOlB1bGxSZXF1ZXN0NjQ5MDA5NDk4,Cluster metrics,MERGED,2021-05-20T15:10:28Z,2021-05-20T15:11:41Z,2021-05-20T15:11:37Z,2021-05-20T15:11:37Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/7
MDExOlB1bGxSZXF1ZXN0NjY1NTI5MzUy,account for zero sites in enrichment calculation,MERGED,2021-06-09T04:13:49Z,2021-06-09T04:14:02Z,2021-06-09T04:13:55Z,2021-06-09T04:13:55Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/8
MDExOlB1bGxSZXF1ZXN0NjY5MTIxMTgy,added PWM reading functions,MERGED,2021-06-13T21:58:53Z,2021-06-13T21:59:05Z,2021-06-13T21:59:00Z,2021-06-13T21:59:00Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/9
MDExOlB1bGxSZXF1ZXN0NjgwNjM0NTI5,Setup,MERGED,2021-06-30T08:12:53Z,2021-07-01T05:46:40Z,2021-07-01T05:46:34Z,2021-07-01T05:46:34Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/10
MDExOlB1bGxSZXF1ZXN0NjgyMzUzMDU4,fix setup bugs,MERGED,2021-07-02T05:46:43Z,2021-07-02T05:47:30Z,2021-07-02T05:47:07Z,2021-07-02T05:47:07Z,avantikalal,https://github.com/gruber-sciencelab/SMEAGOL/pull/11
