pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjQ0NDQ2NzU=,Fixed typos in reformat.c,MERGED,2014-11-14T14:31:33Z,2014-11-19T09:37:53Z,2014-11-19T09:34:43Z,2014-11-19T09:34:43Z,nr0cinu,https://github.com/cbcrg/tcoffee/pull/1
MDExOlB1bGxSZXF1ZXN0Njg0OTk2Njk=,Typo: outlayer instead of outlier,MERGED,2016-05-01T16:07:47Z,2016-05-01T17:32:39Z,2016-05-01T17:32:19Z,2016-05-01T17:32:19Z,frederic-mahe,https://github.com/cbcrg/tcoffee/pull/6
MDExOlB1bGxSZXF1ZXN0MTQyMTA4NTA0,Removed Nexflow+Docker dependency from upp_msa method,MERGED,2017-09-20T14:04:38Z,2017-09-20T14:04:56Z,2017-09-20T14:04:56Z,2017-09-20T14:04:56Z,evanfloden,https://github.com/cbcrg/tcoffee/pull/10
MDExOlB1bGxSZXF1ZXN0MTQ1MzE2NjQz,fix typos in reformat help string,MERGED,2017-10-08T01:45:07Z,2017-10-08T15:24:03Z,2017-10-08T09:21:19Z,2017-10-08T09:21:19Z,smsaladi,https://github.com/cbcrg/tcoffee/pull/11
MDExOlB1bGxSZXF1ZXN0MjYyODE2MTg1,add reg_nseq flag,MERGED,2019-03-20T11:03:05Z,2019-03-20T12:52:19Z,2019-03-20T12:52:19Z,2019-03-20T12:52:19Z,edgano,https://github.com/cbcrg/tcoffee/pull/14
MDExOlB1bGxSZXF1ZXN0MjYyODQyMzg1,commented failing test,MERGED,2019-03-20T12:24:59Z,2019-03-20T12:27:24Z,2019-03-20T12:27:24Z,2019-03-20T12:27:24Z,edgano,https://github.com/cbcrg/tcoffee/pull/15
MDExOlB1bGxSZXF1ZXN0MjYyODYzOTU0,commented test case,MERGED,2019-03-20T13:28:11Z,2019-03-20T13:31:01Z,2019-03-20T13:31:00Z,2019-03-20T13:31:00Z,edgano,https://github.com/cbcrg/tcoffee/pull/16
MDExOlB1bGxSZXF1ZXN0Mjg0ODkwOTYz,Remove static for tempfile names to avoid race condition,MERGED,2019-06-04T09:36:18Z,2019-07-25T13:21:33Z,2019-07-25T13:21:33Z,2019-07-25T13:21:33Z,liubovch,https://github.com/cbcrg/tcoffee/pull/17
MDExOlB1bGxSZXF1ZXN0MzY4MDgxOTA2,added famsa_msa,MERGED,2020-01-28T15:37:59Z,2020-03-05T20:06:56Z,2020-03-05T20:06:56Z,2020-03-05T20:06:56Z,edgano,https://github.com/cbcrg/tcoffee/pull/20
MDExOlB1bGxSZXF1ZXN0MzgzNjgxMDc1,distance matrix output,CLOSED,2020-03-04T16:19:13Z,2020-03-10T12:01:57Z,2020-03-10T12:01:57Z,,bjlang,https://github.com/cbcrg/tcoffee/pull/22
