pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDQ2NzE4NjI=,Readme with install instructions,MERGED,2015-09-10T14:07:38Z,2015-09-10T14:11:45Z,2015-09-10T14:11:44Z,2015-09-10T14:11:44Z,AndreasDahl,https://github.com/BIO-DIKU/klust/pull/1
MDExOlB1bGxSZXF1ZXN0NDQ2NzYyNDg=,Add license boilerplate to existing source,MERGED,2015-09-10T14:42:38Z,2015-09-10T14:43:09Z,2015-09-10T14:43:07Z,2015-09-10T14:43:07Z,AndreasDahl,https://github.com/BIO-DIKU/klust/pull/11
MDExOlB1bGxSZXF1ZXN0NDQ4Njg2MTY=,Dir structure,CLOSED,2015-09-13T07:38:25Z,2015-09-13T08:11:28Z,2015-09-13T08:11:28Z,,maasha,https://github.com/BIO-DIKU/klust/pull/12
MDExOlB1bGxSZXF1ZXN0NDQ4NjkwMzE=,added test files,MERGED,2015-09-13T08:16:45Z,2015-09-13T08:22:26Z,2015-09-13T08:21:20Z,2015-09-13T08:21:20Z,maasha,https://github.com/BIO-DIKU/klust/pull/13
MDExOlB1bGxSZXF1ZXN0NDU1MDQ5NjQ=,created a simple abstract class for sequences,CLOSED,2015-09-20T21:50:48Z,2015-09-28T18:54:43Z,2015-09-21T09:05:49Z,,ahovgaard,https://github.com/BIO-DIKU/klust/pull/15
MDExOlB1bGxSZXF1ZXN0NDU2NDY0OTU=,Seq leven,MERGED,2015-09-22T10:16:13Z,2015-09-22T13:08:03Z,2015-09-22T13:08:01Z,2015-09-22T13:08:01Z,Chrikomu,https://github.com/BIO-DIKU/klust/pull/21
MDExOlB1bGxSZXF1ZXN0NDU2NTU5NDQ=,add catch.hpp to project,MERGED,2015-09-22T12:17:18Z,2015-09-22T12:39:11Z,2015-09-22T12:39:03Z,2015-09-22T12:39:03Z,AndreasDahl,https://github.com/BIO-DIKU/klust/pull/23
MDExOlB1bGxSZXF1ZXN0NDU2NTc3NzQ=,Kmer gen1,MERGED,2015-09-22T12:38:07Z,2015-09-30T19:36:30Z,2015-09-30T19:36:28Z,2015-09-30T19:36:28Z,Chrikomu,https://github.com/BIO-DIKU/klust/pull/24
MDExOlB1bGxSZXF1ZXN0NDU2NTg1Mjg=,Replace magic constant exists values with proper values,MERGED,2015-09-22T12:46:16Z,2015-09-22T13:10:32Z,2015-09-22T13:00:01Z,2015-09-22T13:00:01Z,AndreasDahl,https://github.com/BIO-DIKU/klust/pull/25
MDExOlB1bGxSZXF1ZXN0NDU2NjU2MzI=,rename executable to klust,MERGED,2015-09-22T13:52:50Z,2015-09-23T07:23:15Z,2015-09-23T06:53:15Z,2015-09-23T06:53:15Z,AndreasDahl,https://github.com/BIO-DIKU/klust/pull/27
MDExOlB1bGxSZXF1ZXN0NDU2NjY5ODE=,Update readme to match internal document,MERGED,2015-09-22T14:03:22Z,2015-09-23T07:25:59Z,2015-09-23T07:25:57Z,2015-09-23T07:25:56Z,AndreasDahl,https://github.com/BIO-DIKU/klust/pull/28
