pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MTM4NTExODI3,Retrieve position in string,MERGED,2017-08-30T19:45:16Z,2017-10-27T22:11:38Z,2017-10-27T22:11:38Z,2017-10-27T22:11:38Z,JustinChu,https://github.com/bcgsc/ntHash/pull/4
MDExOlB1bGxSZXF1ZXN0MjMzMzk0ODg5,AVX2 and AVX512 implementations for ntHash,OPEN,2018-11-25T19:26:04Z,2022-10-11T22:29:20Z,,,mirounga,https://github.com/bcgsc/ntHash/pull/9
MDExOlB1bGxSZXF1ZXN0MzY0MzU2ODcx,Set up CI with Azure Pipelines,MERGED,2020-01-17T23:23:11Z,2020-01-20T17:17:00Z,2020-01-20T17:16:56Z,2020-01-20T17:16:56Z,lcoombe,https://github.com/bcgsc/ntHash/pull/11
MDExOlB1bGxSZXF1ZXN0MzY0OTk2ODk1,Unit test,MERGED,2020-01-20T20:45:46Z,2020-01-20T23:12:40Z,2020-01-20T23:12:37Z,2020-01-20T23:12:37Z,jwcodee,https://github.com/bcgsc/ntHash/pull/12
MDExOlB1bGxSZXF1ZXN0MzY1MDMxMDQ2,Add RNA functionality,MERGED,2020-01-20T23:03:37Z,2020-01-20T23:37:06Z,2020-01-20T23:37:03Z,2020-01-20T23:37:02Z,jwcodee,https://github.com/bcgsc/ntHash/pull/13
MDExOlB1bGxSZXF1ZXN0MzY1MDQ0OTYx,stHashIterator enhancement,MERGED,2020-01-21T00:19:51Z,2020-01-21T19:35:44Z,2020-01-21T19:35:41Z,2020-01-21T19:35:41Z,jwcodee,https://github.com/bcgsc/ntHash/pull/14
MDExOlB1bGxSZXF1ZXN0MzY1NTcyMzk0,stHashIterator.hpp: add hash array description,MERGED,2020-01-21T23:06:18Z,2020-01-21T23:12:03Z,2020-01-21T23:11:57Z,2020-01-21T23:11:57Z,jwcodee,https://github.com/bcgsc/ntHash/pull/15
MDExOlB1bGxSZXF1ZXN0MzY1NTc3Mjgx,release version 2.1.0,MERGED,2020-01-21T23:18:17Z,2020-01-22T00:02:54Z,2020-01-22T00:02:50Z,2020-01-22T00:02:50Z,jwcodee,https://github.com/bcgsc/ntHash/pull/16
MDExOlB1bGxSZXF1ZXN0NDAzMjgzMTUz,Fix for spaced seed iterator,CLOSED,2020-04-14T16:17:07Z,2020-04-15T10:42:24Z,2020-04-15T10:42:24Z,,johnlees,https://github.com/bcgsc/ntHash/pull/17
MDExOlB1bGxSZXF1ZXN0NDMzMzU4MzEw,nthash.hpp: faster ntBase via building with tetramer,MERGED,2020-06-11T22:10:12Z,2020-08-14T17:03:58Z,2020-08-14T17:03:48Z,2020-08-14T17:03:48Z,jwcodee,https://github.com/bcgsc/ntHash/pull/18
PR_kwDOAiCYss47URBx,fix inconsistent canonical hash values for k%4==0,CLOSED,2022-07-13T08:05:52Z,2022-09-03T16:29:32Z,2022-09-03T16:29:32Z,,yoshihikosuzuki,https://github.com/bcgsc/ntHash/pull/40
PR_kwDOAiCYss4-Fjdc,Nthash2,MERGED,2022-08-31T00:06:38Z,2023-02-01T17:35:58Z,2022-09-01T19:49:04Z,2022-09-01T19:49:04Z,parham-k,https://github.com/bcgsc/ntHash/pull/42
PR_kwDOAiCYss5Ouzpa,Refactor,MERGED,2023-04-20T05:30:29Z,2023-05-09T22:59:32Z,2023-05-09T22:59:27Z,2023-05-09T22:59:27Z,parham-k,https://github.com/bcgsc/ntHash/pull/46
PR_kwDOAiCYss5VHvQ0,Low-level optimizations and code refactor,MERGED,2023-07-10T19:30:24Z,2023-07-10T19:35:24Z,2023-07-10T19:35:20Z,2023-07-10T19:35:20Z,parham-k,https://github.com/bcgsc/ntHash/pull/47
PR_kwDOAiCYss5kHxM6,Fix doxygen issue,OPEN,2024-01-15T19:51:14Z,2024-04-15T17:20:06Z,,,ishmeals,https://github.com/bcgsc/ntHash/pull/50
