pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDA1NTk3MDA1,Add files via upload,MERGED,2020-04-19T03:21:44Z,2020-04-24T22:00:49Z,2020-04-19T03:22:12Z,2020-04-19T03:22:12Z,ssssssiyu,https://github.com/yipang/sysc5709-project/pull/8
MDExOlB1bGxSZXF1ZXN0NDA1NTk3NzE5,Siyu,MERGED,2020-04-19T03:30:00Z,2020-04-24T22:00:48Z,2020-04-19T03:30:12Z,2020-04-19T03:30:12Z,ssssssiyu,https://github.com/yipang/sysc5709-project/pull/9
MDExOlB1bGxSZXF1ZXN0NDA1NTk4OTM1,Yi,MERGED,2020-04-19T03:44:59Z,2020-04-24T21:59:12Z,2020-04-19T03:45:27Z,2020-04-19T03:45:27Z,yipang,https://github.com/yipang/sysc5709-project/pull/10
MDExOlB1bGxSZXF1ZXN0NDA1Njk2OTQz,Development,MERGED,2020-04-19T16:55:22Z,2020-04-19T16:55:53Z,2020-04-19T16:55:53Z,2020-04-19T16:55:53Z,yipang,https://github.com/yipang/sysc5709-project/pull/11
MDExOlB1bGxSZXF1ZXN0NDA1NzAyNDEz,"Revert ""Development""",MERGED,2020-04-19T17:28:56Z,2020-04-24T22:01:37Z,2020-04-19T21:36:10Z,2020-04-19T21:36:10Z,yipang,https://github.com/yipang/sysc5709-project/pull/12
MDExOlB1bGxSZXF1ZXN0NDA2MTQyMzYx,modified comment,CLOSED,2020-04-20T15:42:07Z,2020-04-21T01:36:45Z,2020-04-21T01:36:45Z,,yipang,https://github.com/yipang/sysc5709-project/pull/13
MDExOlB1bGxSZXF1ZXN0NDA2NDM3MzM2,Development,MERGED,2020-04-21T04:55:45Z,2020-04-21T18:03:08Z,2020-04-21T04:58:22Z,2020-04-21T04:58:22Z,yipang,https://github.com/yipang/sysc5709-project/pull/14
MDExOlB1bGxSZXF1ZXN0NDA4Nzg4NTgz,Yi,MERGED,2020-04-24T22:15:22Z,2020-04-24T22:24:45Z,2020-04-24T22:24:45Z,2020-04-24T22:24:45Z,yipang,https://github.com/yipang/sysc5709-project/pull/15
MDExOlB1bGxSZXF1ZXN0NDA4Nzk0ODc1,delete previous version,MERGED,2020-04-24T22:37:59Z,2020-04-24T22:38:43Z,2020-04-24T22:38:43Z,2020-04-24T22:38:43Z,yipang,https://github.com/yipang/sysc5709-project/pull/16
MDExOlB1bGxSZXF1ZXN0NDA4ODM4NTg2,Siyu,MERGED,2020-04-25T03:10:46Z,2020-04-25T03:15:31Z,2020-04-25T03:15:31Z,2020-04-25T03:15:31Z,ssssssiyu,https://github.com/yipang/sysc5709-project/pull/17
MDExOlB1bGxSZXF1ZXN0NDA4ODQxNTAw,Development,MERGED,2020-04-25T03:38:27Z,2020-04-25T03:44:33Z,2020-04-25T03:44:33Z,2020-04-25T03:44:33Z,yipang,https://github.com/yipang/sysc5709-project/pull/18
