pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MzMwNTk3NDMy,Bump djangorestframework from 3.9.0 to 3.9.1,CLOSED,2019-10-21T18:24:38Z,2021-03-18T23:13:15Z,2021-03-18T23:13:14Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/1
MDExOlB1bGxSZXF1ZXN0MzczOTkxMjA4,Bump django from 2.2.9 to 2.2.10,CLOSED,2020-02-11T23:48:35Z,2020-06-05T19:58:57Z,2020-06-05T19:58:55Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/2
MDExOlB1bGxSZXF1ZXN0NDI4NzEzMjU2,Bump django from 2.2.10 to 2.2.13,CLOSED,2020-06-05T19:58:53Z,2021-03-18T21:27:32Z,2021-03-18T21:27:31Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/3
MDExOlB1bGxSZXF1ZXN0NTk1OTU5NDQy,Bump django from 2.2.10 to 2.2.18,CLOSED,2021-03-18T21:27:29Z,2021-03-18T23:12:49Z,2021-03-18T23:12:49Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/4
MDExOlB1bGxSZXF1ZXN0NTk2OTI0NTE5,Bump djangorestframework from 3.11.0 to 3.11.2,OPEN,2021-03-19T22:18:48Z,2023-02-03T01:40:18Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/5
MDExOlB1bGxSZXF1ZXN0NTk3MDM2MjY4,Bump jinja2 from 2.10.3 to 2.11.3,OPEN,2021-03-20T00:39:35Z,2023-02-03T01:40:17Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/6
MDExOlB1bGxSZXF1ZXN0NjAxMTE1NDc5,Bump pyyaml from 5.3 to 5.4,OPEN,2021-03-25T22:29:49Z,2023-02-03T01:40:16Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/7
MDExOlB1bGxSZXF1ZXN0NjExNzkyNjYx,Bump django from 2.2.19 to 2.2.20,CLOSED,2021-04-08T18:48:12Z,2021-06-04T21:51:52Z,2021-06-04T21:51:51Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/8
MDExOlB1bGxSZXF1ZXN0NjE3MDg4ODI0,Bump django-debug-toolbar from 2.1 to 2.2.1,OPEN,2021-04-16T20:10:59Z,2023-02-03T01:40:15Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/9
MDExOlB1bGxSZXF1ZXN0NjI4MTE0NDQw,Bump urllib3 from 1.25.7 to 1.25.8,CLOSED,2021-04-30T20:41:18Z,2021-06-01T23:28:58Z,2021-06-01T23:28:57Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/10
MDExOlB1bGxSZXF1ZXN0NjU5NDY5Mzkx,Bump urllib3 from 1.25.7 to 1.26.5,OPEN,2021-06-01T23:28:55Z,2023-02-03T01:40:14Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/11
MDExOlB1bGxSZXF1ZXN0NjYwNDE1Mzc4,Bump markdown2 from 2.3.10 to 2.4.0,OPEN,2021-06-02T21:48:24Z,2023-02-03T01:40:13Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/12
MDExOlB1bGxSZXF1ZXN0NjYyMDgxNTY1,Bump django from 2.2.19 to 2.2.21,CLOSED,2021-06-04T21:51:48Z,2021-06-09T17:36:26Z,2021-06-09T17:36:25Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/13
MDExOlB1bGxSZXF1ZXN0NjY2MTE1NDkx,Bump django from 2.2.19 to 2.2.22,CLOSED,2021-06-09T17:36:23Z,2021-06-10T17:46:15Z,2021-06-10T17:46:14Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/14
MDExOlB1bGxSZXF1ZXN0NjY3MTM2NzE4,Bump django from 2.2.19 to 2.2.24,CLOSED,2021-06-10T17:46:12Z,2022-02-10T07:35:55Z,2022-02-10T07:35:54Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/15
PR_kwDOCl7pnM4yWutt,Bump django from 2.2.19 to 2.2.27,CLOSED,2022-02-10T07:35:50Z,2022-04-22T21:02:18Z,2022-04-22T21:02:17Z,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/16
PR_kwDOCl7pnM42pXIN,Bump django from 2.2.19 to 2.2.28,OPEN,2022-04-22T21:02:14Z,2023-02-03T01:40:12Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/17
PR_kwDOCl7pnM46ERxV,Bump numpy from 1.18.1 to 1.22.0,OPEN,2022-06-21T21:46:26Z,2023-02-03T01:40:11Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/18
PR_kwDOCl7pnM4-E278,Bump mod-wsgi from 4.7.0 to 4.9.3,OPEN,2022-08-30T20:57:12Z,2023-02-03T01:40:10Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/19
PR_kwDOCl7pnM5EuatL,Bump certifi from 2019.11.28 to 2022.12.7,OPEN,2022-12-08T03:12:26Z,2023-02-03T01:40:09Z,,,dependabot,https://github.com/UCSC-LoweLab/tRNAviz/pull/20
