pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0ODg2OTQxNzI=,Minor Changes,CLOSED,2016-10-10T16:38:05Z,2016-10-10T16:46:58Z,2016-10-10T16:39:32Z,,ofinley,https://github.com/ofinley/BioPy/pull/2
MDExOlB1bGxSZXF1ZXN0ODg4OTE3NTA=,Update to FASTA parsing,MERGED,2016-10-11T19:07:03Z,2016-10-11T19:09:35Z,2016-10-11T19:09:35Z,2016-10-11T19:09:35Z,ofinley,https://github.com/ofinley/BioPy/pull/3
MDExOlB1bGxSZXF1ZXN0ODk0Mzk3Njk=,Add files via upload,MERGED,2016-10-14T19:19:44Z,2016-10-14T19:20:34Z,2016-10-14T19:20:34Z,2016-10-14T19:20:34Z,ofinley,https://github.com/ofinley/BioPy/pull/4
MDExOlB1bGxSZXF1ZXN0ODk0NDA0Mjk=,Updated BioPy,MERGED,2016-10-14T19:24:24Z,2016-10-14T19:24:34Z,2016-10-14T19:24:34Z,2016-10-14T19:24:34Z,ofinley,https://github.com/ofinley/BioPy/pull/5
MDExOlB1bGxSZXF1ZXN0ODk0NDM4MzM=,Minor Patch,MERGED,2016-10-14T19:47:54Z,2016-10-14T19:47:59Z,2016-10-14T19:47:58Z,2016-10-14T19:47:58Z,ofinley,https://github.com/ofinley/BioPy/pull/6
MDExOlB1bGxSZXF1ZXN0ODk0NDM5Nzg=,Minor Patch,MERGED,2016-10-14T19:48:59Z,2016-10-14T19:49:07Z,2016-10-14T19:49:07Z,2016-10-14T19:49:07Z,ofinley,https://github.com/ofinley/BioPy/pull/7
MDExOlB1bGxSZXF1ZXN0ODk1NDcxNjc=,Update README.md,MERGED,2016-10-17T00:42:55Z,2016-10-17T00:43:02Z,2016-10-17T00:43:02Z,2016-10-17T00:43:02Z,ofinley,https://github.com/ofinley/BioPy/pull/8
MDExOlB1bGxSZXF1ZXN0OTA0OTczMDQ=,Update to detect FASTA format in entry,MERGED,2016-10-22T22:10:58Z,2016-10-22T22:11:15Z,2016-10-22T22:11:15Z,2016-10-22T22:11:15Z,ofinley,https://github.com/ofinley/BioPy/pull/9
MDExOlB1bGxSZXF1ZXN0OTA0OTc0NjY=,Update  README,MERGED,2016-10-22T22:16:36Z,2016-10-22T22:16:39Z,2016-10-22T22:16:39Z,2016-10-22T22:16:39Z,ofinley,https://github.com/ofinley/BioPy/pull/10
MDExOlB1bGxSZXF1ZXN0OTA0OTgwNzE=,Reorganization of Code,MERGED,2016-10-22T22:42:23Z,2016-10-22T22:44:01Z,2016-10-22T22:44:00Z,2016-10-22T22:44:00Z,ofinley,https://github.com/ofinley/BioPy/pull/11
MDExOlB1bGxSZXF1ZXN0OTE1MDE5OTM=,Update to BioPy,MERGED,2016-10-29T21:08:18Z,2016-10-29T21:08:24Z,2016-10-29T21:08:24Z,2016-10-29T21:08:24Z,ofinley,https://github.com/ofinley/BioPy/pull/12
MDExOlB1bGxSZXF1ZXN0OTE3MTI5ODI=,Update README.md,MERGED,2016-10-31T23:57:32Z,2016-10-31T23:57:50Z,2016-10-31T23:57:50Z,2016-10-31T23:57:50Z,ofinley,https://github.com/ofinley/BioPy/pull/13
MDExOlB1bGxSZXF1ZXN0OTE3NzkzOTA=,Update README.md,MERGED,2016-11-01T13:03:01Z,2016-11-01T13:03:13Z,2016-11-01T13:03:13Z,2016-11-01T13:03:13Z,ofinley,https://github.com/ofinley/BioPy/pull/14
MDExOlB1bGxSZXF1ZXN0OTE4MDExNjc=,Add files via upload,MERGED,2016-11-01T15:11:53Z,2016-11-01T15:11:56Z,2016-11-01T15:11:56Z,2016-11-01T15:11:56Z,ofinley,https://github.com/ofinley/BioPy/pull/15
MDExOlB1bGxSZXF1ZXN0OTM0ODU2ODI=,Add files via upload,MERGED,2016-11-13T20:30:38Z,2016-11-13T20:30:45Z,2016-11-13T20:30:45Z,2016-11-13T20:30:45Z,ofinley,https://github.com/ofinley/BioPy/pull/16
MDExOlB1bGxSZXF1ZXN0OTYwMDMwNzA=,Delete BioPy_GUI.py,MERGED,2016-12-01T00:30:08Z,2016-12-01T00:30:17Z,2016-12-01T00:30:17Z,2016-12-01T00:30:17Z,ofinley,https://github.com/ofinley/BioPy/pull/17
