pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MzUzMDM1OTY=,update,MERGED,2015-05-13T08:21:15Z,2015-05-13T08:21:21Z,2015-05-13T08:21:21Z,2015-05-13T08:21:21Z,fabriziocosta,https://github.com/fabriziocosta/RNAsynth/pull/1
MDExOlB1bGxSZXF1ZXN0MzUzMDM4MTM=,update,MERGED,2015-05-13T08:24:19Z,2015-05-13T08:24:25Z,2015-05-13T08:24:25Z,2015-05-13T08:24:25Z,fabriziocosta,https://github.com/fabriziocosta/RNAsynth/pull/2
MDExOlB1bGxSZXF1ZXN0MzU3NDQ5Mzc=,Dev,MERGED,2015-05-19T15:48:54Z,2015-05-19T16:11:55Z,2015-05-19T16:11:55Z,2015-05-19T16:11:55Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/3
MDExOlB1bGxSZXF1ZXN0MzU3NDYwODE=,Dev,MERGED,2015-05-19T15:58:39Z,2015-05-19T16:12:12Z,2015-05-19T16:12:12Z,2015-05-19T16:12:12Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/4
MDExOlB1bGxSZXF1ZXN0MzU5NDcwMzk=,experiment module modified. PlotKit module modified.,MERGED,2015-05-21T15:38:44Z,2015-05-21T16:29:54Z,2015-05-21T16:29:54Z,2015-05-21T16:29:54Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/5
MDExOlB1bGxSZXF1ZXN0MzYwMDk5MTE=,Minor change to experiment: output format,MERGED,2015-05-22T08:30:32Z,2015-05-22T09:10:28Z,2015-05-22T09:10:28Z,2015-05-22T09:10:28Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/6
MDExOlB1bGxSZXF1ZXN0MzYwMzQ0MTI=,iPython notebook for the experiment added.,MERGED,2015-05-22T14:11:53Z,2015-05-22T14:35:37Z,2015-05-22T14:35:37Z,2015-05-22T14:35:37Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/7
MDExOlB1bGxSZXF1ZXN0MzYxMzEzODc=,Mistake in experiment output code corrected.,MERGED,2015-05-25T10:36:45Z,2015-05-26T13:35:10Z,2015-05-26T13:35:10Z,2015-05-26T13:35:10Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/8
MDExOlB1bGxSZXF1ZXN0MzY1MDA0MTA=,help descriptors added to get_args(),MERGED,2015-05-29T12:28:33Z,2015-05-29T18:42:21Z,2015-05-29T18:42:20Z,2015-05-29T18:42:20Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/9
MDExOlB1bGxSZXF1ZXN0MzY2MjU4MTE=,batch_proportion omitted.,MERGED,2015-06-01T12:56:03Z,2015-06-01T14:46:51Z,2015-06-01T14:46:51Z,2015-06-01T14:46:51Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/10
MDExOlB1bGxSZXF1ZXN0MzY2NDY5MDU=,"varaiable names changed in ConstraintFinder, RNADesignTools, Performa…",MERGED,2015-06-01T16:40:46Z,2015-06-01T16:53:40Z,2015-06-01T16:53:40Z,2015-06-01T16:53:40Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/11
MDExOlB1bGxSZXF1ZXN0MzY2NDk2MTQ=,copied RNADesign as RD. Relative paths added to ConstraintVisualization,MERGED,2015-06-01T17:11:13Z,2015-06-01T17:12:28Z,2015-06-01T17:12:28Z,2015-06-01T17:12:28Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/12
MDExOlB1bGxSZXF1ZXN0NDU0MTA0NjI=,"Class, module and package reorganization",MERGED,2015-09-18T14:11:24Z,2015-10-02T14:25:05Z,2015-10-02T14:25:05Z,2015-10-02T14:25:05Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/13
MDExOlB1bGxSZXF1ZXN0NDcxNTA0MDM=,Latest working version of RNASynth,MERGED,2015-10-08T13:12:25Z,2015-10-08T13:13:39Z,2015-10-08T13:13:39Z,2015-10-08T13:13:39Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/14
MDExOlB1bGxSZXF1ZXN0NDcyNzUxMzQ=,Dev,MERGED,2015-10-09T14:02:07Z,2015-10-09T16:04:19Z,2015-10-09T16:04:19Z,2015-10-09T16:04:19Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/15
MDExOlB1bGxSZXF1ZXN0NDc5MTEwNDc=,Dev,MERGED,2015-10-16T13:35:22Z,2015-10-19T09:36:35Z,2015-10-19T09:36:35Z,2015-10-19T09:36:35Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/16
MDExOlB1bGxSZXF1ZXN0NDk5MzY1ODY=,Dev,MERGED,2015-11-06T10:16:46Z,2015-11-12T09:52:25Z,2015-11-12T09:52:25Z,2015-11-12T09:52:25Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/17
MDExOlB1bGxSZXF1ZXN0NTA0OTEwNzU=,Notbook update,MERGED,2015-11-12T09:56:50Z,2015-11-12T09:57:22Z,2015-11-12T09:57:22Z,2015-11-12T09:57:22Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/18
MDExOlB1bGxSZXF1ZXN0NTA2MjQ5ODM=,Documentation added.,MERGED,2015-11-13T10:24:34Z,2015-11-19T10:55:36Z,2015-11-19T10:55:36Z,2015-11-19T10:55:36Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/19
MDExOlB1bGxSZXF1ZXN0NTA4MDg0MDU=,Documentation,MERGED,2015-11-16T13:14:49Z,2015-11-16T15:21:50Z,2015-11-16T15:21:50Z,2015-11-16T15:21:50Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/20
MDExOlB1bGxSZXF1ZXN0NTE1MjMyNzA=,"synthesizer moved outside learning_curve, number_of_samples added to …",MERGED,2015-11-23T13:33:51Z,2015-11-23T13:37:03Z,2015-11-23T13:37:03Z,2015-11-23T13:37:03Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/21
MDExOlB1bGxSZXF1ZXN0NTE5MTI4NjE=,Dev,MERGED,2015-11-26T13:33:59Z,2015-11-26T14:06:27Z,2015-11-26T14:06:27Z,2015-11-26T14:06:27Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/22
MDExOlB1bGxSZXF1ZXN0NTE5OTEyNDk=,Latest ipython notebook results:,MERGED,2015-11-27T12:43:13Z,2015-11-27T13:12:55Z,2015-11-27T13:12:55Z,2015-11-27T13:12:55Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/23
MDExOlB1bGxSZXF1ZXN0NTM3MDgwNzc=,Latest RNAsynth version - dev_synchronized,MERGED,2015-12-15T14:16:24Z,2015-12-15T18:14:50Z,2015-12-15T18:14:50Z,2015-12-15T18:14:50Z,pkohvaei,https://github.com/fabriziocosta/RNAsynth/pull/24
