pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOMBIaJs5xSqUI,Jens bug corner,MERGED,2024-06-03T12:15:22Z,2024-06-03T12:16:39Z,2024-06-03T12:16:39Z,2024-06-03T12:16:39Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/1
PR_kwDOMBIaJs5xUWRb,Minimap fix - movetable was not in aligned bam,MERGED,2024-06-03T15:39:20Z,2024-06-03T15:39:30Z,2024-06-03T15:39:29Z,2024-06-03T15:39:29Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/2
PR_kwDOMBIaJs5xbLMj,seq2mv update,MERGED,2024-06-04T13:01:01Z,2024-06-04T13:01:36Z,2024-06-04T13:01:36Z,2024-06-04T13:01:36Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/3
PR_kwDOMBIaJs5xb_mR,small changes to seq2mv plot output,MERGED,2024-06-04T14:39:58Z,2024-06-04T14:41:54Z,2024-06-04T14:41:54Z,2024-06-04T14:41:53Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/4
PR_kwDOMBIaJs5xxO47,"seq2mv is now executed through main function, imported function for signal summary (probably not working yet)",MERGED,2024-06-07T08:36:45Z,2024-06-07T08:38:25Z,2024-06-07T08:37:59Z,2024-06-07T08:37:59Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/5
PR_kwDOMBIaJs5xzhxV,fixed critical bug ,MERGED,2024-06-07T14:13:37Z,2024-06-07T14:13:45Z,2024-06-07T14:13:45Z,2024-06-07T14:13:45Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/6
PR_kwDOMBIaJs5yPn7z,"Fixes, Boxplot function: makes boxplot for signal stats at same reference position for all given reads (from signal_summary.py)",MERGED,2024-06-12T14:16:25Z,2024-06-12T14:16:42Z,2024-06-12T14:16:41Z,2024-06-12T14:16:41Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/7
PR_kwDOMBIaJs5y0B97,"Fixed functions for signal plotting, dorado update",MERGED,2024-06-18T10:58:37Z,2024-06-18T11:00:35Z,2024-06-18T11:00:35Z,2024-06-18T11:00:35Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/8
PR_kwDOMBIaJs5y7sip,Signal summary,MERGED,2024-06-19T09:07:42Z,2024-06-19T09:07:51Z,2024-06-19T09:07:51Z,2024-06-19T09:07:51Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/9
PR_kwDOMBIaJs5zOGmr,Signal summary now as snakemake rule,MERGED,2024-06-21T20:24:39Z,2024-06-21T20:28:10Z,2024-06-21T20:28:10Z,2024-06-21T20:28:10Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/10
PR_kwDOMBIaJs5z0Vad,"overhauled single read plotting, added snakemake rules",MERGED,2024-06-27T20:07:08Z,2024-06-27T20:07:26Z,2024-06-27T20:07:26Z,2024-06-27T20:07:26Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/11
PR_kwDOMBIaJs5z3Eh8,Added comments,MERGED,2024-06-28T07:55:27Z,2024-06-28T07:56:14Z,2024-06-28T07:55:36Z,2024-06-28T07:55:36Z,JensNMartin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/12
PR_kwDOMBIaJs6BTWSC,Ubi,CLOSED,2024-11-08T10:41:16Z,2024-11-08T10:51:28Z,2024-11-08T10:44:06Z,,ulbivin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/13
PR_kwDOMBIaJs6BVAJB,Script are updated to read in a list of samples from a file,OPEN,2024-11-08T14:20:56Z,2024-11-15T13:51:17Z,,,ulbivin,https://github.com/AsudeBerber/ONT_DirectRNAseq_sequence_specific_18SrRNA/pull/14
