pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjUyMDYyNjU3,Simcell changes,MERGED,2019-02-11T21:01:28Z,2019-02-11T21:01:52Z,2019-02-11T21:01:37Z,2019-02-11T21:01:37Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/1
MDExOlB1bGxSZXF1ZXN0MjYzMTE5OTQ0,parsing changes are more robust,MERGED,2019-03-21T05:26:14Z,2019-09-16T20:45:50Z,2019-03-21T05:26:20Z,2019-03-21T05:26:20Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/2
MDExOlB1bGxSZXF1ZXN0MjY0NzE0Njk2,Now splits the file by nonalpha characters ,MERGED,2019-03-26T22:17:32Z,2019-09-16T20:45:52Z,2019-03-26T22:20:30Z,2019-03-26T22:20:30Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/3
MDExOlB1bGxSZXF1ZXN0MjY3NTc2NzI4,Multiple probes are now accepted and return stacked intensities,MERGED,2019-04-04T19:12:40Z,2019-09-16T20:45:48Z,2019-04-04T19:12:48Z,2019-04-04T19:12:47Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/4
MDExOlB1bGxSZXF1ZXN0MjY5MzcwMjU1,Tracking frap ribosomes,MERGED,2019-04-10T23:16:53Z,2019-04-10T23:17:28Z,2019-04-10T23:17:28Z,2019-04-10T23:17:28Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/5
MDExOlB1bGxSZXF1ZXN0Mjc1MDc0NjE5,Kymograph side plots for gui,MERGED,2019-05-01T16:11:34Z,2019-05-01T16:50:34Z,2019-05-01T16:50:28Z,2019-05-01T16:50:28Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/6
MDExOlB1bGxSZXF1ZXN0MjgzMzQzOTA4,"Get_ui, get_cross_cor added",CLOSED,2019-05-29T16:38:36Z,2024-07-16T16:50:12Z,2024-07-16T16:50:11Z,,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/7
MDExOlB1bGxSZXF1ZXN0MzAwMzc2NDk0,added kde,MERGED,2019-07-23T16:27:13Z,2019-09-16T20:45:46Z,2019-07-23T16:27:58Z,2019-07-23T16:27:58Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/8
MDExOlB1bGxSZXF1ZXN0MzA2NjQxNjIx,added no normalizeation option for acc,MERGED,2019-08-12T20:08:33Z,2019-09-16T20:45:45Z,2019-08-12T20:08:38Z,2019-08-12T20:08:38Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/9
MDExOlB1bGxSZXF1ZXN0NzE4MjQyNzc1,Packaged,MERGED,2021-08-23T21:43:59Z,2021-08-23T21:44:28Z,2021-08-23T21:44:28Z,2021-08-23T21:44:28Z,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/10
PR_kwDOCf0H8s4rvkAz,Packaged,OPEN,2021-09-14T17:33:09Z,2024-08-27T19:03:31Z,,,Will-Raymond,https://github.com/MunskyGroup/rSNAPsim/pull/11
