fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxNzA1ODg0NzE=,python-translation-exercise,corinthiablack/python-translation-exercise,corinthiablack,https://github.com/corinthiablack/python-translation-exercise,2019-02-13T22:21:30Z,2019-02-27T20:25:22Z
MDEwOlJlcG9zaXRvcnkxNzA1OTEyNzE=,python-translation-exercise,birdoptera/python-translation-exercise,birdoptera,https://github.com/birdoptera/python-translation-exercise,2019-02-13T22:46:37Z,2019-02-27T18:17:08Z
MDEwOlJlcG9zaXRvcnkxNzEzMzczMDI=,python-translation-exercise,Kunandi/python-translation-exercise,Kunandi,https://github.com/Kunandi/python-translation-exercise,2019-02-18T18:45:33Z,2019-02-27T21:51:05Z
MDEwOlJlcG9zaXRvcnkxNzEzNzQ3NTA=,python-translation-exercise,FrogNewt/python-translation-exercise,FrogNewt,https://github.com/FrogNewt/python-translation-exercise,2019-02-19T00:04:25Z,2019-03-17T02:32:08Z
MDEwOlJlcG9zaXRvcnkxNzEzOTA1MzQ=,python-translation-exercise,tep0007/python-translation-exercise,tep0007,https://github.com/tep0007/python-translation-exercise,2019-02-19T02:27:24Z,2019-02-27T15:37:36Z
MDEwOlJlcG9zaXRvcnkxNzE1Nzg3ODc=,python-translation-exercise,cweyand/python-translation-exercise,cweyand,https://github.com/cweyand/python-translation-exercise,2019-02-20T01:29:04Z,2019-03-20T17:56:04Z
MDEwOlJlcG9zaXRvcnkxNzE3MDkyNDQ=,python-translation-exercise,gabrielachavez2019/python-translation-exercise,gabrielachavez2019,https://github.com/gabrielachavez2019/python-translation-exercise,2019-02-20T16:30:25Z,2019-02-20T16:30:27Z
MDEwOlJlcG9zaXRvcnkxNzIxMzg0MTU=,python-translation-exercise,cakacz/python-translation-exercise,cakacz,https://github.com/cakacz/python-translation-exercise,2019-02-22T21:41:09Z,2019-02-27T15:39:40Z
MDEwOlJlcG9zaXRvcnkxNzIzNzM0MzY=,python-translation-exercise,adc0032/python-translation-exercise,adc0032,https://github.com/adc0032/python-translation-exercise,2019-02-24T18:20:44Z,2019-02-27T21:52:21Z
MDEwOlJlcG9zaXRvcnkxNzI0MTU5MDY=,python-translation-exercise,sopeadeniji/python-translation-exercise,sopeadeniji,https://github.com/sopeadeniji/python-translation-exercise,2019-02-25T01:52:13Z,2019-03-20T17:19:02Z
MDEwOlJlcG9zaXRvcnkxNzI1MzMyOTU=,python-translation-exercise,welcmatt/python-translation-exercise,welcmatt,https://github.com/welcmatt/python-translation-exercise,2019-02-25T15:35:47Z,2019-03-20T19:48:29Z
MDEwOlJlcG9zaXRvcnkxNzI1OTI1MzM=,python-translation-exercise,Sipley/python-translation-exercise,Sipley,https://github.com/Sipley/python-translation-exercise,2019-02-25T22:04:23Z,2019-03-21T07:29:53Z
MDEwOlJlcG9zaXRvcnkxNzI2Mjk5MTk=,python-translation-exercise,iwogross/python-translation-exercise,iwogross,https://github.com/iwogross/python-translation-exercise,2019-02-26T03:20:05Z,2019-02-27T21:56:46Z
MDEwOlJlcG9zaXRvcnkxNzI3MzA0Njk=,python-translation-exercise,annawatkins23/python-translation-exercise,annawatkins23,https://github.com/annawatkins23/python-translation-exercise,2019-02-26T14:45:23Z,2019-03-20T15:16:21Z
MDEwOlJlcG9zaXRvcnkxNzI4MDAxNzE=,python-translation-exercise,MilesHorne/python-translation-exercise,MilesHorne,https://github.com/MilesHorne/python-translation-exercise,2019-02-26T22:23:25Z,2019-03-13T18:19:05Z
MDEwOlJlcG9zaXRvcnkxNzI5MjkxNTE=,python-translation-exercise,vanncg1/python-translation-exercise,vanncg1,https://github.com/vanncg1/python-translation-exercise,2019-02-27T14:20:31Z,2019-02-27T14:20:33Z
MDEwOlJlcG9zaXRvcnkxNzc0Mjk4NzI=,python-translation-exercise,charbeez/python-translation-exercise,charbeez,https://github.com/charbeez/python-translation-exercise,2019-03-24T15:01:12Z,2019-04-22T17:37:06Z
MDEwOlJlcG9zaXRvcnkyMTE0MDA0NDM=,python-translation-exercise,shimin-chen/python-translation-exercise,shimin-chen,https://github.com/shimin-chen/python-translation-exercise,2019-09-27T20:56:07Z,2019-09-27T20:56:09Z
MDEwOlJlcG9zaXRvcnkyMjM1MjUxMzU=,python-translation-exercise,SherryMiyano/python-translation-exercise,SherryMiyano,https://github.com/SherryMiyano/python-translation-exercise,2019-11-23T03:31:11Z,2019-11-23T03:31:13Z
MDEwOlJlcG9zaXRvcnkyNDUwNDk3MDQ=,python-translation-exercise,CierlaMS/python-translation-exercise,CierlaMS,https://github.com/CierlaMS/python-translation-exercise,2020-03-05T02:22:54Z,2020-03-18T23:06:34Z
MDEwOlJlcG9zaXRvcnkyNDUwNTg0NjI=,python-translation-exercise,mza0150/python-translation-exercise,mza0150,https://github.com/mza0150/python-translation-exercise,2020-03-05T03:19:45Z,2020-04-08T17:35:04Z
MDEwOlJlcG9zaXRvcnkyNDYwOTU1ODY=,python-translation-exercise,asm0028/python-translation-exercise,asm0028,https://github.com/asm0028/python-translation-exercise,2020-03-09T17:09:49Z,2020-03-16T20:13:02Z
MDEwOlJlcG9zaXRvcnkyNDc4MDYxNDk=,python-translation-exercise,fsm2020/python-translation-exercise,fsm2020,https://github.com/fsm2020/python-translation-exercise,2020-03-16T20:04:06Z,2020-03-18T21:31:01Z
MDEwOlJlcG9zaXRvcnkzMzk4NTkyNzA=,python-translation-exercise,YuSun0104/python-translation-exercise,YuSun0104,https://github.com/YuSun0104/python-translation-exercise,2021-02-17T21:21:35Z,2021-02-27T06:52:15Z
MDEwOlJlcG9zaXRvcnkzMzk4NTk0OTg=,python-translation-exercise,BoyuanWang0421/python-translation-exercise,BoyuanWang0421,https://github.com/BoyuanWang0421/python-translation-exercise,2021-02-17T21:22:40Z,2021-03-01T21:11:31Z
MDEwOlJlcG9zaXRvcnkzNTc0MTA1NTE=,python-translation-exercise,Vikash84/python-translation-exercise,Vikash84,https://github.com/Vikash84/python-translation-exercise,2021-04-13T03:17:55Z,2021-04-13T03:17:56Z
R_kgDOHLZXiQ,python-translation-exercise,lani-cast/python-translation-exercise,lani-cast,https://github.com/lani-cast/python-translation-exercise,2022-04-14T18:36:58Z,2021-04-13T03:17:50Z
