pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NjE5Mzg4OTg1,Re-develop,CLOSED,2021-04-20T14:43:26Z,2021-04-20T15:45:29Z,2021-04-20T15:09:37Z,,alsmith151,https://github.com/alsmith151/SeqNado/pull/1
MDExOlB1bGxSZXF1ZXN0NjE5NDEwNDU3,Re-develop and rename,MERGED,2021-04-20T15:09:55Z,2021-04-20T15:44:57Z,2021-04-20T15:44:54Z,2021-04-20T15:44:54Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/2
MDExOlB1bGxSZXF1ZXN0NjE5NTQ1ODMz,Fix hub creation bugs,MERGED,2021-04-20T17:54:46Z,2021-04-20T17:54:55Z,2021-04-20T17:54:52Z,2021-04-20T17:54:52Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/3
MDExOlB1bGxSZXF1ZXN0NjE5NTcxNDc5,Fix bigWig and hub generation,MERGED,2021-04-20T18:28:26Z,2021-04-21T08:38:54Z,2021-04-21T08:38:51Z,2021-04-21T08:38:51Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/4
MDExOlB1bGxSZXF1ZXN0NjIwMDk1NDIy,Enable merging of hubs between runs.,MERGED,2021-04-21T10:59:51Z,2021-04-21T10:59:59Z,2021-04-21T10:59:57Z,2021-04-21T10:59:57Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/5
MDExOlB1bGxSZXF1ZXN0NjIwMDk2MDY1,Changed alignment stats method to samtools stats.,MERGED,2021-04-21T11:00:51Z,2021-04-21T11:08:43Z,2021-04-21T11:08:40Z,2021-04-21T11:08:40Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/6
MDExOlB1bGxSZXF1ZXN0NjIwOTY2Mjgz,Fix peak calling,MERGED,2021-04-22T10:33:40Z,2021-04-22T11:29:00Z,2021-04-22T11:28:56Z,2021-04-22T11:28:56Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/7
MDExOlB1bGxSZXF1ZXN0NjI0MTUzNTIw,Bug fixes,MERGED,2021-04-27T09:40:25Z,2021-04-27T10:09:10Z,2021-04-27T10:09:07Z,2021-04-27T10:09:07Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/8
MDExOlB1bGxSZXF1ZXN0NjcwNTMxMTA3,Enable bigwig generation and peak calling using Homer,MERGED,2021-06-15T15:49:35Z,2021-07-06T11:08:43Z,2021-07-06T11:08:41Z,2021-07-06T11:08:41Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/9
MDExOlB1bGxSZXF1ZXN0Njg2NzMwNDUz,Major pipeline updates,MERGED,2021-07-09T11:54:45Z,2021-07-12T09:12:55Z,2021-07-09T12:05:28Z,2021-07-09T12:05:28Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/10
MDExOlB1bGxSZXF1ZXN0Njg5ODE0NTYy,Fix RNA pipeline,MERGED,2021-07-14T11:10:59Z,2021-07-14T11:11:14Z,2021-07-14T11:11:08Z,2021-07-14T11:11:08Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/11
MDExOlB1bGxSZXF1ZXN0Njg5ODI2NTQ0,Fix hub colors,MERGED,2021-07-14T11:27:43Z,2021-07-14T11:59:22Z,2021-07-14T11:59:20Z,2021-07-14T11:59:20Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/12
MDExOlB1bGxSZXF1ZXN0NjkwNTgxMjY5,Removed intermediate unsorted bam file in RNA-seq pipeline,MERGED,2021-07-15T10:11:21Z,2021-07-15T10:11:28Z,2021-07-15T10:11:25Z,2021-07-15T10:11:25Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/13
MDExOlB1bGxSZXF1ZXN0NjkyMTI1NDU2,Corrected bug in hub when combining homer and MACS peak calls,MERGED,2021-07-18T17:51:22Z,2021-07-19T07:13:27Z,2021-07-19T07:13:22Z,2021-07-19T07:13:22Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/14
MDExOlB1bGxSZXF1ZXN0Njk3MjcwMzUz,Updated documentation and adding example configs,MERGED,2021-07-26T18:53:07Z,2021-08-03T12:15:11Z,2021-08-03T12:15:11Z,2021-08-03T12:15:11Z,JoeHarman,https://github.com/alsmith151/SeqNado/pull/18
PR_kwDODg6-RM4r2V9t,feat(pipeline): Add lanceotron peak calling method,MERGED,2021-09-16T17:18:02Z,2021-10-12T11:53:22Z,2021-10-12T11:53:19Z,2021-10-12T11:53:19Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/19
PR_kwDODg6-RM4spYrs,Fixed incorrect blacklist parameter in RNA pipeline,MERGED,2021-10-04T15:17:38Z,2021-10-04T15:29:53Z,2021-10-04T15:28:55Z,2021-10-04T15:28:55Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/20
PR_kwDODg6-RM4tkehy,Fix for STAR --readFilesIn parameter paired end,MERGED,2021-10-22T22:10:16Z,2021-10-23T12:58:12Z,2021-10-23T12:58:12Z,2021-10-23T12:58:12Z,JoeHarman,https://github.com/alsmith151/SeqNado/pull/23
PR_kwDODg6-RM4w7bhf,fix(pipeline): Fix slurm oversubscription,MERGED,2022-01-13T13:01:39Z,2022-01-13T13:01:50Z,2022-01-13T13:01:47Z,2022-01-13T13:01:47Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/24
PR_kwDODg6-RM5EE8Aj,BREAKING CHANGE: Replace cgat-core with snakemake,MERGED,2022-12-01T16:55:41Z,2023-03-04T12:01:55Z,2022-12-01T16:57:13Z,2022-12-01T16:57:13Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/25
PR_kwDODg6-RM5Ib7Is,feat(pipeline): Pipeline now follows snakemake conventions,MERGED,2023-01-24T15:17:50Z,2023-01-25T14:05:40Z,2023-01-25T14:05:32Z,2023-01-25T14:05:31Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/26
PR_kwDODg6-RM5IcB5S,chore: Fix github workflow,MERGED,2023-01-24T15:37:55Z,2023-01-25T17:41:10Z,2023-01-25T17:41:06Z,2023-01-25T17:41:06Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/27
PR_kwDODg6-RM5IhOvr,add RNAseq cookiecutter config,CLOSED,2023-01-25T14:36:45Z,2023-01-31T15:24:26Z,2023-01-31T15:24:26Z,,CChahrour,https://github.com/alsmith151/SeqNado/pull/28
PR_kwDODg6-RM5IiE9K,fix(pysam): Remove pysam dependency,CLOSED,2023-01-25T17:19:00Z,2023-02-03T16:33:05Z,2023-02-03T10:57:29Z,,alsmith151,https://github.com/alsmith151/SeqNado/pull/30
PR_kwDODg6-RM5I7O0O,chore(packaging): Chore rearrange package,MERGED,2023-01-31T15:23:20Z,2023-02-03T16:33:08Z,2023-02-01T12:27:44Z,2023-02-01T12:27:44Z,alsmith151,https://github.com/alsmith151/SeqNado/pull/31
PR_kwDODg6-RM5I7Prg,feat: Add config using cookiecutter,CLOSED,2023-01-31T15:25:05Z,2023-02-03T10:38:46Z,2023-02-03T10:38:45Z,,alsmith151,https://github.com/alsmith151/SeqNado/pull/32
PR_kwDODg6-RM5JMQoj,feat: add config using cookiecutter,MERGED,2023-02-03T10:39:24Z,2023-02-06T18:05:30Z,2023-02-06T17:58:25Z,2023-02-06T17:58:25Z,CChahrour,https://github.com/alsmith151/SeqNado/pull/33
PR_kwDODg6-RM5JXY3G,Rename pipeline to SeqNado,CLOSED,2023-02-06T18:20:54Z,2023-03-17T16:52:47Z,2023-03-04T12:00:48Z,,alsmith151,https://github.com/alsmith151/SeqNado/pull/34
