pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NTU5NDM5MTUz,Change output file ending in rule run_coverage_and_norm,MERGED,2021-01-21T17:48:07Z,2021-01-21T19:26:18Z,2021-01-21T17:48:51Z,2021-01-21T17:48:50Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/4
MDExOlB1bGxSZXF1ZXN0NTY4MDEzNDk0,Add ability to mask regions of the genome from analysis,MERGED,2021-02-05T01:01:42Z,2021-02-05T01:02:55Z,2021-02-05T01:02:45Z,2021-02-05T01:02:45Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/12
MDExOlB1bGxSZXF1ZXN0NTk3MDI0ODUw,Add support for known background-based normalization,MERGED,2021-03-20T00:20:37Z,2021-03-20T00:21:09Z,2021-03-20T00:20:59Z,2021-03-20T00:20:58Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/13
MDExOlB1bGxSZXF1ZXN0NTk3MDM0NjAy,Add postprocessing module,MERGED,2021-03-20T00:36:30Z,2021-03-20T00:39:03Z,2021-03-20T00:39:00Z,2021-03-20T00:39:00Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/15
MDExOlB1bGxSZXF1ZXN0NjEyMTQwMjAy,Update numpy in peak_calling environment,MERGED,2021-04-09T04:34:47Z,2021-04-09T04:35:39Z,2021-04-09T04:35:35Z,2021-04-09T04:35:35Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/17
MDExOlB1bGxSZXF1ZXN0NjUzOTEwMjg5,Release 0.1.0,MERGED,2021-05-26T15:21:58Z,2021-05-26T15:24:44Z,2021-05-26T15:24:44Z,2021-05-26T15:24:44Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/19
MDExOlB1bGxSZXF1ZXN0NzI5ODY5ODA4,Add support for subtracting rather than dividing input samples,MERGED,2021-09-08T18:12:19Z,2021-09-08T18:12:51Z,2021-09-08T18:12:51Z,2021-09-08T18:12:51Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/20
MDExOlB1bGxSZXF1ZXN0NzMwMDk3ODM3,Update Multiqc to deal with sample names more cleanly,MERGED,2021-09-09T01:29:35Z,2021-09-09T01:31:27Z,2021-09-09T01:31:22Z,2021-09-09T01:31:22Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/21
PR_kwDOEZoRTc4sKigq,Add support for ratios without log transformations. Version 0.2.1,MERGED,2021-09-23T00:27:54Z,2021-09-23T00:28:40Z,2021-09-23T00:28:39Z,2021-09-23T00:28:39Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/22
PR_kwDOEZoRTc4sSMHN,Add spike-in norm,MERGED,2021-09-26T23:11:44Z,2021-09-26T23:12:18Z,2021-09-26T23:12:15Z,2021-09-26T23:12:15Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/23
PR_kwDOEZoRTc4sSnpP,Add spike-in normalization. Update genbank parsing.,MERGED,2021-09-27T04:17:39Z,2021-09-27T04:19:39Z,2021-09-27T04:19:39Z,2021-09-27T04:19:39Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/24
PR_kwDOEZoRTc4seL4B,Add variant calling rule,MERGED,2021-09-29T20:19:40Z,2021-09-29T20:20:10Z,2021-09-29T20:20:05Z,2021-09-29T20:20:05Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/25
PR_kwDOEZoRTc4tGNvk,Add variant calling with `breseq` and NaN filters in summaries,MERGED,2021-10-12T20:12:27Z,2021-10-12T20:14:24Z,2021-10-12T20:14:24Z,2021-10-12T20:14:24Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/26
PR_kwDOEZoRTc4tKTWn,Add a summary table to variant calling,MERGED,2021-10-13T18:40:51Z,2021-10-13T18:42:23Z,2021-10-13T18:42:23Z,2021-10-13T18:42:23Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/27
PR_kwDOEZoRTc4tphrf,Allow mixing of scaling methods,MERGED,2021-10-25T21:30:15Z,2021-10-25T21:30:30Z,2021-10-25T21:30:26Z,2021-10-25T21:30:26Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/28
PR_kwDOEZoRTc4vkdWi,Add region-based summary calculations for RNAP ChIP,MERGED,2021-12-08T18:34:04Z,2021-12-08T18:35:32Z,2021-12-08T18:35:32Z,2021-12-08T18:35:32Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/29
PR_kwDOEZoRTc4wwR4c,Add support for single end libraries,MERGED,2022-01-10T19:40:35Z,2022-01-10T19:40:48Z,2022-01-10T19:40:48Z,2022-01-10T19:40:48Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/30
PR_kwDOEZoRTc4xWMkk,Add bwtools_multicompare for collapsing bw files into one,MERGED,2022-01-20T20:29:05Z,2022-01-20T20:29:21Z,2022-01-20T20:29:21Z,2022-01-20T20:29:21Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/31
PR_kwDOEZoRTc44iuuL,Add motif calling and update peak calling,MERGED,2022-05-26T19:58:43Z,2022-05-26T19:59:03Z,2022-05-26T19:59:03Z,2022-05-26T19:59:03Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/32
PR_kwDOEZoRTc5VmU2g,Update to 0.3.0,MERGED,2023-07-16T00:31:58Z,2023-07-16T00:32:25Z,2023-07-16T00:32:25Z,2023-07-16T00:32:25Z,mikewolfe,https://github.com/mikewolfe/ChIPseq_pipeline/pull/33
