pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHLT0Yc5hzXgF,Preprocess,MERGED,2023-12-12T14:54:22Z,2023-12-12T14:54:47Z,2023-12-12T14:54:37Z,2023-12-12T14:54:36Z,ntanmayee,https://github.com/ntanmayee/decoden/pull/12
PR_kwDOHLT0Yc5kxd42,Bump pillow from 10.1.0 to 10.2.0,MERGED,2024-01-22T22:23:31Z,2024-01-24T10:37:40Z,2024-01-24T10:37:32Z,2024-01-24T10:37:32Z,dependabot,https://github.com/ntanmayee/decoden/pull/13
PR_kwDOHLT0Yc5rl3nA,Bump pillow from 10.2.0 to 10.3.0,MERGED,2024-04-03T16:24:43Z,2024-04-17T15:52:33Z,2024-04-17T15:51:43Z,2024-04-17T15:51:43Z,dependabot,https://github.com/ntanmayee/decoden/pull/16
PR_kwDOHLT0Yc5s8PH5,Input smooth,MERGED,2024-04-17T15:48:59Z,2024-04-17T15:49:12Z,2024-04-17T15:49:07Z,2024-04-17T15:49:07Z,ntanmayee,https://github.com/ntanmayee/decoden/pull/17
PR_kwDOHLT0Yc5s8Pxr,Bump idna from 3.6 to 3.7,MERGED,2024-04-17T15:50:25Z,2024-04-17T15:51:02Z,2024-04-17T15:50:54Z,2024-04-17T15:50:54Z,dependabot,https://github.com/ntanmayee/decoden/pull/18
PR_kwDOHLT0Yc5tnbiB,Cl refactor,MERGED,2024-04-24T15:11:23Z,2024-04-24T15:35:55Z,2024-04-24T15:35:51Z,2024-04-24T15:35:51Z,ntanmayee,https://github.com/ntanmayee/decoden/pull/19
PR_kwDOHLT0Yc5uhHs0,Bump tqdm from 4.66.2 to 4.66.3,MERGED,2024-05-03T22:20:21Z,2024-05-07T08:56:47Z,2024-05-07T08:56:40Z,2024-05-07T08:56:39Z,dependabot,https://github.com/ntanmayee/decoden/pull/21
PR_kwDOHLT0Yc5usB2r,Bump jinja2 from 3.1.3 to 3.1.4,MERGED,2024-05-06T21:46:09Z,2024-05-07T08:56:03Z,2024-05-07T08:55:56Z,2024-05-07T08:55:56Z,dependabot,https://github.com/ntanmayee/decoden/pull/22
PR_kwDOHLT0Yc5wDKZ2,Bump requests from 2.31.0 to 2.32.0,MERGED,2024-05-21T08:17:35Z,2024-05-27T14:55:53Z,2024-05-27T14:55:46Z,2024-05-27T14:55:46Z,dependabot,https://github.com/ntanmayee/decoden/pull/27
PR_kwDOHLT0Yc5ywSG1,Bump urllib3 from 2.2.1 to 2.2.2,MERGED,2024-06-17T23:20:30Z,2024-06-18T14:36:19Z,2024-06-18T14:36:16Z,2024-06-18T14:36:16Z,dependabot,https://github.com/ntanmayee/decoden/pull/29
PR_kwDOHLT0Yc5ywumf,Bump scikit-learn from 1.4.1.post1 to 1.5.0,MERGED,2024-06-18T01:09:37Z,2024-06-18T14:36:04Z,2024-06-18T14:36:00Z,2024-06-18T14:36:00Z,dependabot,https://github.com/ntanmayee/decoden/pull/30
PR_kwDOHLT0Yc50k3Zp,Bump certifi from 2024.2.2 to 2024.7.4,MERGED,2024-07-06T01:53:58Z,2024-07-23T17:43:26Z,2024-07-23T17:43:19Z,2024-07-23T17:43:19Z,dependabot,https://github.com/ntanmayee/decoden/pull/31
PR_kwDOHLT0Yc504DtI,Bump zipp from 3.18.1 to 3.19.1,MERGED,2024-07-09T19:21:01Z,2024-07-23T17:43:17Z,2024-07-23T17:43:10Z,2024-07-23T17:43:10Z,dependabot,https://github.com/ntanmayee/decoden/pull/32
