pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjA1ODM1NTc4,Added learn frag distribution,MERGED,2018-08-02T19:20:11Z,2018-08-03T04:04:34Z,2018-08-03T04:04:34Z,2018-08-03T04:04:34Z,mlamkin7,https://github.com/gymreklab/chips/pull/1
MDExOlB1bGxSZXF1ZXN0MjA1OTI0NzE5,Merge-AnZ-Learn_Ratio,MERGED,2018-08-03T04:50:14Z,2018-08-03T16:27:42Z,2018-08-03T16:27:42Z,2018-08-03T16:27:42Z,Pandaman-Ryan,https://github.com/gymreklab/chips/pull/2
MDExOlB1bGxSZXF1ZXN0MjA4MTQwODA4,Finalized Bingenerator with changes to ref_genome and simulate read main,MERGED,2018-08-14T00:41:01Z,2018-08-15T22:07:47Z,2018-08-15T22:07:47Z,2018-08-15T22:07:47Z,mlamkin7,https://github.com/gymreklab/chips/pull/3
MDExOlB1bGxSZXF1ZXN0MjA4NjU0MzI3,"add function ""peak-intervals""",MERGED,2018-08-15T19:15:59Z,2018-08-15T22:11:14Z,2018-08-15T22:11:14Z,2018-08-15T22:11:14Z,Pandaman-Ryan,https://github.com/gymreklab/chips/pull/4
MDExOlB1bGxSZXF1ZXN0MjA4OTgwNjYw,update/peak overlapping,MERGED,2018-08-16T20:50:20Z,2018-08-17T20:28:42Z,2018-08-17T20:28:42Z,2018-08-17T20:28:42Z,Pandaman-Ryan,https://github.com/gymreklab/chips/pull/5
MDExOlB1bGxSZXF1ZXN0MjEwMDM1MDUy,Sequencer/ checked using BWA,MERGED,2018-08-22T06:49:35Z,2018-08-23T20:25:54Z,2018-08-23T20:25:54Z,2018-08-23T20:25:54Z,Pandaman-Ryan,https://github.com/gymreklab/chips/pull/6
MDExOlB1bGxSZXF1ZXN0MjE1Nzc3NTc4,Fixed incorrect Beta and fixed sequencer frags vs readlen,CLOSED,2018-09-15T16:34:34Z,2018-10-11T23:56:37Z,2018-10-11T23:56:37Z,,mlamkin7,https://github.com/gymreklab/chips/pull/7
MDExOlB1bGxSZXF1ZXN0MjIyMzEzMjAz,Multithread,MERGED,2018-10-11T23:57:29Z,2018-10-12T17:58:10Z,2018-10-12T17:58:10Z,2018-10-12T17:58:10Z,mlamkin7,https://github.com/gymreklab/chips/pull/8
MDExOlB1bGxSZXF1ZXN0MjIyNzQwOTc2,Updated outprefix and Fixed slight issue in overlap,CLOSED,2018-10-14T20:29:40Z,2018-12-01T02:03:43Z,2018-12-01T02:03:43Z,,mlamkin7,https://github.com/gymreklab/chips/pull/9
MDExOlB1bGxSZXF1ZXN0MjM0ODUyMDI1,bugs fixed / an example in test_sim_mg.sh,MERGED,2018-11-30T02:31:52Z,2018-12-06T20:41:57Z,2018-12-06T20:41:57Z,2018-12-06T20:41:57Z,Pandaman-Ryan,https://github.com/gymreklab/chips/pull/10
