pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NzY0NjEz,change to bam reader,MERGED,2012-02-01T02:43:39Z,2012-04-27T21:09:21Z,2012-04-27T21:09:21Z,2012-04-27T21:09:21Z,benjschiller,https://github.com/macs3-project/MACS/pull/7
MDExOlB1bGxSZXF1ZXN0ODA2MjUy,a bug for no-model situation,CLOSED,2012-02-09T17:12:19Z,2012-03-04T00:44:28Z,2012-03-04T00:44:28Z,,hanfeisun,https://github.com/macs3-project/MACS/pull/8
MDExOlB1bGxSZXF1ZXN0Mzk3MjIwMQ==,fix IndexError in internal_minima,MERGED,2013-02-04T12:45:29Z,2013-02-04T21:48:07Z,2013-02-04T21:48:07Z,2013-02-04T21:48:07Z,humburg,https://github.com/macs3-project/MACS/pull/13
MDExOlB1bGxSZXF1ZXN0ODY4NjE1NQ==,add tmpdir option to callpeak and unify the output options,MERGED,2013-09-28T22:07:53Z,2014-07-27T08:37:24Z,2013-10-10T04:28:19Z,2013-10-10T04:28:19Z,bgruening,https://github.com/macs3-project/MACS/pull/23
MDExOlB1bGxSZXF1ZXN0MTY3MjcyNzU=,calmaxtag subcommand,OPEN,2014-06-04T19:00:51Z,2014-06-19T17:33:53Z,,,JohnUrban,https://github.com/macs3-project/MACS/pull/39
MDExOlB1bGxSZXF1ZXN0MjUzMDIyOTY=,fix extsize opt validation,MERGED,2014-12-01T21:59:50Z,2014-12-18T21:09:13Z,2014-12-18T21:09:13Z,2014-12-18T21:09:13Z,jayhesselberth,https://github.com/macs3-project/MACS/pull/62
MDExOlB1bGxSZXF1ZXN0Mjg1NjMxOTE=,cython (0.21.2) compile fix,CLOSED,2015-02-03T15:54:56Z,2015-03-20T09:40:25Z,2015-03-20T09:40:10Z,,greysAcademicCode,https://github.com/macs3-project/MACS/pull/66
MDExOlB1bGxSZXF1ZXN0MzEwNDc3NTA=,Close file descriptors for temporary files after creating them with mkstemp().,MERGED,2015-03-12T15:38:34Z,2015-03-13T04:11:11Z,2015-03-13T04:10:54Z,2015-03-13T04:10:54Z,ghuls,https://github.com/macs3-project/MACS/pull/71
MDExOlB1bGxSZXF1ZXN0MzgxMTAwMDA=,Make the readme more readable,MERGED,2015-06-19T13:59:27Z,2015-06-22T15:55:14Z,2015-06-22T15:55:10Z,2015-06-22T15:55:10Z,bgruening,https://github.com/macs3-project/MACS/pull/83
MDExOlB1bGxSZXF1ZXN0NDUyMjcyODU=,add option to specify tempdir from commandline,MERGED,2015-09-16T21:35:25Z,2015-12-23T19:32:05Z,2015-12-23T19:31:59Z,2015-12-23T19:31:59Z,daler,https://github.com/macs3-project/MACS/pull/97
MDExOlB1bGxSZXF1ZXN0NTc1MzcwOTg=,Add compatibility check for -Ofast compiler option,CLOSED,2016-01-28T17:36:46Z,2016-02-15T21:19:57Z,2016-02-15T21:19:57Z,,lparsons,https://github.com/macs3-project/MACS/pull/109
MDExOlB1bGxSZXF1ZXN0NjE4MTgxMTY=,Fix spelling,MERGED,2016-03-05T17:29:11Z,2016-05-13T16:51:51Z,2016-03-05T18:46:34Z,2016-03-05T18:46:34Z,mr-c,https://github.com/macs3-project/MACS/pull/120
