pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0Mzc2NzUyNDk4,updated readme,MERGED,2020-02-18T17:48:01Z,2020-02-18T17:48:27Z,2020-02-18T17:48:26Z,2020-02-18T17:48:26Z,akmorrow13,https://github.com/YosefLab/epitome/pull/1
MDExOlB1bGxSZXF1ZXN0Mzc2NzU2NDE1,added travis script,MERGED,2020-02-18T17:57:23Z,2020-02-18T17:57:30Z,2020-02-18T17:57:30Z,2020-02-18T17:57:30Z,akmorrow13,https://github.com/YosefLab/epitome/pull/2
MDExOlB1bGxSZXF1ZXN0NDA1Mzg5MzM4,Fix `pip install -e .` issue Fixes #5,CLOSED,2020-04-18T00:04:16Z,2021-02-10T14:00:42Z,2020-04-23T04:18:11Z,,RK900,https://github.com/YosefLab/epitome/pull/6
MDExOlB1bGxSZXF1ZXN0NDA2NzMyMjg2,added test feature_name file,MERGED,2020-04-21T15:01:51Z,2020-04-21T15:30:46Z,2020-04-21T15:30:44Z,2020-04-21T15:30:42Z,akmorrow13,https://github.com/YosefLab/epitome/pull/9
MDExOlB1bGxSZXF1ZXN0NDA2NzY0MTA3,add list_assays function into documentation,MERGED,2020-04-21T16:24:55Z,2020-04-21T16:25:10Z,2020-04-21T16:25:10Z,2020-04-21T16:25:10Z,akmorrow13,https://github.com/YosefLab/epitome/pull/10
MDExOlB1bGxSZXF1ZXN0NDA3NDk2NjQx,added unit test for issue 11,CLOSED,2020-04-22T19:35:02Z,2020-04-22T20:39:09Z,2020-04-22T20:39:08Z,,akmorrow13,https://github.com/YosefLab/epitome/pull/12
MDExOlB1bGxSZXF1ZXN0NDA3NTI3NDQ5,Make dirs if non existent,CLOSED,2020-04-22T20:24:57Z,2020-04-22T20:38:56Z,2020-04-22T20:38:55Z,,RK900,https://github.com/YosefLab/epitome/pull/13
MDExOlB1bGxSZXF1ZXN0NDA3NTMzNzAz,Rohan issue 11,MERGED,2020-04-22T20:38:04Z,2020-04-23T14:22:46Z,2020-04-23T14:22:46Z,2020-04-23T14:22:46Z,akmorrow13,https://github.com/YosefLab/epitome/pull/14
MDExOlB1bGxSZXF1ZXN0NDA3Njc3MzY2,Fix pip install issue in setup.py,CLOSED,2020-04-23T04:46:20Z,2020-04-23T17:15:10Z,2020-04-23T17:15:10Z,,RK900,https://github.com/YosefLab/epitome/pull/15
MDExOlB1bGxSZXF1ZXN0NDA4MDQyODgy,updated tensorflow requirements and corresponding kl div fn,MERGED,2020-04-23T16:45:46Z,2020-04-23T17:44:49Z,2020-04-23T17:44:49Z,2020-04-23T17:44:49Z,akmorrow13,https://github.com/YosefLab/epitome/pull/16
MDExOlB1bGxSZXF1ZXN0NDA5NjYwMjk1,Fix matplotlib importerror,CLOSED,2020-04-27T18:10:22Z,2020-08-25T18:37:06Z,2020-08-25T18:15:06Z,,RK900,https://github.com/YosefLab/epitome/pull/18
MDExOlB1bGxSZXF1ZXN0NDM4NzQ1NzM5,Updated sampling technique for multiclass models,MERGED,2020-06-23T18:30:22Z,2020-06-24T20:40:05Z,2020-06-24T20:40:05Z,2020-06-24T20:40:05Z,akmorrow13,https://github.com/YosefLab/epitome/pull/19
MDExOlB1bGxSZXF1ZXN0NDQ5NTkzMDM1,bug fix for _predict function,MERGED,2020-07-15T16:25:39Z,2020-07-15T16:39:59Z,2020-07-15T16:39:59Z,2020-07-15T16:39:59Z,akmorrow13,https://github.com/YosefLab/epitome/pull/20
MDExOlB1bGxSZXF1ZXN0NDcwMjgyNjk0,fixes #21,MERGED,2020-08-19T16:30:30Z,2020-08-24T15:56:56Z,2020-08-24T15:56:56Z,2020-08-24T15:56:56Z,akmorrow13,https://github.com/YosefLab/epitome/pull/24
MDExOlB1bGxSZXF1ZXN0NDcyNjIzNjI1,added test for similarity vector length,MERGED,2020-08-24T16:13:53Z,2020-08-24T16:22:00Z,2020-08-24T16:22:00Z,2020-08-24T16:22:00Z,akmorrow13,https://github.com/YosefLab/epitome/pull/25
MDExOlB1bGxSZXF1ZXN0NDcyNzYxMjc1,fixes for 22 and 23,MERGED,2020-08-24T20:55:58Z,2020-08-24T21:13:51Z,2020-08-24T21:13:51Z,2020-08-24T21:13:51Z,akmorrow13,https://github.com/YosefLab/epitome/pull/26
