pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MTgwNjEwODk0,proposed fix on default arguments,MERGED,2018-04-10T13:56:02Z,2018-04-10T14:19:15Z,2018-04-10T14:19:15Z,2018-04-10T14:19:15Z,fferrari,https://github.com/carmencita/ChIC/pull/1
MDExOlB1bGxSZXF1ZXN0MzE2MDY3MTc5,Fix to avoid a infinite division.,MERGED,2019-09-10T15:58:12Z,2019-10-13T08:49:13Z,2019-10-13T08:49:13Z,2019-10-13T08:49:13Z,Itagliaf,https://github.com/carmencita/ChIC/pull/3
MDExOlB1bGxSZXF1ZXN0MzY2ODQwODQ0,"Updated vignette to integrate the ""TF"" keyword for the ""global-TF""",MERGED,2020-01-24T13:39:39Z,2020-01-26T09:22:41Z,2020-01-26T09:22:41Z,2020-01-26T09:22:41Z,Itagliaf,https://github.com/carmencita/ChIC/pull/4
MDExOlB1bGxSZXF1ZXN0MzcwODkzNzU2,Patch for error related to parallel,MERGED,2020-02-04T15:17:23Z,2020-02-08T11:47:37Z,2020-02-08T11:47:37Z,2020-02-08T11:47:37Z,koustav-pal,https://github.com/carmencita/ChIC/pull/5
MDExOlB1bGxSZXF1ZXN0MzczNjMyNzU4,Fix in wrapper,MERGED,2020-02-11T12:31:03Z,2020-02-15T10:13:01Z,2020-02-15T10:13:01Z,2020-02-15T10:13:01Z,Itagliaf,https://github.com/carmencita/ChIC/pull/6
MDExOlB1bGxSZXF1ZXN0NTgxNTQ2MDQw,Major revision2020,MERGED,2021-02-28T16:26:21Z,2021-03-14T11:18:10Z,2021-03-14T11:18:09Z,2021-03-14T11:18:09Z,GiovanniLembo,https://github.com/carmencita/ChIC/pull/7
MDExOlB1bGxSZXF1ZXN0NTgyMDc3NzM5,Debugging2021 02 - handling of paired end reads BAM files,MERGED,2021-03-01T13:53:20Z,2021-03-14T11:20:44Z,2021-03-14T11:20:44Z,2021-03-14T11:20:44Z,fferrari,https://github.com/carmencita/ChIC/pull/8
MDExOlB1bGxSZXF1ZXN0NTk2NzI4NTc4,fixed error in private function ( f_getPredictionModel),CLOSED,2021-03-19T16:41:01Z,2021-04-13T15:48:35Z,2021-04-13T15:48:35Z,,GiovanniLembo,https://github.com/carmencita/ChIC/pull/9
MDExOlB1bGxSZXF1ZXN0NjE0NTMzOTI5,fixing several problems + optimizing some steps in the wrappers (see comments to individual commits),MERGED,2021-04-13T14:59:39Z,2021-04-21T13:42:19Z,2021-04-21T13:42:19Z,2021-04-21T13:42:19Z,fferrari,https://github.com/carmencita/ChIC/pull/10
MDExOlB1bGxSZXF1ZXN0NjIyMTcxMTg1,ChIC revision - this version is ready for push to Bioconductor,MERGED,2021-04-23T15:55:02Z,2021-05-04T11:07:18Z,2021-04-27T15:41:28Z,2021-04-27T15:41:28Z,fferrari,https://github.com/carmencita/ChIC/pull/11
MDExOlB1bGxSZXF1ZXN0NjI0NDI2MjM5,merge Major revision2020 and master,MERGED,2021-04-27T15:42:53Z,2021-04-27T15:43:15Z,2021-04-27T15:43:15Z,2021-04-27T15:43:15Z,carmencita,https://github.com/carmencita/ChIC/pull/12
