pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0OTU3OTAzMTc=,Chrom convert,MERGED,2016-11-29T22:34:42Z,2016-12-02T16:21:02Z,2016-11-29T22:44:26Z,2016-11-29T22:44:26Z,jfear,https://github.com/lcdb/lcdb-wf/pull/1
MDExOlB1bGxSZXF1ZXN0OTYzMDg0Mjc=,Adds print back to awk.,MERGED,2016-12-02T16:20:04Z,2016-12-02T16:20:45Z,2016-12-02T16:20:11Z,2016-12-02T16:20:11Z,jfear,https://github.com/lcdb/lcdb-wf/pull/2
MDExOlB1bGxSZXF1ZXN0OTY0NTk3NDg=,Config restructure,MERGED,2016-12-05T02:17:31Z,2017-02-08T13:30:15Z,2017-01-01T00:13:45Z,2017-01-01T00:13:45Z,daler,https://github.com/lcdb/lcdb-wf/pull/3
MDExOlB1bGxSZXF1ZXN0OTk4MTU2OTE=,Travis tests,MERGED,2017-01-01T01:00:07Z,2017-01-01T14:38:07Z,2017-01-01T14:38:01Z,2017-01-01T14:38:01Z,daler,https://github.com/lcdb/lcdb-wf/pull/6
MDExOlB1bGxSZXF1ZXN0OTk4Mjg4Mjc=,Add markduplicates,MERGED,2017-01-01T19:10:25Z,2017-02-08T13:30:17Z,2017-01-01T20:13:41Z,2017-01-01T20:13:41Z,daler,https://github.com/lcdb/lcdb-wf/pull/7
MDExOlB1bGxSZXF1ZXN0MTAxNDc0NzI5,Mod fix,CLOSED,2017-01-13T16:41:27Z,2017-05-02T21:11:18Z,2017-02-08T18:26:01Z,,jfear,https://github.com/lcdb/lcdb-wf/pull/10
MDExOlB1bGxSZXF1ZXN0MTA1MjU5MTI0,Battle test,MERGED,2017-02-08T16:59:20Z,2017-02-27T18:12:17Z,2017-02-15T21:27:08Z,2017-02-15T21:27:07Z,jfear,https://github.com/lcdb/lcdb-wf/pull/11
MDExOlB1bGxSZXF1ZXN0MTA2NTY0Mjky,minor config updates,MERGED,2017-02-16T16:36:47Z,2017-02-16T16:46:55Z,2017-02-16T16:46:42Z,2017-02-16T16:46:42Z,daler,https://github.com/lcdb/lcdb-wf/pull/13
MDExOlB1bGxSZXF1ZXN0MTA2NTcyODg2,bootstrap script,MERGED,2017-02-16T17:17:20Z,2017-03-30T00:51:40Z,2017-02-16T20:24:51Z,2017-02-16T20:24:51Z,daler,https://github.com/lcdb/lcdb-wf/pull/14
MDExOlB1bGxSZXF1ZXN0MTA2NjA5Mjc2,Cluster stuff,MERGED,2017-02-16T20:39:00Z,2017-03-30T00:51:38Z,2017-02-21T20:27:13Z,2017-02-21T20:27:12Z,daler,https://github.com/lcdb/lcdb-wf/pull/15
MDExOlB1bGxSZXF1ZXN0MTA2ODAxMzYz,updates to rnaseq workflow,MERGED,2017-02-17T19:57:05Z,2017-03-30T00:51:20Z,2017-02-21T20:27:12Z,2017-02-21T20:27:12Z,daler,https://github.com/lcdb/lcdb-wf/pull/16
MDExOlB1bGxSZXF1ZXN0MTEyMTIzNDg4,Reorganization,MERGED,2017-03-22T22:18:17Z,2017-03-30T00:51:17Z,2017-03-23T20:38:40Z,2017-03-23T20:38:40Z,daler,https://github.com/lcdb/lcdb-wf/pull/17
MDExOlB1bGxSZXF1ZXN0MTEyNTkwNjMx,Multiqc fix,MERGED,2017-03-25T15:40:25Z,2017-03-30T00:51:14Z,2017-03-26T01:32:54Z,2017-03-26T01:32:54Z,daler,https://github.com/lcdb/lcdb-wf/pull/18
MDExOlB1bGxSZXF1ZXN0MTEyNzgwNDIw,reorganization of tests,MERGED,2017-03-27T16:02:59Z,2017-03-28T20:10:42Z,2017-03-28T20:10:42Z,2017-03-28T20:10:42Z,daler,https://github.com/lcdb/lcdb-wf/pull/19
MDExOlB1bGxSZXF1ZXN0MTEzMDY0Nzky,More dupradar,MERGED,2017-03-28T20:54:25Z,2017-03-30T00:51:07Z,2017-03-29T16:07:06Z,2017-03-29T16:07:06Z,daler,https://github.com/lcdb/lcdb-wf/pull/20
MDExOlB1bGxSZXF1ZXN0MTEzMzIwNjUz,Updates to rnaseq.snakefile,MERGED,2017-03-30T00:03:05Z,2017-03-30T00:50:21Z,2017-03-30T00:27:26Z,2017-03-30T00:27:26Z,daler,https://github.com/lcdb/lcdb-wf/pull/21
MDExOlB1bGxSZXF1ZXN0MTEzMzI3Mjkx,render rnaseq report,MERGED,2017-03-30T01:12:04Z,2017-03-30T02:11:35Z,2017-03-30T01:51:17Z,2017-03-30T01:51:17Z,daler,https://github.com/lcdb/lcdb-wf/pull/22
MDExOlB1bGxSZXF1ZXN0MTEzNTUyMTY3,"tximport, salmon, sva",MERGED,2017-03-31T00:27:30Z,2017-10-30T18:34:54Z,2017-04-02T16:51:57Z,2017-04-02T16:51:57Z,daler,https://github.com/lcdb/lcdb-wf/pull/23
MDExOlB1bGxSZXF1ZXN0MTEzODI1NDYy,R annotation stuff,MERGED,2017-04-02T16:51:44Z,2017-10-30T18:34:55Z,2017-04-03T15:43:59Z,2017-04-03T15:43:59Z,daler,https://github.com/lcdb/lcdb-wf/pull/24
MDExOlB1bGxSZXF1ZXN0MTE1MzMxNDIz,a pile of updates,MERGED,2017-04-11T14:17:16Z,2017-06-12T17:47:52Z,2017-06-12T17:47:47Z,2017-06-12T17:47:47Z,daler,https://github.com/lcdb/lcdb-wf/pull/25
MDExOlB1bGxSZXF1ZXN0MTE1MzkzNzQz,Deeptools bamCoverage,MERGED,2017-04-11T19:14:31Z,2017-05-02T21:11:22Z,2017-04-11T21:04:45Z,2017-04-11T21:04:45Z,jfear,https://github.com/lcdb/lcdb-wf/pull/26
MDExOlB1bGxSZXF1ZXN0MTE2NzkwMTQ3,adds a sort when creating chromsizes,MERGED,2017-04-20T14:50:15Z,2017-05-02T17:17:02Z,2017-05-02T17:17:02Z,2017-05-02T17:17:02Z,jfear,https://github.com/lcdb/lcdb-wf/pull/27
MDExOlB1bGxSZXF1ZXN0MTE4NjAzMzE5,"Revert ""adds a sort when creating chromsizes""",CLOSED,2017-05-02T17:17:32Z,2017-05-02T21:11:10Z,2017-05-02T17:30:01Z,,daler,https://github.com/lcdb/lcdb-wf/pull/29
MDExOlB1bGxSZXF1ZXN0MTE4NjA0MTc3,adds LC_COLLATE,CLOSED,2017-05-02T17:22:03Z,2017-05-02T21:11:06Z,2017-05-02T17:22:41Z,,jfear,https://github.com/lcdb/lcdb-wf/pull/30
MDExOlB1bGxSZXF1ZXN0MTE4NjA1Njg4,adds chromsize sort with LC_COLLATE,MERGED,2017-05-02T17:29:48Z,2017-05-02T21:11:02Z,2017-05-02T17:29:54Z,2017-05-02T17:29:54Z,jfear,https://github.com/lcdb/lcdb-wf/pull/31
MDExOlB1bGxSZXF1ZXN0MTIwMzc2NTky,Add merge,MERGED,2017-05-12T18:08:55Z,2017-05-12T20:10:00Z,2017-05-12T19:39:35Z,2017-05-12T19:39:35Z,jfear,https://github.com/lcdb/lcdb-wf/pull/32
MDExOlB1bGxSZXF1ZXN0MTIwMzk3MjYy,Tweak wrapper,MERGED,2017-05-12T20:10:23Z,2017-06-10T17:06:10Z,2017-06-10T17:06:02Z,2017-06-10T17:06:02Z,jfear,https://github.com/lcdb/lcdb-wf/pull/33
MDExOlB1bGxSZXF1ZXN0MTI0MDI1OTEy,Adds another option for atropos PE.,MERGED,2017-06-05T17:53:48Z,2017-06-10T17:05:18Z,2017-06-10T17:05:14Z,2017-06-10T17:05:14Z,jfear,https://github.com/lcdb/lcdb-wf/pull/35
MDExOlB1bGxSZXF1ZXN0MTI0NDg5ODc2,channel priority,MERGED,2017-06-07T18:39:34Z,2017-06-07T19:14:27Z,2017-06-07T19:14:17Z,2017-06-07T19:14:17Z,daler,https://github.com/lcdb/lcdb-wf/pull/36
MDExOlB1bGxSZXF1ZXN0MTI1NDc0Mjc4,refactor into common.py,MERGED,2017-06-13T22:20:23Z,2017-07-12T13:31:23Z,2017-07-11T21:16:03Z,2017-07-11T21:16:03Z,daler,https://github.com/lcdb/lcdb-wf/pull/38
MDExOlB1bGxSZXF1ZXN0MTI1OTA2MzIz,add file tree guide and section on tests,MERGED,2017-06-15T20:33:50Z,2017-07-12T13:31:20Z,2017-07-11T22:05:39Z,2017-07-11T22:05:39Z,daler,https://github.com/lcdb/lcdb-wf/pull/39
MDExOlB1bGxSZXF1ZXN0MTMwMDExNzU5,rRNA,MERGED,2017-07-11T21:39:06Z,2017-07-12T13:31:05Z,2017-07-12T13:31:01Z,2017-07-12T13:31:01Z,daler,https://github.com/lcdb/lcdb-wf/pull/40
MDExOlB1bGxSZXF1ZXN0MTMwNjA3MTU4,add travis config option as per support email,MERGED,2017-07-14T14:54:51Z,2017-10-30T18:35:07Z,2017-07-14T16:34:34Z,2017-07-14T16:34:34Z,daler,https://github.com/lcdb/lcdb-wf/pull/41
MDExOlB1bGxSZXF1ZXN0MTMwNjUzOTI1,use smaller data files,MERGED,2017-07-14T19:07:00Z,2017-07-14T22:02:05Z,2017-07-14T21:24:33Z,2017-07-14T21:24:33Z,daler,https://github.com/lcdb/lcdb-wf/pull/42
MDExOlB1bGxSZXF1ZXN0MTM2NTE3Mjk2,[WIP] chipseq workflow,MERGED,2017-08-18T16:25:38Z,2017-10-30T18:35:05Z,2017-08-29T21:21:24Z,2017-08-29T21:21:24Z,daler,https://github.com/lcdb/lcdb-wf/pull/43
MDExOlB1bGxSZXF1ZXN0MTM3MjYxMjU3,Increment FlyBase to r6.16,MERGED,2017-08-23T16:20:19Z,2017-08-23T17:39:17Z,2017-08-23T16:49:25Z,2017-08-23T16:49:25Z,jfear,https://github.com/lcdb/lcdb-wf/pull/44
MDExOlB1bGxSZXF1ZXN0MTM3MjgxOTYy,Add annotation hub,MERGED,2017-08-23T18:04:24Z,2017-08-25T21:01:40Z,2017-08-25T21:01:38Z,2017-08-25T21:01:38Z,jfear,https://github.com/lcdb/lcdb-wf/pull/45
MDExOlB1bGxSZXF1ZXN0MTM4NzQxMTk1,add rnaseq trackhub and config,CLOSED,2017-08-31T18:56:24Z,2017-10-30T18:34:47Z,2017-10-20T18:50:37Z,,daler,https://github.com/lcdb/lcdb-wf/pull/50
MDExOlB1bGxSZXF1ZXN0MTM4OTUyMDc2,"Downloads the precomputed FlyBase annotations that map symbol, fbgn, and old annotations.",MERGED,2017-09-01T18:49:19Z,2017-11-22T21:13:56Z,2017-09-01T19:48:12Z,2017-09-01T19:48:12Z,jfear,https://github.com/lcdb/lcdb-wf/pull/51
MDExOlB1bGxSZXF1ZXN0MTM4OTcyNDg2,Adds gene symbol synonyms.,MERGED,2017-09-01T20:58:29Z,2017-09-01T21:37:22Z,2017-09-01T21:31:01Z,2017-09-01T21:31:01Z,jfear,https://github.com/lcdb/lcdb-wf/pull/52
MDExOlB1bGxSZXF1ZXN0MTQxMzgwNzE4,hotfix,MERGED,2017-09-15T19:06:30Z,2017-09-15T19:33:20Z,2017-09-15T19:33:17Z,2017-09-15T19:33:17Z,daler,https://github.com/lcdb/lcdb-wf/pull/54
MDExOlB1bGxSZXF1ZXN0MTQyMTkyMDk3,annotation hub uses tmpdir,MERGED,2017-09-20T20:13:59Z,2017-09-20T21:24:17Z,2017-09-20T21:24:15Z,2017-09-20T21:24:15Z,daler,https://github.com/lcdb/lcdb-wf/pull/57
MDExOlB1bGxSZXF1ZXN0MTQyOTE2MjY0,Dependency updates,MERGED,2017-09-25T15:38:51Z,2017-10-03T17:25:09Z,2017-10-03T17:24:49Z,2017-10-03T17:24:49Z,daler,https://github.com/lcdb/lcdb-wf/pull/58
MDExOlB1bGxSZXF1ZXN0MTQ0NDc4MDEz,ensure unique output is bam,MERGED,2017-10-03T17:12:19Z,2017-10-03T17:54:18Z,2017-10-03T17:54:05Z,2017-10-03T17:54:05Z,daler,https://github.com/lcdb/lcdb-wf/pull/59
MDExOlB1bGxSZXF1ZXN0MTQ2MjU0Mzkz,minor fixes,MERGED,2017-10-12T16:22:33Z,2017-10-12T17:48:18Z,2017-10-12T17:48:15Z,2017-10-12T17:48:15Z,daler,https://github.com/lcdb/lcdb-wf/pull/61
MDExOlB1bGxSZXF1ZXN0MTQ3ODY3ODUz,RNA-seq Rmd overhaul,MERGED,2017-10-20T18:39:32Z,2017-10-23T21:06:59Z,2017-10-23T21:06:56Z,2017-10-23T21:06:56Z,daler,https://github.com/lcdb/lcdb-wf/pull/63
MDExOlB1bGxSZXF1ZXN0MTQ3ODY5OTEx,Trackhub fixes,MERGED,2017-10-20T18:49:55Z,2017-10-30T18:34:44Z,2017-10-23T21:06:57Z,2017-10-23T21:06:57Z,daler,https://github.com/lcdb/lcdb-wf/pull/64
MDExOlB1bGxSZXF1ZXN0MTQ4NDUzNzgz,improve gffutils db creation,MERGED,2017-10-24T16:50:07Z,2017-10-30T18:34:41Z,2017-10-24T17:52:23Z,2017-10-24T17:52:23Z,daler,https://github.com/lcdb/lcdb-wf/pull/65
