pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MzAxMDUwMjUy,resolves https://github.com/vanheeringen-lab/snakemake-workflows/issu…,MERGED,2019-07-25T09:08:04Z,2019-07-25T09:08:18Z,2019-07-25T09:08:18Z,2019-07-25T09:08:18Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/19
MDExOlB1bGxSZXF1ZXN0MzAxMDU3MzAz,minor cleanup,MERGED,2019-07-25T09:26:24Z,2019-07-25T09:26:38Z,2019-07-25T09:26:38Z,2019-07-25T09:26:38Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/20
MDExOlB1bGxSZXF1ZXN0MzAxMDkxMTcy,Alignment working (apart from adapter detection),MERGED,2019-07-25T10:59:42Z,2019-07-25T10:59:52Z,2019-07-25T10:59:52Z,2019-07-25T10:59:51Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/25
MDExOlB1bGxSZXF1ZXN0MzAxMTQ2MTEw,resolves #11,MERGED,2019-07-25T13:32:49Z,2019-07-25T13:32:59Z,2019-07-25T13:32:59Z,2019-07-25T13:32:58Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/27
MDExOlB1bGxSZXF1ZXN0MzAxMTgwMDA3,fix #18,MERGED,2019-07-25T14:48:10Z,2019-07-25T14:48:53Z,2019-07-25T14:48:52Z,2019-07-25T14:48:52Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/28
MDExOlB1bGxSZXF1ZXN0MzAxNDM1Nzg4,"Minimal working peak calling, resolves #24",MERGED,2019-07-26T07:58:00Z,2019-07-26T07:58:08Z,2019-07-26T07:58:08Z,2019-07-26T07:58:08Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/29
MDExOlB1bGxSZXF1ZXN0MzAyMDQ1Mjg1,Alignment,MERGED,2019-07-29T12:25:05Z,2019-07-29T12:25:16Z,2019-07-29T12:25:16Z,2019-07-29T12:25:16Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/35
MDExOlB1bGxSZXF1ZXN0MzAyMDUyNTA0,Download fastq,MERGED,2019-07-29T12:44:29Z,2019-07-29T12:44:49Z,2019-07-29T12:44:49Z,2019-07-29T12:44:49Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/36
MDExOlB1bGxSZXF1ZXN0MzAyMDg2MTI5,"fix #34, #33, #31",MERGED,2019-07-29T14:05:36Z,2019-07-29T14:07:04Z,2019-07-29T14:07:04Z,2019-07-29T14:07:04Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/37
MDExOlB1bGxSZXF1ZXN0MzAyMDk4NTIy,Download fastq,MERGED,2019-07-29T14:33:46Z,2019-07-29T14:33:58Z,2019-07-29T14:33:57Z,2019-07-29T14:33:57Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/38
MDExOlB1bGxSZXF1ZXN0MzAyMzc1Nzkz,Alignment,MERGED,2019-07-30T07:59:05Z,2019-07-30T07:59:13Z,2019-07-30T07:59:12Z,2019-07-30T07:59:12Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/40
MDExOlB1bGxSZXF1ZXN0MzAyMzk2ODk0,fix #5,MERGED,2019-07-30T08:56:55Z,2019-07-30T08:57:02Z,2019-07-30T08:57:02Z,2019-07-30T08:57:02Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/41
MDExOlB1bGxSZXF1ZXN0MzAyMzk2OTcy,Download fastq,MERGED,2019-07-30T08:57:09Z,2019-07-30T08:58:40Z,2019-07-30T08:58:39Z,2019-07-30T08:58:39Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/42
MDExOlB1bGxSZXF1ZXN0MzAyNDAxMTQ1,bug fix with different wildcard names,MERGED,2019-07-30T09:07:54Z,2019-07-30T09:08:01Z,2019-07-30T09:08:01Z,2019-07-30T09:08:00Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/43
MDExOlB1bGxSZXF1ZXN0MzAyNDU3ODU3,Call peaks,MERGED,2019-07-30T11:38:55Z,2019-07-30T11:39:01Z,2019-07-30T11:39:01Z,2019-07-30T11:39:01Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/45
MDExOlB1bGxSZXF1ZXN0MzAyNDU5NTYx,print to log instead of stdout,MERGED,2019-07-30T11:44:03Z,2019-07-30T11:44:10Z,2019-07-30T11:44:10Z,2019-07-30T11:44:10Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/46
MDExOlB1bGxSZXF1ZXN0MzAyNDY1OTk0,General,MERGED,2019-07-30T12:02:16Z,2019-07-30T12:02:31Z,2019-07-30T12:02:31Z,2019-07-30T12:02:31Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/47
MDExOlB1bGxSZXF1ZXN0MzAyNDkyNjE1,remove redundant prints + minor genrich bug,MERGED,2019-07-30T13:11:33Z,2019-07-30T13:11:42Z,2019-07-30T13:11:42Z,2019-07-30T13:11:42Z,Maarten-vd-Sande,https://github.com/vanheeringen-lab/seq2science/pull/48
