pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0NDEyMzAxNTQ=,get travis build working,MERGED,2015-07-30T12:53:45Z,2015-07-30T18:45:25Z,2015-07-30T18:45:25Z,2015-07-30T18:45:25Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/1
MDExOlB1bGxSZXF1ZXN0NDE1OTY1MDQ=,Multiple label files,MERGED,2015-08-04T17:40:58Z,2015-08-05T16:49:24Z,2015-08-05T16:49:21Z,2015-08-05T16:49:21Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/2
MDExOlB1bGxSZXF1ZXN0NDE3MjQ1MDI=,Test features,MERGED,2015-08-05T20:49:45Z,2015-08-06T13:02:33Z,2015-08-06T13:02:26Z,2015-08-06T13:02:26Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/3
MDExOlB1bGxSZXF1ZXN0NDE3ODUzNzI=,Test error curves,MERGED,2015-08-06T13:08:04Z,2015-09-08T16:13:21Z,2015-09-08T16:13:20Z,2015-09-08T16:13:20Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/4
MDExOlB1bGxSZXF1ZXN0NDQ3MDk5ODU=,bugfix when an individual has two or more cell types,MERGED,2015-09-10T19:38:54Z,2015-09-11T13:31:12Z,2015-09-11T13:30:59Z,2015-09-11T13:30:59Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/5
MDExOlB1bGxSZXF1ZXN0NDQ5NDkyNjQ=,split prediction on an arbitrary number of qsub jobs,MERGED,2015-09-14T16:11:08Z,2015-09-14T17:24:56Z,2015-09-14T17:24:55Z,2015-09-14T17:24:55Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/6
MDExOlB1bGxSZXF1ZXN0NDUwMzkzNjY=,optimizations for the cluster,MERGED,2015-09-15T11:49:21Z,2015-10-14T21:06:44Z,2015-10-14T21:06:36Z,2015-10-14T21:06:36Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/7
MDExOlB1bGxSZXF1ZXN0NDc5MDk0MTQ=,predictions viz,MERGED,2015-10-16T13:20:36Z,2015-11-04T13:50:51Z,2015-11-04T13:50:49Z,2015-11-04T13:50:49Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/8
MDExOlB1bGxSZXF1ZXN0NTAxNzk1NjI=,plot peak,MERGED,2015-11-09T21:24:27Z,2016-03-04T13:49:11Z,2016-03-04T13:49:07Z,2016-03-04T13:49:07Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/9
MDExOlB1bGxSZXF1ZXN0NTY4ODgyNTE=,add docs for PeakSegJointError,MERGED,2016-01-22T13:39:17Z,2016-01-22T17:08:27Z,2016-01-22T17:08:25Z,2016-01-22T17:08:25Z,tdhock,https://github.com/tdhock/PeakSegJoint/pull/10
