Organization,Repository,Is_Fork,Parent_Repo,Parent_Archived,Stars,Forks,Forks_History,Open_Issues,Closed_Issues,Avg_Response_Time (sec),Has_README,Has_Wiki,Commit_Count,Release_Count,Contributors_Count,Contributors
nixsolutions,zfcore,False,,,14,9,"[{'user': 'shahmaulik', 'forked_at': '2015-09-02T06:01:11Z'}, {'user': 'kingkorf', 'forked_at': '2014-07-31T07:38:25Z'}, {'user': 'unrealman1234', 'forked_at': '2014-07-21T10:11:20Z'}, {'user': 'amrelramly', 'forked_at': '2013-12-24T16:02:04Z'}, {'user': 'Mak-Di', 'forked_at': '2013-08-24T09:26:54Z'}, {'user': 'Dezinger', 'forked_at': '2013-08-14T18:55:37Z'}, {'user': 'mrCamrad', 'forked_at': '2013-07-11T12:11:11Z'}, {'user': 'naxel', 'forked_at': '2013-06-25T09:36:30Z'}, {'user': 'scriptlabs', 'forked_at': '2013-06-18T08:05:02Z'}]",10,26,22348.0,True,True,773,0,10,"[{'user': 'naxel', 'contributions': 216, 'location': 'Ukraine, Kharkiv'}, {'user': 'MaksSlesarenko', 'contributions': 150, 'location': None}, {'user': 'nix-rewolf', 'contributions': 74, 'location': None}, {'user': 'bashmach', 'contributions': 18, 'location': 'Tallinn, Estonia'}, {'user': 'Baziak', 'contributions': 16, 'location': None}, {'user': 'uglide', 'contributions': 16, 'location': None}, {'user': 'NikolayGalkin', 'contributions': 1, 'location': None}, {'user': 'Siniliote', 'contributions': 1, 'location': 'France'}, {'user': 'gerasimua', 'contributions': 1, 'location': 'Ukraine'}, {'user': 'makarova', 'contributions': 1, 'location': None}]"
nixsolutions,mtool,False,,,2,2,"[{'user': 'pulavska', 'forked_at': '2020-10-13T18:46:40Z'}, {'user': 'oleksii-novikov', 'forked_at': '2015-04-15T09:51:53Z'}]",2,3,,True,True,13,2,2,"[{'user': 'Mak-Di', 'contributions': 8, 'location': 'lo0'}, {'user': 'oleksii-novikov', 'contributions': 2, 'location': None}]"
nixsolutions,demo-ng2-school,False,,,0,1,"[{'user': 'IvanStrelcov', 'forked_at': '2016-09-23T14:17:02Z'}]",0,0,,True,True,3,0,1,"[{'user': 'EvgeniyTT', 'contributions': 3, 'location': None}]"
nixsolutions,demo-ng2-notifications,False,,,0,0,[],0,0,,True,True,2,0,1,"[{'user': 'EvgeniyTT', 'contributions': 2, 'location': None}]"
nixsolutions,demo-ng1-trend,False,,,0,3,"[{'user': 'EvgeniyTT', 'forked_at': '2016-11-01T08:47:33Z'}, {'user': 'IvanStrelcov', 'forked_at': '2016-09-30T08:35:50Z'}, {'user': 'dimaShin', 'forked_at': '2016-09-26T13:00:06Z'}]",0,0,,True,True,1,0,1,"[{'user': 'EvgeniyTT', 'contributions': 1, 'location': None}]"
nixsolutions,demo-reports-backend,False,,,0,0,[],0,0,,True,True,2,0,1,"[{'user': 'EvgeniyTT', 'contributions': 2, 'location': None}]"
nixsolutions,demo-reports-frontend,False,,,1,1,"[{'user': 'IvanStrelcov', 'forked_at': '2016-11-30T14:06:23Z'}]",0,5,,True,True,14,0,2,"[{'user': 'EvgeniyTT', 'contributions': 9, 'location': None}, {'user': 'IvanStrelcov', 'contributions': 5, 'location': 'Kharkiv, Ukraine'}]"
nixsolutions,demo-ng1-http-checker,False,,,1,0,[],0,0,,True,True,2,0,1,"[{'user': 'EvgeniyTT', 'contributions': 2, 'location': None}]"
nixsolutions,ggf,False,,,3,1,"[{'user': 'Dyachenko', 'forked_at': '2017-02-23T10:47:21Z'}]",0,12,91110.0,True,True,694,0,6,"[{'user': 'bashmach', 'contributions': 336, 'location': 'Tallinn, Estonia'}, {'user': 'sergeyvolkov', 'contributions': 144, 'location': None}, {'user': 'kvasenko', 'contributions': 80, 'location': None}, {'user': 'loginwashere', 'contributions': 30, 'location': 'Kharkiv, Ukraine'}, {'user': 'Dyachenko', 'contributions': 7, 'location': 'Ukraine, Kharkov'}, {'user': 'MariaMironets', 'contributions': 1, 'location': None}]"
nixsolutions,browser-extension-tutorial,False,,,2,0,[],0,0,,True,True,2,0,0,[]
