fork_id,fork_name,fork_full_name,fork_owner,fork_url,fork_created_at,fork_updated_at
MDEwOlJlcG9zaXRvcnkxOTQ4ODA1NzI=,ClaraGenomicsAnalysis,mimaric/ClaraGenomicsAnalysis,mimaric,https://github.com/mimaric/ClaraGenomicsAnalysis,2019-07-02T14:33:48Z,2020-12-07T14:39:59Z
MDEwOlJlcG9zaXRvcnkxOTQ4OTc4NjQ=,ClaraGenomicsAnalysis,cschin/ClaraGenomicsAnalysis,cschin,https://github.com/cschin/ClaraGenomicsAnalysis,2019-07-02T16:21:05Z,2019-07-02T16:21:08Z
MDEwOlJlcG9zaXRvcnkxOTQ5MjUwNjA=,ClaraGenomicsAnalysis,tijyojwad/ClaraGenomicsAnalysis,tijyojwad,https://github.com/tijyojwad/ClaraGenomicsAnalysis,2019-07-02T19:43:57Z,2020-11-20T01:35:59Z
MDEwOlJlcG9zaXRvcnkxOTUxNjQzNjg=,ClaraGenomicsAnalysis,pakmaon/ClaraGenomicsAnalysis,pakmaon,https://github.com/pakmaon/ClaraGenomicsAnalysis,2019-07-04T03:43:21Z,2019-07-04T03:43:24Z
MDEwOlJlcG9zaXRvcnkxOTUzNjA5Njc=,ClaraGenomicsAnalysis,ydLiu-HIT/ClaraGenomicsAnalysis,ydLiu-HIT,https://github.com/ydLiu-HIT/ClaraGenomicsAnalysis,2019-07-05T07:29:58Z,2019-07-05T07:30:02Z
MDEwOlJlcG9zaXRvcnkxOTUzNzM2NzQ=,ClaraGenomicsAnalysis,amoliu/ClaraGenomicsAnalysis,amoliu,https://github.com/amoliu/ClaraGenomicsAnalysis,2019-07-05T08:44:47Z,2019-07-05T08:44:50Z
MDEwOlJlcG9zaXRvcnkxOTYzODMwODU=,GenomeWorks,ahehn-nv/GenomeWorks,ahehn-nv,https://github.com/ahehn-nv/GenomeWorks,2019-07-11T11:40:29Z,2020-08-25T08:51:01Z
MDEwOlJlcG9zaXRvcnkxOTY0MTA1NzA=,ClaraGenomicsAnalysis,vellamike/ClaraGenomicsAnalysis,vellamike,https://github.com/vellamike/ClaraGenomicsAnalysis,2019-07-11T14:28:46Z,2019-12-03T15:40:17Z
MDEwOlJlcG9zaXRvcnkxOTcyNTIyMzI=,ClaraGenomicsAnalysis,habibzadeh/ClaraGenomicsAnalysis,habibzadeh,https://github.com/habibzadeh/ClaraGenomicsAnalysis,2019-07-16T19:04:48Z,2019-07-16T19:04:51Z
MDEwOlJlcG9zaXRvcnkxOTcyODU0ODU=,ClaraGenomicsAnalysis,akkamesh/ClaraGenomicsAnalysis,akkamesh,https://github.com/akkamesh/ClaraGenomicsAnalysis,2019-07-17T00:23:12Z,2019-07-17T00:23:16Z
