pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOJmguJc5bOaeX,Remove module dependencies and several bug fixes,MERGED,2023-09-26T12:23:22Z,2023-09-26T12:23:36Z,2023-09-26T12:23:35Z,2023-09-26T12:23:35Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/1
PR_kwDOJmguJc5fiBX1,print software versions and keep logs,MERGED,2023-11-15T15:32:09Z,2023-11-15T15:32:33Z,2023-11-15T15:32:20Z,2023-11-15T15:32:20Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/2
PR_kwDOJmguJc5gBFN7,Signed-off-by: Bram Danneels <bram.danneels@uib.no>,MERGED,2023-11-21T12:42:49Z,2023-11-21T12:43:45Z,2023-11-21T12:43:45Z,2023-11-21T12:43:44Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/3
PR_kwDOJmguJc5gBJzU,Prepare for WorkflowHub upload,MERGED,2023-11-21T12:54:49Z,2023-11-21T13:01:09Z,2023-11-21T13:01:09Z,2023-11-21T13:01:09Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/4
PR_kwDOJmguJc5gBrmx,Added worfklow overview image,MERGED,2023-11-21T14:14:47Z,2023-11-21T14:15:05Z,2023-11-21T14:14:56Z,2023-11-21T14:14:56Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/5
PR_kwDOJmguJc5gJdVG,changed output behaviour,MERGED,2023-11-22T15:57:51Z,2023-11-22T15:58:11Z,2023-11-22T15:58:08Z,2023-11-22T15:58:08Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/6
PR_kwDOJmguJc5gydSB,minor bug fixes,MERGED,2023-11-30T14:43:30Z,2023-11-30T14:43:45Z,2023-11-30T14:43:38Z,2023-11-30T14:43:38Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/7
PR_kwDOJmguJc5jUz1P,Added organelle assembly and changed how to set input files,MERGED,2024-01-05T15:57:30Z,2024-01-05T15:58:56Z,2024-01-05T15:58:48Z,2024-01-05T15:58:48Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/8
PR_kwDOJmguJc5jcpT-,small bugfix,MERGED,2024-01-08T08:03:32Z,2024-01-08T08:03:46Z,2024-01-08T08:03:41Z,2024-01-08T08:03:41Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/9
PR_kwDOJmguJc5oa-Fy,Added ont-support and cleanup,MERGED,2024-03-01T15:19:39Z,2024-05-16T14:58:22Z,2024-05-16T14:58:22Z,2024-05-16T14:58:22Z,bramdanneels,https://github.com/ebp-nor/GenomeAssembly/pull/10
