pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MzcyMTA4NjUx,Bump nokogiri from 1.10.3 to 1.10.7,MERGED,2020-02-06T20:57:56Z,2020-02-06T21:10:28Z,2020-02-06T21:10:18Z,2020-02-06T21:10:18Z,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/1
MDExOlB1bGxSZXF1ZXN0MzcyMTA4NjUz,Bump rubyzip from 1.2.3 to 2.2.0,MERGED,2020-02-06T20:57:56Z,2020-02-06T21:10:40Z,2020-02-06T21:10:31Z,2020-02-06T21:10:31Z,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/2
MDExOlB1bGxSZXF1ZXN0MzgwMjA4OTI2,Bump nokogiri from 1.10.7 to 1.10.8,MERGED,2020-02-26T12:22:00Z,2020-02-26T17:16:52Z,2020-02-26T17:16:44Z,2020-02-26T17:16:44Z,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/3
MDExOlB1bGxSZXF1ZXN0NjQ4ODU5NzM5,Bump nokogiri from 1.10.8 to 1.11.5,MERGED,2021-05-20T12:53:52Z,2021-07-13T20:00:33Z,2021-07-13T20:00:23Z,2021-07-13T20:00:23Z,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/4
MDExOlB1bGxSZXF1ZXN0Njg4NTYyMTky,Bump addressable from 2.6.0 to 2.8.0,MERGED,2021-07-13T07:08:53Z,2021-07-13T19:57:10Z,2021-07-13T19:56:59Z,2021-07-13T19:56:59Z,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/5
PR_kwDODjuK-s4sWflv,Bump nokogiri from 1.11.5 to 1.12.5,MERGED,2021-09-28T00:42:06Z,2021-09-28T17:09:56Z,2021-09-28T17:09:47Z,2021-09-28T17:09:47Z,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/6
PR_kwDODjuK-s4zgsDV,Bump nokogiri from 1.12.5 to 1.13.3,CLOSED,2022-02-26T06:32:07Z,2022-04-12T03:41:16Z,2022-04-12T03:41:14Z,,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/7
PR_kwDODjuK-s42DbR_,Bump nokogiri from 1.12.5 to 1.13.4,CLOSED,2022-04-12T03:41:12Z,2022-05-18T23:41:48Z,2022-05-18T23:41:47Z,,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/8
PR_kwDODjuK-s44EQbl,Bump nokogiri from 1.12.5 to 1.13.6,CLOSED,2022-05-18T23:41:44Z,2023-04-12T05:44:41Z,2023-04-12T05:44:39Z,,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/9
PR_kwDODjuK-s476Pwz,Bump tzinfo from 1.2.5 to 1.2.10,OPEN,2022-07-22T05:13:26Z,2022-07-22T05:13:28Z,,,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/10
PR_kwDODjuK-s5OGLmp,Bump nokogiri from 1.12.5 to 1.14.3,OPEN,2023-04-12T05:44:36Z,2023-04-12T05:44:37Z,,,dependabot,https://github.com/ucdavis-bioinformatics-training/2020-Genome_Assembly_Workshop/pull/11
