pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHptrP847ZLnd,polishing subworkflow,MERGED,2022-07-14T09:48:23Z,2022-09-16T08:49:11Z,2022-09-16T08:49:00Z,2022-09-16T08:49:00Z,priyanka-surana,https://github.com/sanger-tol/genomeassembly/pull/1
PR_kwDOHptrP8473JkS,Scaffolding Workflow: basic workflow for yahs,CLOSED,2022-07-21T14:51:03Z,2023-11-21T22:33:01Z,2023-10-31T15:32:00Z,,ksenia-krasheninnikova,https://github.com/sanger-tol/genomeassembly/pull/2
PR_kwDOHptrP8484FUk,IO Subworkflow,MERGED,2022-08-09T10:30:43Z,2022-08-18T08:29:26Z,2022-08-18T08:29:22Z,2022-08-18T08:29:22Z,ksenia-krasheninnikova,https://github.com/sanger-tol/genomeassembly/pull/3
PR_kwDOHptrP849d131,Automate input normalisation,CLOSED,2022-08-19T14:25:51Z,2022-08-19T14:26:48Z,2022-08-19T14:26:44Z,,muffato,https://github.com/sanger-tol/genomeassembly/pull/4
PR_kwDOHptrP849d39I,Version check_samplesheet.py,CLOSED,2022-08-19T14:33:07Z,2022-09-22T09:22:45Z,2022-09-22T09:22:41Z,,muffato,https://github.com/sanger-tol/genomeassembly/pull/5
PR_kwDOHptrP84_aaze,Misc tidy up,MERGED,2022-09-22T09:22:27Z,2022-11-29T22:22:04Z,2022-11-29T22:21:59Z,2022-11-29T22:21:59Z,muffato,https://github.com/sanger-tol/genomeassembly/pull/6
PR_kwDOHptrP84_ab0V,Added the Martian template as an asset,MERGED,2022-09-22T09:25:55Z,2022-10-04T12:48:45Z,2022-10-04T12:48:39Z,2022-10-04T12:48:39Z,muffato,https://github.com/sanger-tol/genomeassembly/pull/7
PR_kwDOHptrP85DIabZ,Update dev,MERGED,2022-11-17T16:47:20Z,2022-11-30T08:07:34Z,2022-11-30T08:07:29Z,2022-11-30T08:07:29Z,ksenia-krasheninnikova,https://github.com/sanger-tol/genomeassembly/pull/8
PR_kwDOHptrP85EEV0I,Polishing,MERGED,2022-12-01T14:59:04Z,2022-12-08T17:35:39Z,2022-12-08T10:35:24Z,2022-12-08T10:35:24Z,ksenia-krasheninnikova,https://github.com/sanger-tol/genomeassembly/pull/9
PR_kwDOHptrP85FMGxZ,Merge changes mapping HiC data,MERGED,2022-12-12T12:57:03Z,2023-06-29T21:30:42Z,2022-12-14T16:00:14Z,2022-12-14T16:00:14Z,ksenia-krasheninnikova,https://github.com/sanger-tol/genomeassembly/pull/10
