pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHN-IIM46PuoP,Automate input,MERGED,2022-06-23T13:59:50Z,2022-07-20T16:40:54Z,2022-07-20T16:07:22Z,2022-07-20T16:07:22Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/37
PR_kwDOHN-IIM48oQKY,Contact maps,MERGED,2022-08-04T08:01:51Z,2022-08-04T12:12:22Z,2022-08-04T09:46:35Z,2022-08-04T09:46:35Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/38
PR_kwDOHN-IIM49d0Z0,Automate input normalisation,MERGED,2022-08-19T14:20:32Z,2022-08-25T13:32:57Z,2022-08-25T08:23:13Z,2022-08-25T08:23:13Z,muffato,https://github.com/sanger-tol/genomenote/pull/39
PR_kwDOHN-IIM49y0tk,Configs,MERGED,2022-08-25T13:05:03Z,2022-08-25T13:06:43Z,2022-08-25T13:06:34Z,2022-08-25T13:06:34Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/40
PR_kwDOHN-IIM49y8-g,Documentation,MERGED,2022-08-25T13:31:10Z,2022-08-25T13:32:20Z,2022-08-25T13:32:17Z,2022-08-25T13:32:17Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/41
PR_kwDOHN-IIM4-NY6g,N50,MERGED,2022-09-01T12:58:57Z,2022-09-13T11:16:26Z,2022-09-13T11:16:16Z,2022-09-13T11:16:16Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/42
PR_kwDOHN-IIM4_dbPv,Busco,MERGED,2022-09-22T21:35:51Z,2022-09-29T09:57:31Z,2022-09-29T09:57:27Z,2022-09-29T09:57:26Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/43
PR_kwDOHN-IIM4_3Tp1,Merqury,MERGED,2022-09-29T14:52:58Z,2022-10-07T07:23:16Z,2022-10-07T07:23:10Z,2022-10-07T07:23:10Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/44
PR_kwDOHN-IIM5CAFEu,update dev,MERGED,2022-11-01T20:49:30Z,2022-11-30T16:53:49Z,2022-11-30T16:53:44Z,2022-11-30T16:53:44Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/46
PR_kwDOHN-IIM5EGAPE,Update create table,MERGED,2022-12-01T21:02:06Z,2022-12-03T23:49:35Z,2022-12-03T23:49:27Z,2022-12-03T23:49:27Z,priyanka-surana,https://github.com/sanger-tol/genomenote/pull/56
