pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHDtReM42c9XZ,Add prelim content,MERGED,2022-04-19T21:40:15Z,2022-05-04T19:34:26Z,2022-05-04T19:34:21Z,2022-05-04T19:34:21Z,ehumph,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/1
PR_kwDOHDtReM421TeR,Update to use new docker image,MERGED,2022-04-26T22:39:57Z,2022-04-27T16:39:39Z,2022-04-27T16:28:11Z,2022-04-27T16:28:10Z,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/2
PR_kwDOHDtReM426ijS,Changing the title slightly to match the other books,CLOSED,2022-04-28T02:56:05Z,2022-09-02T21:39:25Z,2022-04-28T02:58:20Z,,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/3
PR_kwDOHDtReM426i2g,Changing the title so that it matches the format of other books,MERGED,2022-04-28T02:58:51Z,2022-09-02T21:39:25Z,2022-04-28T03:21:56Z,2022-04-28T03:21:55Z,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/4
PR_kwDOHDtReM43Ux9g,Update 07-clustering.Rmd,MERGED,2022-05-05T00:21:18Z,2022-05-05T16:44:18Z,2022-05-05T16:44:13Z,2022-05-05T16:44:13Z,ehumph,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/5
PR_kwDOHDtReM43U9fa,Rename 04-starting-rstudio.Rmd.Rmd to 04-starting-rstudio.Rmd,MERGED,2022-05-05T02:45:27Z,2022-05-05T15:19:40Z,2022-05-05T15:19:29Z,2022-05-05T15:19:28Z,ehumph,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/7
PR_kwDOHDtReM43W0lZ,Update 08-annotation.Rmd,MERGED,2022-05-05T13:58:48Z,2022-05-06T18:29:28Z,2022-05-06T18:29:27Z,2022-05-06T18:29:27Z,ehumph,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/8
PR_kwDOHDtReM43a40H,Update References.Rmd,MERGED,2022-05-06T14:45:03Z,2022-05-06T19:16:18Z,2022-05-06T19:16:12Z,2022-05-06T19:16:12Z,ehumph,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/9
PR_kwDOHDtReM486DDx,Update index.Rmd,MERGED,2022-08-09T18:33:25Z,2022-09-13T18:38:54Z,2022-09-13T18:38:51Z,2022-09-13T18:38:51Z,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/10
PR_kwDOHDtReM4-O3AT,🔄 Synced file(s) with jhudsl/AnVIL_Template,MERGED,2022-09-01T18:25:27Z,2022-09-13T22:55:33Z,2022-09-08T22:06:48Z,2022-09-08T22:06:48Z,jhudsl-robot,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/11
PR_kwDOHDtReM4-Ti7f,Ava/test-sync,CLOSED,2022-09-02T22:08:24Z,2022-09-02T23:37:17Z,2022-09-02T23:37:03Z,,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/12
PR_kwDOHDtReM4-TqFd,Ava sync fix,MERGED,2022-09-02T23:24:27Z,2022-09-08T18:33:16Z,2022-09-06T21:47:41Z,2022-09-06T21:47:41Z,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/13
PR_kwDOHDtReM4-4t5S,Add `safe.directory` to render all action,MERGED,2022-09-13T18:38:27Z,2022-09-14T14:09:19Z,2022-09-13T22:06:02Z,2022-09-13T22:06:02Z,avahoffman,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/14
PR_kwDOHDtReM4-5by5,trivial change,MERGED,2022-09-13T22:35:13Z,2022-09-13T22:35:42Z,2022-09-13T22:35:37Z,2022-09-13T22:35:37Z,KatherineCox,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/15
PR_kwDOHDtReM5MpcNr,🔄 Synced file(s) with jhudsl/AnVIL_Template,MERGED,2023-03-22T14:12:30Z,2023-03-22T19:18:16Z,2023-03-22T19:18:14Z,2023-03-22T19:18:13Z,jhudsl-robot,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/16
PR_kwDOHDtReM5RR97h,add google analytics,MERGED,2023-05-24T19:22:59Z,2023-05-25T20:15:35Z,2023-05-25T20:15:31Z,2023-05-25T20:15:31Z,KatherineCox,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/17
PR_kwDOHDtReM53gTtU,🔄 Synced file(s) with jhudsl/AnVIL_Template,OPEN,2024-08-05T23:24:30Z,2024-08-05T23:35:31Z,,,cansavvy,https://github.com/jhudsl/GDSCN_Book_Statistics_for_Genomics_scRNA-seq/pull/18
