pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
PR_kwDOHi3qDM46MNwR,"CompatHelper: add new compat entry for CodecZlib at version 0.7, (keep existing compat)",OPEN,2022-06-23T01:02:44Z,2022-06-23T01:02:44Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/1
PR_kwDOHi3qDM46MNzK,"CompatHelper: add new compat entry for DataFramesMeta at version 0.11, (keep existing compat)",OPEN,2022-06-23T01:02:52Z,2022-06-23T01:02:52Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/2
PR_kwDOHi3qDM46MN1S,"CompatHelper: add new compat entry for DataFrames at version 1, (keep existing compat)",OPEN,2022-06-23T01:02:57Z,2022-06-23T01:02:57Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/3
PR_kwDOHi3qDM46MN3V,"CompatHelper: add new compat entry for StatsModels at version 0.6, (keep existing compat)",OPEN,2022-06-23T01:03:03Z,2022-06-23T01:03:03Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/4
PR_kwDOHi3qDM46MN5i,"CompatHelper: add new compat entry for Optim at version 1, (keep existing compat)",OPEN,2022-06-23T01:03:09Z,2022-06-23T01:03:09Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/5
PR_kwDOHi3qDM46MN65,"CompatHelper: add new compat entry for FASTX at version 1, (keep existing compat)",OPEN,2022-06-23T01:03:14Z,2022-06-23T01:03:14Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/6
PR_kwDOHi3qDM46MN85,"CompatHelper: add new compat entry for MultivariateStats at version 0.9, (keep existing compat)",OPEN,2022-06-23T01:03:21Z,2022-06-23T01:03:21Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/7
PR_kwDOHi3qDM46MN-0,"CompatHelper: add new compat entry for GLM at version 1, (keep existing compat)",OPEN,2022-06-23T01:03:27Z,2022-06-23T01:03:27Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/8
PR_kwDOHi3qDM46MOCM,"CompatHelper: add new compat entry for Suppressor at version 0.2, (keep existing compat)",OPEN,2022-06-23T01:03:34Z,2022-06-23T01:03:34Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/9
PR_kwDOHi3qDM46MOFY,"CompatHelper: add new compat entry for StatsPlots at version 0.14, (keep existing compat)",OPEN,2022-06-23T01:03:40Z,2022-06-23T01:03:40Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/10
PR_kwDOHi3qDM46MOIF,"CompatHelper: add new compat entry for Clustering at version 0.14, (keep existing compat)",OPEN,2022-06-23T01:03:45Z,2022-06-23T01:03:45Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/11
PR_kwDOHi3qDM46MOLp,"CompatHelper: add new compat entry for ProgressMeter at version 1, (keep existing compat)",OPEN,2022-06-23T01:03:51Z,2022-06-23T01:03:51Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/12
PR_kwDOHi3qDM46MOPW,"CompatHelper: bump compat for BioSequences to 3, (keep existing compat)",OPEN,2022-06-23T01:03:57Z,2022-06-23T01:03:57Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/13
PR_kwDOHi3qDM46MORK,"CompatHelper: add new compat entry for Distributions at version 0.25, (keep existing compat)",OPEN,2022-06-23T01:04:03Z,2022-06-23T01:04:03Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/14
PR_kwDOHi3qDM46MOTF,"CompatHelper: bump compat for Plots to 1, (keep existing compat)",OPEN,2022-06-23T01:04:09Z,2022-06-23T01:04:09Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/15
PR_kwDOHi3qDM46MOVQ,"CompatHelper: add new compat entry for GaussianProcesses at version 0.12, (keep existing compat)",OPEN,2022-06-23T01:04:15Z,2022-06-23T01:04:15Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/16
PR_kwDOHi3qDM46MOXe,"CompatHelper: add new compat entry for CSV at version 0.10, (keep existing compat)",OPEN,2022-06-23T01:04:21Z,2022-06-23T01:04:21Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/17
PR_kwDOHi3qDM46MOZh,"CompatHelper: add new compat entry for Distances at version 0.10, (keep existing compat)",OPEN,2022-06-23T01:04:27Z,2022-06-23T01:04:27Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/18
PR_kwDOHi3qDM46MObs,"CompatHelper: add new compat entry for StatsBase at version 0.33, (keep existing compat)",OPEN,2022-06-23T01:04:33Z,2022-06-23T01:04:33Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/19
PR_kwDOHi3qDM46MOd6,"CompatHelper: add new compat entry for Measures at version 0.3, (keep existing compat)",OPEN,2022-06-23T01:04:40Z,2022-06-23T01:04:40Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/20
PR_kwDOHi3qDM46MOgB,"CompatHelper: add new compat entry for Glob at version 1, (keep existing compat)",OPEN,2022-06-23T01:04:46Z,2022-06-23T01:04:46Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/21
PR_kwDOHi3qDM47JcMf,"CompatHelper: add new compat entry for StatsPlots at version 0.15, (keep existing compat)",OPEN,2022-07-10T01:20:23Z,2022-07-10T01:20:23Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/22
PR_kwDOHi3qDM47OwhX,"CompatHelper: add new compat entry for DataFramesMeta at version 0.12, (keep existing compat)",OPEN,2022-07-12T01:17:03Z,2022-07-12T01:17:03Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/23
PR_kwDOHi3qDM48w4Ew,"CompatHelper: add new compat entry for MultivariateStats at version 0.10, (keep existing compat)",OPEN,2022-08-07T01:16:46Z,2022-08-07T01:16:46Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/24
PR_kwDOHi3qDM49W77J,"CompatHelper: add new compat entry for FASTX at version 2, (keep existing compat)",OPEN,2022-08-18T01:22:31Z,2022-08-18T01:22:31Z,,,github-actions,https://github.com/owensnick/KCNH6GenomicsFigures.jl/pull/25
