id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOABXaI84KXqvn,v3.0.2,MACS3 v3.0.2,2024-09-07T16:11:35Z,2024-09-07T16:19:17Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84IirhD,v3.0.1,MACS3 v3.0.1,2024-02-23T05:43:44Z,2024-02-23T07:57:32Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84HuTnk,v3.0.0,MACS3 v3.0.0,2023-11-15T16:09:23Z,2023-11-15T19:37:00Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84G0bCQ,v3.0.0b3,v3.0.0 beta 3 release,2023-07-30T14:38:35Z,2023-07-30T16:46:51Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84GvhQL,v2.2.9.1,MACS2 v2.2.9.1,2023-07-21T14:25:59Z,2023-07-21T14:28:13Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84Giqc-,v3.0.0b2,v3.0.0 beta 2 release,2023-06-23T21:29:21Z,2023-06-23T21:33:35Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84GISH-,v2.2.8,MACS2 v2.2.8,2023-05-12T20:37:52Z,2023-05-15T14:05:06Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84Etr8U,v3.0.0b1,v3.0.0 beta 1 release,2022-10-05T14:31:56Z,2022-10-05T17:53:24Z,taoliu,Tao Liu (τν)
RE_kwDOABXaI84DknEj,v3.0.0a7,v3.0.0 Alpha 7 release,2022-02-18T16:56:15Z,2022-02-18T17:46:39Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM3ODE0OTI3,v3.0.0a6,v3.0.0 Alpha 6 release,2021-02-08T15:29:47Z,2021-02-09T17:36:45Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM1MDUwODEy,v3.0.0a5,v3.0.0 Alpha 5 release,2020-12-09T08:14:17Z,2020-12-09T15:46:50Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM0OTU3NTE3,v3.0.0a4,v3.0.0 Alpha 4 release,2020-12-08T00:59:00Z,2020-12-08T01:01:04Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM0OTU1NDc5,v3.0.0a3,v3.0.0 Alpha 3 release,2020-12-07T23:20:12Z,2020-12-07T23:43:01Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM0OTM2OTgy,v3.0.0a2,v3.0.0 Alpha 2 release,2020-12-07T13:34:44Z,2020-12-07T16:15:06Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM0ODM3NDYw,v3.0.0a1,v3.0.0 Alpha 1 release,2020-12-04T16:56:01Z,2020-12-04T16:58:28Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTI1NDIxMTYz,v2.2.7.1,MACS v2.2.7.1,2020-04-12T00:00:15Z,2020-04-12T00:06:32Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTI1NDIwNzgy,v2.2.7,MACS v2.2.7 (broken pip pkg),2020-04-11T22:59:27Z,2020-04-11T23:13:21Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIyMTkyNzM4,v2.2.6,MACS v2.2.6,2019-12-12T20:35:53Z,2019-12-12T21:02:25Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIxMTI0MjA4,v2.2.5,MACS v2.2.5,2019-10-31T15:14:38Z,2019-10-31T15:37:47Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIwNDU0OTA0,v2.2.4,MACS v2.2.4,2019-10-03T18:26:58Z,2019-10-03T18:33:09Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIwMzY3NDk4,v2.1.4,MACS v2.1.4,2019-09-30T21:50:53Z,2019-09-30T22:03:00Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIwMTQ4Njk5,v2.1.3.3,MACS v2.1.3.3,2019-09-20T19:48:41Z,2019-09-20T19:51:12Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIwMTQ2MDI2,v2.1.3.2,MACS v2.1.3.2,2019-09-20T18:09:40Z,2019-09-20T18:10:33Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTIwMTQ0NDU0,v2.1.3,MACS v2.1.3,2019-09-20T16:34:28Z,2019-09-20T16:44:09Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTE5ODEzOTkz,v2.1.2.1,MACS v2.1.2.1,2019-09-06T15:13:04Z,2019-09-06T15:49:24Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTEzNDkwODgz,v2.1.2,MACS2 v2.1.2,2018-10-17T20:22:41Z,2019-09-06T15:10:22Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTExOTEzMTk=,2015.4.20,MACS2 2.1.0 20150420 rc,2015-04-20T18:38:41Z,2015-04-20T19:08:16Z,taoliu,Tao Liu (τν)
MDc6UmVsZWFzZTM4MDExNQ==,2.1.0.20140616,MACS2 2.1.0 20140616 rc,2014-06-17T21:04:01Z,2014-06-17T21:06:26Z,taoliu,Tao Liu (τν)
