id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOBbxUi84EEpMS,v0.1.0,version 0.1.0,2022-06-01T09:47:27Z,2022-06-01T10:17:13Z,rekado,rekado
RE_kwDOBbxUi84DAVpo,v0.0.53,v0.0.53,2021-09-28T10:01:40Z,2021-09-28T18:58:33Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTQzMDU1NTI4,v0.0.52,,2021-05-12T18:50:58Z,2021-05-17T12:56:08Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTM0MzU5OTQw,v0.0.51,,2020-11-24T11:35:01Z,2020-11-24T13:12:59Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTI5ODI0MTgy,v0.0.43,,2020-08-18T15:41:18Z,2020-08-18T15:53:12Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTI0ODU0MTU0,v0.0.42,,2020-03-25T15:02:01Z,2020-03-25T15:16:17Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTE3NTgxNDQz,v0.0.41,,2019-05-24T21:21:24Z,2019-05-24T21:41:14Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTE2NTAyMTYy,v0.0.40,,2019-04-02T13:21:09Z,2019-04-02T13:28:53Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTE1ODYwNjM4,v0.0.31,,2019-03-01T14:47:20Z,2019-03-01T14:55:41Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTE1NzU1OTQ5,v0.0.21,,2019-02-25T14:00:23Z,2019-02-25T14:14:14Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTExNzM1NjQ0,v0.0.20,,2018-07-02T09:38:38Z,2018-07-02T09:42:19Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTExNjkxMTk5,v0.0.19,,2018-06-28T12:50:36Z,2018-06-28T13:05:52Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTExNjUyMzEz,v0.0.18,,2018-06-26T13:02:11Z,2018-06-26T13:14:41Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTExNTg4NzI5,v0.0.17,,2018-06-21T14:00:44Z,2018-06-21T14:03:36Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTExNTAxMzA0,v0.0.16,,2018-06-15T13:35:20Z,2018-06-15T13:54:16Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwNjYxNTky,v0.0.15,Version 0.0.15,2018-04-22T12:26:20Z,2018-04-22T13:19:56Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwNTYzNTI3,v0.0.14,,2018-04-16T13:16:27Z,2018-04-16T13:24:19Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwNTE1OTQ0,v0.0.13,,2018-04-12T10:39:20Z,2018-04-12T13:31:32Z,frenkiboy,
MDc6UmVsZWFzZTEwMjk1MTc3,v0.0.12,,2018-03-28T09:32:34Z,2018-03-28T09:44:03Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwMjU3ODM4,v0.0.11,,2018-03-26T12:00:59Z,2018-03-26T12:06:38Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwMTg3OTkz,v0.0.10,Version 0.0.10,2018-03-21T10:54:36Z,2018-03-21T10:58:57Z,rekado,rekado
MDc6UmVsZWFzZTEwMTc2OTk0,v0.0.9,Version 0.0.9,2018-03-20T18:06:40Z,2018-03-20T18:13:52Z,rekado,rekado
MDc6UmVsZWFzZTEwMTQ3MjQw,v0.0.8,v0.0.8,2018-03-19T08:26:14Z,2018-03-19T08:56:30Z,frenkiboy,
MDc6UmVsZWFzZTEwMTI2MTU5,v0.0.7a,,2018-03-16T16:40:03Z,2018-03-16T16:39:21Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwMDY3MDM2,v0.0.3,,2018-03-13T15:32:03Z,2018-03-13T15:44:54Z,alexg9010,Alexander Blume
MDc6UmVsZWFzZTEwMDM0MTM2,v0.0.2,Version 0.0.2,2018-03-11T15:53:53Z,2018-03-11T15:37:26Z,rekado,rekado
