id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOC7SCuM4IVv1x,v1.2.2,Release v1.2.2,2024-02-05T14:07:05Z,2024-02-05T14:07:29Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4HuR5d,v1.2.1,Release v1.2.1,2023-11-15T15:40:23Z,2023-11-15T15:41:05Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4HQecr,v1.2.0,Release v1.2.0,2023-09-19T19:49:40Z,2023-09-19T19:50:08Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4HN7BZ,v1.1.0,Release v1.1.0,2023-09-13T13:35:57Z,2023-09-14T07:56:34Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4HJkC1,v1.0.4,Release v1.0.4,2023-09-05T09:27:49Z,2023-09-05T13:27:27Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4Gxbhw,v1.0.3,Release v1.0.3,2023-07-26T07:24:29Z,2023-07-26T07:24:58Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4GsJh1,v1.0.2,Release v1.0.2,2023-07-14T11:00:57Z,2023-07-14T11:01:36Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4GSeqL,v1.0.0,Release v1.0.0,2023-05-31T11:04:10Z,2023-05-31T11:04:49Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4F-oYy,v0.9.9,Release v0.9.9,2023-04-21T08:30:51Z,2023-04-21T08:31:38Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4FbC-d,v0.9.8,Release v0.9.8,2023-02-01T12:42:55Z,2023-02-01T12:43:21Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4FO3j8,v0.9.7,v0.9.7,2023-01-03T14:18:48Z,2023-01-03T14:24:35Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4E3HA0,v0.9.6,Release v0.9.6,2022-10-31T14:02:47Z,2022-10-31T14:03:07Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4Eh-3H,v0.9.5,Release v0.9.5,2022-09-01T11:25:37Z,2022-09-01T11:26:04Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4EQkYz,v0.9.4,Release v0.9.4,2022-07-07T09:34:51Z,2022-07-07T09:35:18Z,Maarten-vd-Sande,
RE_kwDOC7SCuM4EJ7t0,v0.9.3,Release v0.9.3,2022-06-17T12:28:21Z,2022-06-17T12:28:46Z,Maarten-vd-Sande,
