id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOEENqN84KPrPe,v1.20.0,version 1.20.0,2024-08-26T06:16:06Z,2024-08-26T06:17:59Z,rnakato,Ryuichiro Nakato
RE_kwDOEENqN84GoM3G,v1.18.0,version 1.18.0,2023-07-06T04:52:58Z,2023-07-06T04:55:01Z,rnakato,Ryuichiro Nakato
RE_kwDOEENqN84Esbjg,v1.16.0,version 1.16.0,2022-10-01T09:11:41Z,2022-10-01T09:15:09Z,rnakato,Ryuichiro Nakato
RE_kwDOEENqN84D4JVI,v1.14.0,version  1.14.0,2022-04-20T13:04:28Z,2022-04-22T08:53:58Z,rnakato,Ryuichiro Nakato
RE_kwDOEENqN84D0P6u,v1.13.0,version 1.13.0,2022-04-09T13:04:29Z,2022-04-09T13:16:44Z,rnakato,Ryuichiro Nakato
RE_kwDOEENqN84D0NUO,v1.12.3,version 1.12.3,2022-04-08T15:46:44Z,2022-04-09T02:59:08Z,rnakato,Ryuichiro Nakato
MDc6UmVsZWFzZTQ0ODk1MTky,v1.10.0,version 1.10.0,2021-06-19T01:38:26Z,2021-06-19T03:37:55Z,rnakato,Ryuichiro Nakato
MDc6UmVsZWFzZTM4MDA5MDYz,v1.8.6,version 1.8.6,2021-02-13T10:32:11Z,2021-02-13T10:32:37Z,rnakato,Ryuichiro Nakato
MDc6UmVsZWFzZTI3NzI1MTY1,v1.8.1,version 1.8.1,2020-06-18T03:41:39Z,2020-06-19T13:06:21Z,rnakato,Ryuichiro Nakato
MDc6UmVsZWFzZTI3NjY2NjAx,v1.8.0,version 1.8.0,2020-05-26T13:57:31Z,2020-06-18T03:10:10Z,rnakato,Ryuichiro Nakato
MDc6UmVsZWFzZTI3NjIxMjIz,v1.6.0,version 1.6.0,2020-05-22T03:35:06Z,2020-06-17T02:04:20Z,rnakato,Ryuichiro Nakato
MDc6UmVsZWFzZTI3NjIxMjE3,v1.3.1,version 1.3.1,2019-08-21T16:50:09Z,2020-06-17T02:04:01Z,rnakato,Ryuichiro Nakato
