id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOAApTRs4FR6aP,0.18.0,Version 0.18.0,2023-01-11T12:47:32Z,2023-01-11T12:51:43Z,siebrenf,Siebren Frölich
RE_kwDOAApTRs4Ev4qQ,0.17.2,Version 0.17.2,2022-10-12T15:12:31Z,2022-10-12T15:18:13Z,siebrenf,Siebren Frölich
RE_kwDOAApTRs4EFEfj,0.17.1,Version 0.17.1,2022-06-02T11:26:54Z,2022-06-02T11:32:43Z,Maarten-vd-Sande,
RE_kwDOAApTRs4DU98h,0.17.0,Version 0.17.0,2021-12-22T14:01:29Z,2021-12-22T14:05:17Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQ1MzQ0Njkw,0.16.1,Version 0.16.1,2021-06-28T09:42:39Z,2021-06-28T09:44:03Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQzNzcwNDA0,0.16.0,Version 0.16.0,2021-05-28T10:41:01Z,2021-05-28T14:31:25Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTM3MTk0OTYy,0.15.3,Version 0.15.3,2021-02-01T18:52:48Z,2021-02-01T18:54:49Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTM0NDQ4MjAy,0.15.2,Version 0.15.2,2020-11-26T07:01:44Z,2020-11-26T07:04:13Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTMyMjUyMTM0,0.15.1,Version 0.15.1,2020-10-07T05:25:55Z,2020-10-07T06:54:22Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTMxOTcyNTg1,0.15.0,Version 0.15.0,2020-09-29T13:41:10Z,2020-09-30T05:35:40Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTI1MTMxNzMw,0.14.4,Release 0.14.4,2020-04-02T12:49:27Z,2020-04-02T12:54:26Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTIzODA2MjE0,0.14.3,Release 0.14.3,2020-02-19T14:19:19Z,2020-02-19T14:26:01Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTIzMjc5NTU1,0.14.2,Release 0.14.2,2020-01-31T07:29:08Z,2020-01-31T07:31:13Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTIyMzQ5NjE3,0.14.1,Version 0.14.1,2019-12-19T09:14:47Z,2019-12-19T10:06:40Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTIxOTkzMDcx,0.14.0,Version 0.14.0,2019-12-05T11:51:16Z,2019-12-05T11:53:14Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTE0MzI2Nzk2,0.13.1,Version 0.13.1,2018-12-03T23:04:50Z,2018-12-03T23:07:12Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTE0MDg0NjQ5,0.13.0,Version 0.13.0,2018-11-19T20:19:59Z,2018-11-19T20:23:35Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTExODUzNDIw,0.12.0,Version 0.12.0,2018-07-10T09:58:49Z,2018-07-10T10:05:13Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTc1MDU1MjM=,0.11.1,Version 0.11.1,2017-08-24T08:38:06Z,2017-08-24T08:40:18Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTcxMDUyNzI=,0.11.0,Version 0.11.0,2017-07-20T08:20:03Z,2017-07-20T08:25:38Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTY5NjQ3NTQ=,0.11.0-beta,Version 0.11.0-beta,2017-07-07T13:01:23Z,2017-07-07T13:06:36Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTU5NjcxNzU=,0.10.0,Version 0.10.0,2017-04-04T08:51:04Z,2017-04-04T08:52:33Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQ5NDc3NzY=,0.10.0b6,Version 0.10.0b6,2016-12-17T12:14:46Z,2016-12-17T12:15:43Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQ5NDIyMzk=,0.10.0b5,Version 0.10.0b5,2016-12-16T15:31:16Z,2016-12-16T15:29:37Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQzMjE5MzU=,0.10.0b4,Version 0.10.0b4,2016-10-06T09:03:57Z,2016-10-06T11:34:19Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQyNzk0NTM=,0.10.0b3,Version 0.10.0b3,2016-10-01T06:34:37Z,2016-10-01T06:36:18Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTQyNzE5Mjc=,0.10.0b2,Version 0.10.0b2,2016-09-30T09:46:50Z,2016-09-30T09:48:13Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTM5NDk2OTU=,0.10.0b1,Version 0.10.0b1,2016-08-23T11:21:42Z,2016-08-23T11:39:03Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTM5NDczMjI=,0.10.0-beta,Version 0.10.0-beta,2016-06-30T09:12:35Z,2016-08-23T06:06:46Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTMyNjA0NDQ=,0.9.0.6,Version 0.9.0.6,2016-05-19T11:30:17Z,2016-05-19T11:32:01Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTMxNTY1MDc=,0.9.0.5,Version 0.9.0.5,2016-05-04T13:27:37Z,2016-05-04T13:38:09Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTMwNzU4NDc=,0.9.0.4,Version 0.9.0.4,2016-04-05T06:39:10Z,2016-04-22T09:12:14Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTI4NzM4ODk=,0.9.0.3,Version 0.9.0.3,2016-03-23T16:21:43Z,2016-03-23T16:20:48Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTI4NzE2OTk=,0.9.0.2,Version 0.9.0.2,2016-03-23T11:57:19Z,2016-03-23T11:57:23Z,simonvh,Simon van Heeringen
MDc6UmVsZWFzZTE2MDA1OTM=,0.8.6,Version 0.8.6,2015-07-29T08:51:12Z,2015-07-29T08:51:53Z,simonvh,Simon van Heeringen
