id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOBdseCs4E85Zg,v6.0.1,Release v6.0.1,2022-11-15T01:33:17Z,2022-11-15T01:56:41Z,VJalili,Vahid
RE_kwDOBdseCs4ExtAc,v6.0.0,Release v6.0.0,2022-10-17T21:56:04Z,2022-10-17T22:09:04Z,VJalili,Vahid
RE_kwDOBdseCs4DUG9t,v5.5.0,Release v5.5.0,2021-12-18T18:51:37Z,2021-12-18T18:56:40Z,VJalili,Vahid
MDc6UmVsZWFzZTQwMDQ1Mzc2,v5.4.0,Release v5.4.0,2021-03-19T05:47:21Z,2021-03-19T05:50:38Z,VJalili,Vahid
MDc6UmVsZWFzZTM5Nzk3MDYx,v5.3.0,Release v5.3.0,2021-03-15T04:32:47Z,2021-03-15T04:35:52Z,VJalili,Vahid
MDc6UmVsZWFzZTM5NTYyMjQ0,v5.2.0,Release v5.2.0,2021-03-10T02:44:21Z,2021-03-10T02:52:40Z,VJalili,Vahid
MDc6UmVsZWFzZTM4ODQwMDY5,v5.1.0,Release v5.1.0,2021-02-27T04:04:13Z,2021-02-27T04:07:44Z,VJalili,Vahid
MDc6UmVsZWFzZTM3NTcwODU3,v5.0.0,Release v5.0.0,2021-02-07T05:33:43Z,2021-02-07T05:34:16Z,VJalili,Vahid
MDc6UmVsZWFzZTMxMjczMzgy,v4.0.2,Release v4.0.2,2020-09-14T16:58:49Z,2020-09-14T17:28:30Z,VJalili,Vahid
MDc6UmVsZWFzZTI2NDk5MTU0,v4.0.1,Release v4.0.1,2020-05-14T07:54:07Z,2020-05-14T08:00:23Z,VJalili,Vahid
MDc6UmVsZWFzZTIxODIxMDE1,v4.0.0,Release v4.0.0,2019-11-28T06:13:32Z,2019-11-28T06:32:29Z,VJalili,Vahid
MDc6UmVsZWFzZTIwOTYxNzg1,v4.0.0-preview1,Release v4.0.0-preview1,2019-10-24T19:50:09Z,2019-10-24T20:34:26Z,VJalili,Vahid
MDc6UmVsZWFzZTE4MDEzNjAz,v3.3.1,Release v3.3.1,2019-01-21T07:50:13Z,2019-06-15T05:51:39Z,VJalili,Vahid
MDc6UmVsZWFzZTE0ODE5NDA3,v3.3,Release v3.3,2019-01-06T00:52:05Z,2019-01-06T01:44:22Z,VJalili,Vahid
MDc6UmVsZWFzZTE0NzYxNjkw,v3.2,Release v3.2,2019-01-02T06:29:51Z,2019-01-02T06:42:37Z,VJalili,Vahid
MDc6UmVsZWFzZTE0NzIyNzg5,v3.1,Release v3.1,2018-12-27T23:07:58Z,2018-12-27T23:26:25Z,VJalili,Vahid
MDc6UmVsZWFzZTEzMTg0MDIx,v3.0,Release v3.0,2018-10-01T14:55:27Z,2018-10-01T15:49:24Z,VJalili,Vahid
MDc6UmVsZWFzZTgzMDI4NzY=,v2.2,Release v2.2,2017-10-29T19:32:39Z,2017-10-29T19:41:43Z,VJalili,Vahid
MDc6UmVsZWFzZTcxNjgzMzE=,v2.1,Release v2.1,2017-07-25T06:41:05Z,2017-07-26T02:23:32Z,VJalili,Vahid
