pull_number,title,state,created_at,updated_at,closed_at,merged_at,user,url
MDExOlB1bGxSZXF1ZXN0MjM3MzM5MDAw,Devel,MERGED,2018-12-10T14:27:26Z,2018-12-10T14:35:19Z,2018-12-10T14:35:19Z,2018-12-10T14:35:19Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/1
MDExOlB1bGxSZXF1ZXN0MjM4MzY4MTcw,Devel,MERGED,2018-12-13T12:14:41Z,2018-12-13T12:21:24Z,2018-12-13T12:21:24Z,2018-12-13T12:21:24Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/2
MDExOlB1bGxSZXF1ZXN0MjU3NDIzNjU3,Devel,MERGED,2019-03-01T12:15:23Z,2019-03-01T12:16:56Z,2019-03-01T12:16:56Z,2019-03-01T12:16:56Z,MontseTor,https://github.com/ikmb-denbi/genome-annotation/pull/3
MDExOlB1bGxSZXF1ZXN0MjcwNDUxNTU4,Devel,MERGED,2019-04-15T10:08:55Z,2019-04-15T10:09:24Z,2019-04-15T10:09:24Z,2019-04-15T10:09:24Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/12
MDExOlB1bGxSZXF1ZXN0MjcwODEwMzg0,Nogth,MERGED,2019-04-16T08:47:26Z,2019-09-24T12:58:31Z,2019-04-16T08:47:40Z,2019-04-16T08:47:40Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/13
MDExOlB1bGxSZXF1ZXN0Mjk5MTk3Mzc4,Devel rm,MERGED,2019-07-19T06:07:23Z,2019-09-24T12:57:43Z,2019-07-19T06:07:42Z,2019-07-19T06:07:42Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/14
MDExOlB1bGxSZXF1ZXN0MzE2MDIyNDEz,Devel train mh,MERGED,2019-09-10T14:25:30Z,2019-09-10T14:25:39Z,2019-09-10T14:25:39Z,2019-09-10T14:25:39Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/15
MDExOlB1bGxSZXF1ZXN0MzMxMzU5NDM5,Devel,MERGED,2019-10-23T06:12:18Z,2019-10-23T06:12:27Z,2019-10-23T06:12:27Z,2019-10-23T06:12:27Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/16
MDExOlB1bGxSZXF1ZXN0MzY2NzQwNTIx,Devel,MERGED,2020-01-24T09:10:52Z,2020-01-24T09:11:14Z,2020-01-24T09:11:14Z,2020-01-24T09:11:14Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/17
MDExOlB1bGxSZXF1ZXN0MzczNTk0MDYx,Adding medcluster,MERGED,2020-02-11T11:01:37Z,2020-02-11T11:01:44Z,2020-02-11T11:01:44Z,2020-02-11T11:01:44Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/18
MDExOlB1bGxSZXF1ZXN0MzczNjY5MjAy,Adding more even genome splitting,MERGED,2020-02-11T13:49:52Z,2020-02-11T13:49:59Z,2020-02-11T13:49:59Z,2020-02-11T13:49:59Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/19
MDExOlB1bGxSZXF1ZXN0MzczNjc5NTU5,Devel,MERGED,2020-02-11T14:09:40Z,2020-02-11T14:09:46Z,2020-02-11T14:09:46Z,2020-02-11T14:09:46Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/20
MDExOlB1bGxSZXF1ZXN0Mzc0ODQ1ODYx,Devel,MERGED,2020-02-13T12:39:47Z,2020-02-13T12:39:53Z,2020-02-13T12:39:53Z,2020-02-13T12:39:53Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/21
MDExOlB1bGxSZXF1ZXN0MzgzMzY4Njg5,Cleaning up hint priorities,MERGED,2020-03-04T06:44:13Z,2020-03-04T06:44:20Z,2020-03-04T06:44:20Z,2020-03-04T06:44:20Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/22
MDExOlB1bGxSZXF1ZXN0MzkzNTQ3ODM4,Fix diamondx,MERGED,2020-03-25T12:02:06Z,2020-03-25T12:02:15Z,2020-03-25T12:02:15Z,2020-03-25T12:02:14Z,marchoeppner,https://github.com/ikmb-denbi/genome-annotation/pull/23
